sentence,word,string,reversed_sentence,mod_np,reversed_mod,disambiguating_word,non_adjective,original_logprob,reversed_logprob,ratio,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act,It was an act desperate., desperate act, act desperate,desperate,False,-15.655028343200684,-20.559921264648438,4.904892921447754,14067712,EleutherAI/pythia-14m,step78000,seed1,1,78000
It was a humane act.,act,act,It was an act humane., humane act, act humane,humane,False,-16.27914047241211,-17.223896026611328,0.9447555541992188,14067712,EleutherAI/pythia-14m,step78000,seed1,1,78000
It was a magic act.,act,act,It was an act magic., magic act, act magic,magic,False,-15.686725616455078,-20.953094482421875,5.266368865966797,14067712,EleutherAI/pythia-14m,step78000,seed1,1,78000
He had a universal appeal.,appeal,appeal,He had an appeal universal., universal appeal, appeal universal,universal,False,-19.220205307006836,-21.268312454223633,2.048107147216797,14067712,EleutherAI/pythia-14m,step78000,seed1,1,78000
He had an undefinable appeal.,appeal,appeal,He had an appeal undefinable., undefinable appeal, appeal undefinable,undefinable,False,-20.611955642700195,-27.306400299072266,6.69444465637207,14067712,EleutherAI/pythia-14m,step78000,seed1,1,78000
He had a legal appeal.,appeal,appeal,He had an appeal legal., legal appeal, appeal legal,legal,False,-14.380219459533691,-16.574081420898438,2.193861961364746,14067712,EleutherAI/pythia-14m,step78000,seed1,1,78000
It was a tense atmosphere.,atmosphere,atmosphere,It was an atmosphere tense., tense atmosphere, atmosphere tense,tense,False,-15.429198265075684,-19.260311126708984,3.831112861633301,14067712,EleutherAI/pythia-14m,step78000,seed1,1,78000
It was a hostile atmosphere.,atmosphere,atmosphere,It was an atmosphere hostile., hostile atmosphere, atmosphere hostile,hostile,False,-15.843738555908203,-19.662303924560547,3.8185653686523438,14067712,EleutherAI/pythia-14m,step78000,seed1,1,78000
It was a gaseous atmosphere.,atmosphere,atmosphere,It was an atmosphere gaseous., gaseous atmosphere, atmosphere gaseous,gaseous,False,-18.604808807373047,-23.531383514404297,4.92657470703125,14067712,EleutherAI/pythia-14m,step78000,seed1,1,78000
It was a gold band.,band,band,It was a band gold., gold band, band gold,gold,True,-13.995515823364258,-17.841400146484375,3.845884323120117,14067712,EleutherAI/pythia-14m,step78000,seed1,1,78000
It was a rubber band.,band,band,It was a band rubber., rubber band, band rubber,rubber,True,-13.220430374145508,-22.980056762695312,9.759626388549805,14067712,EleutherAI/pythia-14m,step78000,seed1,1,78000
It was a jazz band.,band,band,It was a band jazz., jazz band, band jazz,jazz,True,-12.758070945739746,-17.672042846679688,4.913971900939941,14067712,EleutherAI/pythia-14m,step78000,seed1,1,78000
There was a police barrier.,barrier,barrier,There was a barrier police., police barrier, barrier police,police,True,-15.543890953063965,-18.319263458251953,2.7753725051879883,14067712,EleutherAI/pythia-14m,step78000,seed1,1,78000
There was a concrete barrier.,barrier,barrier,There was a barrier concrete., concrete barrier, barrier concrete,concrete,False,-11.977298736572266,-16.88876724243164,4.911468505859375,14067712,EleutherAI/pythia-14m,step78000,seed1,1,78000
There was a language barrier.,barrier,barrier,There was a barrier language., language barrier, barrier language,language,True,-18.301172256469727,-20.314960479736328,2.0137882232666016,14067712,EleutherAI/pythia-14m,step78000,seed1,1,78000
He saw a furry bat.,bat,bat,He saw a bat furry., furry bat, bat furry,furry,False,-23.345806121826172,-26.898258209228516,3.5524520874023438,14067712,EleutherAI/pythia-14m,step78000,seed1,1,78000
He saw a fruit bat.,bat,bat,He saw a bat fruit., fruit bat, bat fruit,fruit,True,-17.235206604003906,-19.93511199951172,2.6999053955078125,14067712,EleutherAI/pythia-14m,step78000,seed1,1,78000
He saw a wooden bat.,bat,bat,He saw a bat wooden., wooden bat, bat wooden,wooden,False,-14.00221061706543,-22.00226593017578,8.000055313110352,14067712,EleutherAI/pythia-14m,step78000,seed1,1,78000
He saw the laser beam.,beam,beam,He saw the beam laser., laser beam, beam laser,laser,True,-12.789753913879395,-17.357742309570312,4.567988395690918,14067712,EleutherAI/pythia-14m,step78000,seed1,1,78000
He saw the bright beam.,beam,beam,He saw the beam bright., bright beam, beam bright,bright,False,-17.477750778198242,-19.119949340820312,1.6421985626220703,14067712,EleutherAI/pythia-14m,step78000,seed1,1,78000
He saw the wood beam.,beam,beam,He saw the beam wood., wood beam, beam wood,wood,True,-16.796030044555664,-21.178756713867188,4.382726669311523,14067712,EleutherAI/pythia-14m,step78000,seed1,1,78000
She had a toy block.,block,block,She had a block toy., toy block, block toy,toy,True,-18.483497619628906,-21.72378158569336,3.240283966064453,14067712,EleutherAI/pythia-14m,step78000,seed1,1,78000
She had a wooden block.,block,block,She had a block wooden., wooden block, block wooden,wooden,False,-16.924686431884766,-24.010204315185547,7.085517883300781,14067712,EleutherAI/pythia-14m,step78000,seed1,1,78000
She had a mental block.,block,block,She had a block mental., mental block, block mental,mental,False,-15.865507125854492,-21.187602996826172,5.32209587097168,14067712,EleutherAI/pythia-14m,step78000,seed1,1,78000
He has coagulated blood.,blood,blood,He has blood coagulated., coagulated blood, blood coagulated,coagulated,True,-28.633316040039062,-27.611650466918945,-1.0216655731201172,14067712,EleutherAI/pythia-14m,step78000,seed1,1,78000
He has thin blood.,blood,blood,He has blood thin., thin blood, blood thin,thin,False,-17.922935485839844,-20.361072540283203,2.4381370544433594,14067712,EleutherAI/pythia-14m,step78000,seed1,1,78000
He has noble blood.,blood,blood,He has blood noble., noble blood, blood noble,noble,False,-20.13367462158203,-24.740039825439453,4.606365203857422,14067712,EleutherAI/pythia-14m,step78000,seed1,1,78000
It was the ironing board.,board,board,It was the board ironing., ironing board, board ironing,ironing,False,-22.735862731933594,-21.82994270324707,-0.9059200286865234,14067712,EleutherAI/pythia-14m,step78000,seed1,1,78000
It was the wooden board.,board,board,It was the board wooden., wooden board, board wooden,wooden,False,-15.56490707397461,-22.474781036376953,6.909873962402344,14067712,EleutherAI/pythia-14m,step78000,seed1,1,78000
It was the executive board.,board,board,It was the board executive., executive board, board executive,executive,True,-14.97927474975586,-18.73135757446289,3.7520828247070312,14067712,EleutherAI/pythia-14m,step78000,seed1,1,78000
He had a best-selling book.,book,book,He had a book best-selling., best-selling book, book best-selling,best-selling,False,-14.649456977844238,-23.360095977783203,8.710638999938965,14067712,EleutherAI/pythia-14m,step78000,seed1,1,78000
He had a popular book.,book,book,He had a book popular., popular book, book popular,popular,False,-14.96258544921875,-18.15876579284668,3.1961803436279297,14067712,EleutherAI/pythia-14m,step78000,seed1,1,78000
He had a heavy book.,book,book,He had a book heavy., heavy book, book heavy,heavy,False,-16.49090576171875,-19.42024040222168,2.9293346405029297,14067712,EleutherAI/pythia-14m,step78000,seed1,1,78000
They ate a pancake breakfast.,breakfast,breakfast,They ate a breakfast pancake., pancake breakfast, breakfast pancake,pancake,True,-11.251177787780762,-13.277657508850098,2.026479721069336,14067712,EleutherAI/pythia-14m,step78000,seed1,1,78000
They ate a nutritious breakfast.,breakfast,breakfast,They ate a breakfast nutritious., nutritious breakfast, breakfast nutritious,nutritious,False,-15.672895431518555,-20.03017234802246,4.357276916503906,14067712,EleutherAI/pythia-14m,step78000,seed1,1,78000
They ate a family breakfast.,breakfast,breakfast,They ate a breakfast family., family breakfast, breakfast family,family,True,-11.652585983276367,-12.999565124511719,1.3469791412353516,14067712,EleutherAI/pythia-14m,step78000,seed1,1,78000
