sentence,word,string,reversed_sentence,mod_np,reversed_mod,disambiguating_word,non_adjective,original_logprob,reversed_logprob,ratio,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act,It was an act desperate., desperate act, act desperate,desperate,False,-17.189613342285156,-20.652462005615234,3.462848663330078,14067712,EleutherAI/pythia-14m,step88000,seed1,1,88000
It was a humane act.,act,act,It was an act humane., humane act, act humane,humane,False,-16.71627426147461,-18.52733612060547,1.8110618591308594,14067712,EleutherAI/pythia-14m,step88000,seed1,1,88000
It was a magic act.,act,act,It was an act magic., magic act, act magic,magic,False,-15.77216625213623,-21.05056381225586,5.278397560119629,14067712,EleutherAI/pythia-14m,step88000,seed1,1,88000
He had a universal appeal.,appeal,appeal,He had an appeal universal., universal appeal, appeal universal,universal,False,-19.244386672973633,-21.371925354003906,2.1275386810302734,14067712,EleutherAI/pythia-14m,step88000,seed1,1,88000
He had an undefinable appeal.,appeal,appeal,He had an appeal undefinable., undefinable appeal, appeal undefinable,undefinable,False,-21.612863540649414,-26.790767669677734,5.17790412902832,14067712,EleutherAI/pythia-14m,step88000,seed1,1,88000
He had a legal appeal.,appeal,appeal,He had an appeal legal., legal appeal, appeal legal,legal,False,-14.920860290527344,-17.17761993408203,2.2567596435546875,14067712,EleutherAI/pythia-14m,step88000,seed1,1,88000
It was a tense atmosphere.,atmosphere,atmosphere,It was an atmosphere tense., tense atmosphere, atmosphere tense,tense,False,-15.935420989990234,-20.009620666503906,4.074199676513672,14067712,EleutherAI/pythia-14m,step88000,seed1,1,88000
It was a hostile atmosphere.,atmosphere,atmosphere,It was an atmosphere hostile., hostile atmosphere, atmosphere hostile,hostile,False,-16.83563232421875,-20.72547149658203,3.8898391723632812,14067712,EleutherAI/pythia-14m,step88000,seed1,1,88000
It was a gaseous atmosphere.,atmosphere,atmosphere,It was an atmosphere gaseous., gaseous atmosphere, atmosphere gaseous,gaseous,False,-17.22509765625,-21.90528106689453,4.680183410644531,14067712,EleutherAI/pythia-14m,step88000,seed1,1,88000
It was a gold band.,band,band,It was a band gold., gold band, band gold,gold,True,-14.100038528442383,-18.22895050048828,4.128911972045898,14067712,EleutherAI/pythia-14m,step88000,seed1,1,88000
It was a rubber band.,band,band,It was a band rubber., rubber band, band rubber,rubber,True,-13.207204818725586,-22.510658264160156,9.30345344543457,14067712,EleutherAI/pythia-14m,step88000,seed1,1,88000
It was a jazz band.,band,band,It was a band jazz., jazz band, band jazz,jazz,True,-12.373629570007324,-17.262184143066406,4.888554573059082,14067712,EleutherAI/pythia-14m,step88000,seed1,1,88000
There was a police barrier.,barrier,barrier,There was a barrier police., police barrier, barrier police,police,True,-17.07546615600586,-18.864635467529297,1.7891693115234375,14067712,EleutherAI/pythia-14m,step88000,seed1,1,88000
There was a concrete barrier.,barrier,barrier,There was a barrier concrete., concrete barrier, barrier concrete,concrete,False,-12.831357955932617,-17.809734344482422,4.978376388549805,14067712,EleutherAI/pythia-14m,step88000,seed1,1,88000
There was a language barrier.,barrier,barrier,There was a barrier language., language barrier, barrier language,language,True,-18.86492347717285,-21.497081756591797,2.6321582794189453,14067712,EleutherAI/pythia-14m,step88000,seed1,1,88000
He saw a furry bat.,bat,bat,He saw a bat furry., furry bat, bat furry,furry,False,-23.73354721069336,-26.89181137084961,3.15826416015625,14067712,EleutherAI/pythia-14m,step88000,seed1,1,88000
He saw a fruit bat.,bat,bat,He saw a bat fruit., fruit bat, bat fruit,fruit,True,-18.050827026367188,-19.866100311279297,1.8152732849121094,14067712,EleutherAI/pythia-14m,step88000,seed1,1,88000
He saw a wooden bat.,bat,bat,He saw a bat wooden., wooden bat, bat wooden,wooden,False,-13.327058792114258,-20.334667205810547,7.007608413696289,14067712,EleutherAI/pythia-14m,step88000,seed1,1,88000
He saw the laser beam.,beam,beam,He saw the beam laser., laser beam, beam laser,laser,True,-14.128307342529297,-18.477659225463867,4.34935188293457,14067712,EleutherAI/pythia-14m,step88000,seed1,1,88000
He saw the bright beam.,beam,beam,He saw the beam bright., bright beam, beam bright,bright,False,-17.429527282714844,-18.495206832885742,1.0656795501708984,14067712,EleutherAI/pythia-14m,step88000,seed1,1,88000
He saw the wood beam.,beam,beam,He saw the beam wood., wood beam, beam wood,wood,True,-17.749591827392578,-20.535367965698242,2.785776138305664,14067712,EleutherAI/pythia-14m,step88000,seed1,1,88000
She had a toy block.,block,block,She had a block toy., toy block, block toy,toy,True,-18.419832229614258,-20.813291549682617,2.3934593200683594,14067712,EleutherAI/pythia-14m,step88000,seed1,1,88000
She had a wooden block.,block,block,She had a block wooden., wooden block, block wooden,wooden,False,-16.299583435058594,-21.894498825073242,5.594915390014648,14067712,EleutherAI/pythia-14m,step88000,seed1,1,88000
She had a mental block.,block,block,She had a block mental., mental block, block mental,mental,False,-16.092193603515625,-20.944242477416992,4.852048873901367,14067712,EleutherAI/pythia-14m,step88000,seed1,1,88000
