sentence,word,string,reversed_sentence,mod_np,reversed_mod,disambiguating_word,non_adjective,original_logprob,reversed_logprob,ratio,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act,It was an act desperate., desperate act, act desperate,desperate,False,-14.259352684020996,-19.7249698638916,5.4656171798706055,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
It was a humane act.,act,act,It was an act humane., humane act, act humane,humane,False,-20.50288200378418,-20.561487197875977,0.058605194091796875,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
It was a magic act.,act,act,It was an act magic., magic act, act magic,magic,False,-17.338268280029297,-22.33620262145996,4.997934341430664,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
He had a universal appeal.,appeal,appeal,He had an appeal universal., universal appeal, appeal universal,universal,False,-19.331512451171875,-21.965045928955078,2.633533477783203,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
He had an undefinable appeal.,appeal,appeal,He had an appeal undefinable., undefinable appeal, appeal undefinable,undefinable,False,-26.251697540283203,-26.467178344726562,0.21548080444335938,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
He had a legal appeal.,appeal,appeal,He had an appeal legal., legal appeal, appeal legal,legal,False,-16.856645584106445,-19.845829010009766,2.9891834259033203,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
It was a tense atmosphere.,atmosphere,atmosphere,It was an atmosphere tense., tense atmosphere, atmosphere tense,tense,False,-17.136966705322266,-21.639278411865234,4.502311706542969,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
It was a hostile atmosphere.,atmosphere,atmosphere,It was an atmosphere hostile., hostile atmosphere, atmosphere hostile,hostile,False,-15.859219551086426,-20.527450561523438,4.668231010437012,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
It was a gaseous atmosphere.,atmosphere,atmosphere,It was an atmosphere gaseous., gaseous atmosphere, atmosphere gaseous,gaseous,False,-17.38368797302246,-22.369813919067383,4.986125946044922,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
It was a gold band.,band,band,It was a band gold., gold band, band gold,gold,True,-13.609963417053223,-19.340879440307617,5.7309160232543945,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
It was a rubber band.,band,band,It was a band rubber., rubber band, band rubber,rubber,True,-14.258728981018066,-21.8814697265625,7.622740745544434,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
It was a jazz band.,band,band,It was a band jazz., jazz band, band jazz,jazz,True,-12.696512222290039,-19.571155548095703,6.874643325805664,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
There was a police barrier.,barrier,barrier,There was a barrier police., police barrier, barrier police,police,True,-20.258167266845703,-20.361831665039062,0.10366439819335938,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
There was a concrete barrier.,barrier,barrier,There was a barrier concrete., concrete barrier, barrier concrete,concrete,False,-15.239522933959961,-19.567974090576172,4.328451156616211,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
There was a language barrier.,barrier,barrier,There was a barrier language., language barrier, barrier language,language,True,-18.782806396484375,-21.099578857421875,2.3167724609375,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
He saw a furry bat.,bat,bat,He saw a bat furry., furry bat, bat furry,furry,False,-21.035114288330078,-25.068326950073242,4.033212661743164,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
He saw a fruit bat.,bat,bat,He saw a bat fruit., fruit bat, bat fruit,fruit,True,-19.2196044921875,-21.140953063964844,1.9213485717773438,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
He saw a wooden bat.,bat,bat,He saw a bat wooden., wooden bat, bat wooden,wooden,False,-16.053043365478516,-23.443893432617188,7.390850067138672,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
He saw the laser beam.,beam,beam,He saw the beam laser., laser beam, beam laser,laser,True,-12.846435546875,-14.763916015625,1.91748046875,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
He saw the bright beam.,beam,beam,He saw the beam bright., bright beam, beam bright,bright,False,-16.909862518310547,-15.717182159423828,-1.1926803588867188,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
He saw the wood beam.,beam,beam,He saw the beam wood., wood beam, beam wood,wood,True,-16.000062942504883,-19.432876586914062,3.4328136444091797,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
She had a toy block.,block,block,She had a block toy., toy block, block toy,toy,True,-17.318767547607422,-20.865943908691406,3.5471763610839844,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
She had a wooden block.,block,block,She had a block wooden., wooden block, block wooden,wooden,False,-16.645648956298828,-23.22848129272461,6.582832336425781,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
She had a mental block.,block,block,She had a block mental., mental block, block mental,mental,False,-16.970739364624023,-21.650188446044922,4.679449081420898,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
He has coagulated blood.,blood,blood,He has blood coagulated., coagulated blood, blood coagulated,coagulated,True,-27.158838272094727,-27.261981964111328,0.10314369201660156,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
He has thin blood.,blood,blood,He has blood thin., thin blood, blood thin,thin,False,-18.75774574279785,-17.50785255432129,-1.2498931884765625,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
He has noble blood.,blood,blood,He has blood noble., noble blood, blood noble,noble,False,-18.555442810058594,-22.601726531982422,4.046283721923828,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
It was the ironing board.,board,board,It was the board ironing., ironing board, board ironing,ironing,False,-22.206850051879883,-22.867822647094727,0.6609725952148438,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
It was the wooden board.,board,board,It was the board wooden., wooden board, board wooden,wooden,False,-15.523120880126953,-22.12192153930664,6.5988006591796875,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
It was the executive board.,board,board,It was the board executive., executive board, board executive,executive,True,-15.531272888183594,-17.09682846069336,1.5655555725097656,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
He had a best-selling book.,book,book,He had a book best-selling., best-selling book, book best-selling,best-selling,False,-15.275566101074219,-20.246139526367188,4.970573425292969,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
He had a popular book.,book,book,He had a book popular., popular book, book popular,popular,False,-17.191810607910156,-19.67196273803711,2.480152130126953,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
He had a heavy book.,book,book,He had a book heavy., heavy book, book heavy,heavy,False,-16.374496459960938,-18.514049530029297,2.1395530700683594,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
They ate a pancake breakfast.,breakfast,breakfast,They ate a breakfast pancake., pancake breakfast, breakfast pancake,pancake,True,-15.656986236572266,-17.324703216552734,1.6677169799804688,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
They ate a nutritious breakfast.,breakfast,breakfast,They ate a breakfast nutritious., nutritious breakfast, breakfast nutritious,nutritious,False,-21.08871078491211,-24.95065689086914,3.8619461059570312,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
They ate a family breakfast.,breakfast,breakfast,They ate a breakfast family., family breakfast, breakfast family,family,True,-11.439499855041504,-14.941423416137695,3.5019235610961914,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
It was a red cape.,cape,cape,It was a cape red., red cape, cape red,red,False,-19.377281188964844,-22.599573135375977,3.222291946411133,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
It was a flowing cape.,cape,cape,It was a cape flowing., flowing cape, cape flowing,flowing,False,-22.246082305908203,-24.704906463623047,2.4588241577148438,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
It was a rocky cape.,cape,cape,It was a cape rocky., rocky cape, cape rocky,rocky,False,-22.66924285888672,-27.18874740600586,4.519504547119141,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
It was a beer case.,case,case,It was a case beer., beer case, case beer,beer,True,-16.340282440185547,-19.058380126953125,2.718097686767578,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
It was a display case.,case,case,It was a case display., display case, case display,display,True,-16.640079498291016,-20.27878189086914,3.638702392578125,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
It was a divorce case.,case,case,It was a case divorce., divorce case, case divorce,divorce,True,-14.772537231445312,-20.61618995666504,5.843652725219727,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
It was a worthy cause.,cause,cause,It was a cause worthy., worthy cause, cause worthy,worthy,False,-16.11162567138672,-20.2456111907959,4.13398551940918,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
It was a political cause.,cause,cause,It was a cause political., political cause, cause political,political,False,-15.452201843261719,-21.963560104370117,6.511358261108398,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
It was a main cause.,cause,cause,It was a cause main., main cause, cause main,main,False,-14.437983512878418,-22.525863647460938,8.08788013458252,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
It was a skin cell.,cell,cell,It was a cell skin., skin cell, cell skin,skin,True,-18.16378402709961,-18.216508865356445,0.05272483825683594,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
It was a brain cell.,cell,cell,It was a cell brain., brain cell, cell brain,brain,True,-15.391023635864258,-17.483341217041016,2.092317581176758,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
It was a prison cell.,cell,cell,It was a cell prison., prison cell, cell prison,prison,True,-16.194293975830078,-18.528169631958008,2.3338756561279297,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
She had a devilish charm.,charm,charm,She had a charm devilish., devilish charm, charm devilish,devilish,False,-20.459503173828125,-26.32927703857422,5.869773864746094,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
She had a natural charm.,charm,charm,She had a charm natural., natural charm, charm natural,natural,False,-14.599035263061523,-20.930400848388672,6.331365585327148,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
She had a gold charm.,charm,charm,She had a charm gold., gold charm, charm gold,gold,True,-17.948139190673828,-21.4110107421875,3.462871551513672,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
They liked the juicy chicken.,chicken,chicken,They liked the chicken juicy., juicy chicken, chicken juicy,juicy,False,-21.257707595825195,-24.29470443725586,3.036996841430664,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
They liked the roasted chicken.,chicken,chicken,They liked the chicken roasted., roasted chicken, chicken roasted,roasted,False,-15.307220458984375,-19.054372787475586,3.747152328491211,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
They liked the clucking chicken.,chicken,chicken,They liked the chicken clucking., clucking chicken, chicken clucking,clucking,True,-23.78235626220703,-22.158374786376953,-1.6239814758300781,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
It was a perceptive class.,class,class,It was a class perceptive., perceptive class, class perceptive,perceptive,False,-20.40989112854004,-23.58291244506836,3.1730213165283203,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
It was a misbehaving class.,class,class,It was a class misbehaving., misbehaving class, class misbehaving,misbehaving,False,-26.619972229003906,-26.07320785522461,-0.5467643737792969,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
It was a boring class.,class,class,It was a class boring., boring class, class boring,boring,False,-15.276641845703125,-20.272153854370117,4.995512008666992,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
It was a film clip.,clip,clip,It was a clip film., film clip, clip film,film,True,-16.603626251220703,-17.824838638305664,1.221212387084961,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
It was a video clip.,clip,clip,It was a clip video., video clip, clip video,video,True,-11.943857192993164,-17.02241325378418,5.078556060791016,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
It was a hair clip.,clip,clip,It was a clip hair., hair clip, clip hair,hair,True,-20.05561065673828,-21.828346252441406,1.772735595703125,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
It was an icy cold.,cold,cold,It was an cold icy., icy cold, cold icy,icy,False,-13.031136512756348,-18.868350982666016,5.837214469909668,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
It was a freezing cold.,cold,cold,It was a cold freezing., freezing cold, cold freezing,freezing,False,-16.315441131591797,-17.639366149902344,1.3239250183105469,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
It was a chest cold.,cold,cold,It was a cold chest., chest cold, cold chest,chest,False,-18.02325439453125,-16.143173217773438,-1.8800811767578125,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
It was a gossip column.,column,column,It was a column gossip., gossip column, column gossip,gossip,True,-17.510494232177734,-22.921485900878906,5.410991668701172,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
It was a sports column.,column,column,It was a column sports., sports column, column sports,sports,True,-17.827320098876953,-20.970111846923828,3.142791748046875,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
It was a concrete column.,column,column,It was a column concrete., concrete column, column concrete,concrete,False,-17.605072021484375,-22.568422317504883,4.963350296020508,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
He liked the investment company.,company,company,He liked the company investment., investment company, company investment,investment,True,-16.177934646606445,-16.642196655273438,0.4642620086669922,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
He liked the pharmaceutical company.,company,company,He liked the company pharmaceutical., pharmaceutical company, company pharmaceutical,pharmaceutical,False,-13.128969192504883,-19.275100708007812,6.14613151550293,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
He liked the pleasant company.,company,company,He liked the company pleasant., pleasant company, company pleasant,pleasant,False,-18.069381713867188,-19.833154678344727,1.763772964477539,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
It was a waffle cone.,cone,cone,It was a cone waffle., waffle cone, cone waffle,waffle,True,-29.930078506469727,-29.54444122314453,-0.3856372833251953,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
It was a sugar cone.,cone,cone,It was a cone sugar., sugar cone, cone sugar,sugar,True,-19.457704544067383,-23.537986755371094,4.080282211303711,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
It was an orange cone.,cone,cone,It was an cone orange., orange cone, cone orange,orange,False,-15.483139038085938,-24.593631744384766,9.110492706298828,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
He made a charitable contribution.,contribution,contribution,He made a contribution charitable., charitable contribution, contribution charitable,charitable,False,-17.22126579284668,-26.74959945678711,9.52833366394043,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
He made a voluntary contribution.,contribution,contribution,He made a contribution voluntary., voluntary contribution, contribution voluntary,voluntary,False,-16.883996963500977,-24.56414794921875,7.680150985717773,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
He made a scholarly contribution.,contribution,contribution,He made a contribution scholarly., scholarly contribution, contribution scholarly,scholarly,False,-18.783706665039062,-27.751953125,8.968246459960938,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
That was the noble count.,count,count,That was the count noble., noble count, count noble,noble,False,-17.770660400390625,-24.586454391479492,6.815793991088867,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
That was the vengeful count.,count,count,That was the count vengeful., vengeful count, count vengeful,vengeful,False,-28.65599822998047,-29.56689453125,0.9108963012695312,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
That was the final count.,count,count,That was the count final., final count, count final,final,False,-13.629650115966797,-19.269290924072266,5.639640808105469,14067712,EleutherAI/pythia-14m,step18000,seed6,6,18000
