sentence,word,string,reversed_sentence,mod_np,reversed_mod,disambiguating_word,non_adjective,original_logprob,reversed_logprob,ratio,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act,It was an act desperate., desperate act, act desperate,desperate,False,-14.844996452331543,-19.20568084716797,4.360684394836426,14067712,EleutherAI/pythia-14m,step116000,seed9,9,116000
It was a humane act.,act,act,It was an act humane., humane act, act humane,humane,False,-19.734920501708984,-21.985549926757812,2.250629425048828,14067712,EleutherAI/pythia-14m,step116000,seed9,9,116000
It was a magic act.,act,act,It was an act magic., magic act, act magic,magic,False,-14.471473693847656,-17.38750457763672,2.9160308837890625,14067712,EleutherAI/pythia-14m,step116000,seed9,9,116000
He had a universal appeal.,appeal,appeal,He had an appeal universal., universal appeal, appeal universal,universal,False,-17.746135711669922,-23.916370391845703,6.170234680175781,14067712,EleutherAI/pythia-14m,step116000,seed9,9,116000
He had an undefinable appeal.,appeal,appeal,He had an appeal undefinable., undefinable appeal, appeal undefinable,undefinable,False,-25.602874755859375,-30.41477394104004,4.811899185180664,14067712,EleutherAI/pythia-14m,step116000,seed9,9,116000
He had a legal appeal.,appeal,appeal,He had an appeal legal., legal appeal, appeal legal,legal,False,-18.05582618713379,-18.532825469970703,0.47699928283691406,14067712,EleutherAI/pythia-14m,step116000,seed9,9,116000
It was a tense atmosphere.,atmosphere,atmosphere,It was an atmosphere tense., tense atmosphere, atmosphere tense,tense,False,-18.13341522216797,-20.681657791137695,2.5482425689697266,14067712,EleutherAI/pythia-14m,step116000,seed9,9,116000
It was a hostile atmosphere.,atmosphere,atmosphere,It was an atmosphere hostile., hostile atmosphere, atmosphere hostile,hostile,False,-15.239913940429688,-20.256059646606445,5.016145706176758,14067712,EleutherAI/pythia-14m,step116000,seed9,9,116000
It was a gaseous atmosphere.,atmosphere,atmosphere,It was an atmosphere gaseous., gaseous atmosphere, atmosphere gaseous,gaseous,False,-17.699766159057617,-21.260820388793945,3.561054229736328,14067712,EleutherAI/pythia-14m,step116000,seed9,9,116000
It was a gold band.,band,band,It was a band gold., gold band, band gold,gold,True,-14.292791366577148,-19.074546813964844,4.781755447387695,14067712,EleutherAI/pythia-14m,step116000,seed9,9,116000
It was a rubber band.,band,band,It was a band rubber., rubber band, band rubber,rubber,True,-12.663274765014648,-21.233299255371094,8.570024490356445,14067712,EleutherAI/pythia-14m,step116000,seed9,9,116000
