sentence,word,string,reversed_sentence,mod_np,reversed_mod,disambiguating_word,non_adjective,original_logprob,reversed_logprob,ratio,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act,It was an act desperate., desperate act, act desperate,desperate,False,-14.10115909576416,-18.997676849365234,4.896517753601074,14067712,EleutherAI/pythia-14m,step106000,seed1,1,106000
It was a humane act.,act,act,It was an act humane., humane act, act humane,humane,False,-16.69521713256836,-18.91689109802246,2.2216739654541016,14067712,EleutherAI/pythia-14m,step106000,seed1,1,106000
It was a magic act.,act,act,It was an act magic., magic act, act magic,magic,False,-15.677379608154297,-19.762813568115234,4.0854339599609375,14067712,EleutherAI/pythia-14m,step106000,seed1,1,106000
He had a universal appeal.,appeal,appeal,He had an appeal universal., universal appeal, appeal universal,universal,False,-19.383838653564453,-21.128597259521484,1.7447586059570312,14067712,EleutherAI/pythia-14m,step106000,seed1,1,106000
He had an undefinable appeal.,appeal,appeal,He had an appeal undefinable., undefinable appeal, appeal undefinable,undefinable,False,-23.19790267944336,-25.171619415283203,1.9737167358398438,14067712,EleutherAI/pythia-14m,step106000,seed1,1,106000
He had a legal appeal.,appeal,appeal,He had an appeal legal., legal appeal, appeal legal,legal,False,-15.2761869430542,-17.312923431396484,2.036736488342285,14067712,EleutherAI/pythia-14m,step106000,seed1,1,106000
It was a tense atmosphere.,atmosphere,atmosphere,It was an atmosphere tense., tense atmosphere, atmosphere tense,tense,False,-17.494152069091797,-20.93365478515625,3.439502716064453,14067712,EleutherAI/pythia-14m,step106000,seed1,1,106000
It was a hostile atmosphere.,atmosphere,atmosphere,It was an atmosphere hostile., hostile atmosphere, atmosphere hostile,hostile,False,-16.547536849975586,-20.485536575317383,3.937999725341797,14067712,EleutherAI/pythia-14m,step106000,seed1,1,106000
It was a gaseous atmosphere.,atmosphere,atmosphere,It was an atmosphere gaseous., gaseous atmosphere, atmosphere gaseous,gaseous,False,-17.58308982849121,-22.176210403442383,4.593120574951172,14067712,EleutherAI/pythia-14m,step106000,seed1,1,106000
It was a gold band.,band,band,It was a band gold., gold band, band gold,gold,True,-14.521463394165039,-19.038938522338867,4.517475128173828,14067712,EleutherAI/pythia-14m,step106000,seed1,1,106000
It was a rubber band.,band,band,It was a band rubber., rubber band, band rubber,rubber,True,-13.49719524383545,-21.404966354370117,7.907771110534668,14067712,EleutherAI/pythia-14m,step106000,seed1,1,106000
It was a jazz band.,band,band,It was a band jazz., jazz band, band jazz,jazz,True,-13.01597785949707,-16.743772506713867,3.727794647216797,14067712,EleutherAI/pythia-14m,step106000,seed1,1,106000
There was a police barrier.,barrier,barrier,There was a barrier police., police barrier, barrier police,police,True,-17.26556396484375,-19.082412719726562,1.8168487548828125,14067712,EleutherAI/pythia-14m,step106000,seed1,1,106000
There was a concrete barrier.,barrier,barrier,There was a barrier concrete., concrete barrier, barrier concrete,concrete,False,-14.47622299194336,-19.864944458007812,5.388721466064453,14067712,EleutherAI/pythia-14m,step106000,seed1,1,106000
There was a language barrier.,barrier,barrier,There was a barrier language., language barrier, barrier language,language,True,-19.64571762084961,-20.914260864257812,1.2685432434082031,14067712,EleutherAI/pythia-14m,step106000,seed1,1,106000
He saw a furry bat.,bat,bat,He saw a bat furry., furry bat, bat furry,furry,False,-21.497997283935547,-24.671613693237305,3.173616409301758,14067712,EleutherAI/pythia-14m,step106000,seed1,1,106000
He saw a fruit bat.,bat,bat,He saw a bat fruit., fruit bat, bat fruit,fruit,True,-17.855854034423828,-19.070974349975586,1.2151203155517578,14067712,EleutherAI/pythia-14m,step106000,seed1,1,106000
He saw a wooden bat.,bat,bat,He saw a bat wooden., wooden bat, bat wooden,wooden,False,-14.009571075439453,-19.660451889038086,5.650880813598633,14067712,EleutherAI/pythia-14m,step106000,seed1,1,106000
He saw the laser beam.,beam,beam,He saw the beam laser., laser beam, beam laser,laser,True,-12.998767852783203,-17.561792373657227,4.563024520874023,14067712,EleutherAI/pythia-14m,step106000,seed1,1,106000
He saw the bright beam.,beam,beam,He saw the beam bright., bright beam, beam bright,bright,False,-16.01717758178711,-16.229211807250977,0.2120342254638672,14067712,EleutherAI/pythia-14m,step106000,seed1,1,106000
