sentence,word,string,reversed_sentence,mod_np,reversed_mod,disambiguating_word,non_adjective,original_logprob,reversed_logprob,ratio,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act,It was an act desperate., desperate act, act desperate,desperate,False,-15.306602478027344,-22.306503295898438,6.999900817871094,14067712,EleutherAI/pythia-14m,step40000,seed4,4,40000
It was a humane act.,act,act,It was an act humane., humane act, act humane,humane,False,-20.809925079345703,-21.4348201751709,0.6248950958251953,14067712,EleutherAI/pythia-14m,step40000,seed4,4,40000
It was a magic act.,act,act,It was an act magic., magic act, act magic,magic,False,-15.458958625793457,-21.409774780273438,5.9508161544799805,14067712,EleutherAI/pythia-14m,step40000,seed4,4,40000
He had a universal appeal.,appeal,appeal,He had an appeal universal., universal appeal, appeal universal,universal,False,-18.884361267089844,-24.87594985961914,5.991588592529297,14067712,EleutherAI/pythia-14m,step40000,seed4,4,40000
He had an undefinable appeal.,appeal,appeal,He had an appeal undefinable., undefinable appeal, appeal undefinable,undefinable,False,-23.573543548583984,-30.80257797241211,7.229034423828125,14067712,EleutherAI/pythia-14m,step40000,seed4,4,40000
He had a legal appeal.,appeal,appeal,He had an appeal legal., legal appeal, appeal legal,legal,False,-13.790627479553223,-18.739337921142578,4.9487104415893555,14067712,EleutherAI/pythia-14m,step40000,seed4,4,40000
It was a tense atmosphere.,atmosphere,atmosphere,It was an atmosphere tense., tense atmosphere, atmosphere tense,tense,False,-17.306110382080078,-19.868343353271484,2.5622329711914062,14067712,EleutherAI/pythia-14m,step40000,seed4,4,40000
It was a hostile atmosphere.,atmosphere,atmosphere,It was an atmosphere hostile., hostile atmosphere, atmosphere hostile,hostile,False,-19.458141326904297,-22.760215759277344,3.302074432373047,14067712,EleutherAI/pythia-14m,step40000,seed4,4,40000
It was a gaseous atmosphere.,atmosphere,atmosphere,It was an atmosphere gaseous., gaseous atmosphere, atmosphere gaseous,gaseous,False,-18.882240295410156,-23.951412200927734,5.069171905517578,14067712,EleutherAI/pythia-14m,step40000,seed4,4,40000
It was a gold band.,band,band,It was a band gold., gold band, band gold,gold,True,-15.996646881103516,-19.810951232910156,3.8143043518066406,14067712,EleutherAI/pythia-14m,step40000,seed4,4,40000
It was a rubber band.,band,band,It was a band rubber., rubber band, band rubber,rubber,True,-13.897663116455078,-21.097373962402344,7.199710845947266,14067712,EleutherAI/pythia-14m,step40000,seed4,4,40000
It was a jazz band.,band,band,It was a band jazz., jazz band, band jazz,jazz,True,-15.348978042602539,-19.44383430480957,4.094856262207031,14067712,EleutherAI/pythia-14m,step40000,seed4,4,40000
There was a police barrier.,barrier,barrier,There was a barrier police., police barrier, barrier police,police,True,-19.464637756347656,-19.364967346191406,-0.09967041015625,14067712,EleutherAI/pythia-14m,step40000,seed4,4,40000
