sentence,word,string,reversed_sentence,mod_np,reversed_mod,disambiguating_word,non_adjective,original_logprob,reversed_logprob,ratio,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act,It was an act desperate., desperate act, act desperate,desperate,False,-14.73691463470459,-19.292800903320312,4.555886268615723,14067712,EleutherAI/pythia-14m,step53000,seed9,9,53000
It was a humane act.,act,act,It was an act humane., humane act, act humane,humane,False,-24.705476760864258,-25.193714141845703,0.4882373809814453,14067712,EleutherAI/pythia-14m,step53000,seed9,9,53000
It was a magic act.,act,act,It was an act magic., magic act, act magic,magic,False,-14.635581016540527,-17.509777069091797,2.8741960525512695,14067712,EleutherAI/pythia-14m,step53000,seed9,9,53000
He had a universal appeal.,appeal,appeal,He had an appeal universal., universal appeal, appeal universal,universal,False,-19.372718811035156,-23.59148597717285,4.218767166137695,14067712,EleutherAI/pythia-14m,step53000,seed9,9,53000
He had an undefinable appeal.,appeal,appeal,He had an appeal undefinable., undefinable appeal, appeal undefinable,undefinable,False,-30.16714859008789,-33.657283782958984,3.4901351928710938,14067712,EleutherAI/pythia-14m,step53000,seed9,9,53000
He had a legal appeal.,appeal,appeal,He had an appeal legal., legal appeal, appeal legal,legal,False,-17.362625122070312,-18.348392486572266,0.9857673645019531,14067712,EleutherAI/pythia-14m,step53000,seed9,9,53000
It was a tense atmosphere.,atmosphere,atmosphere,It was an atmosphere tense., tense atmosphere, atmosphere tense,tense,False,-17.50391960144043,-20.849925994873047,3.346006393432617,14067712,EleutherAI/pythia-14m,step53000,seed9,9,53000
It was a hostile atmosphere.,atmosphere,atmosphere,It was an atmosphere hostile., hostile atmosphere, atmosphere hostile,hostile,False,-16.966299057006836,-19.39906120300293,2.4327621459960938,14067712,EleutherAI/pythia-14m,step53000,seed9,9,53000
It was a gaseous atmosphere.,atmosphere,atmosphere,It was an atmosphere gaseous., gaseous atmosphere, atmosphere gaseous,gaseous,False,-17.78337860107422,-21.36400604248047,3.58062744140625,14067712,EleutherAI/pythia-14m,step53000,seed9,9,53000
It was a gold band.,band,band,It was a band gold., gold band, band gold,gold,True,-12.830181121826172,-18.894073486328125,6.063892364501953,14067712,EleutherAI/pythia-14m,step53000,seed9,9,53000
It was a rubber band.,band,band,It was a band rubber., rubber band, band rubber,rubber,True,-13.18524169921875,-22.091005325317383,8.905763626098633,14067712,EleutherAI/pythia-14m,step53000,seed9,9,53000
It was a jazz band.,band,band,It was a band jazz., jazz band, band jazz,jazz,True,-12.388609886169434,-18.68092918395996,6.292319297790527,14067712,EleutherAI/pythia-14m,step53000,seed9,9,53000
There was a police barrier.,barrier,barrier,There was a barrier police., police barrier, barrier police,police,True,-17.2095947265625,-20.40229606628418,3.1927013397216797,14067712,EleutherAI/pythia-14m,step53000,seed9,9,53000
There was a concrete barrier.,barrier,barrier,There was a barrier concrete., concrete barrier, barrier concrete,concrete,False,-16.839967727661133,-21.2625732421875,4.422605514526367,14067712,EleutherAI/pythia-14m,step53000,seed9,9,53000
There was a language barrier.,barrier,barrier,There was a barrier language., language barrier, barrier language,language,True,-19.11505889892578,-19.562957763671875,0.44789886474609375,14067712,EleutherAI/pythia-14m,step53000,seed9,9,53000
He saw a furry bat.,bat,bat,He saw a bat furry., furry bat, bat furry,furry,False,-22.232765197753906,-27.779438018798828,5.546672821044922,14067712,EleutherAI/pythia-14m,step53000,seed9,9,53000
