sentence,word,string,reversed_sentence,mod_np,reversed_mod,disambiguating_word,non_adjective,original_logprob,reversed_logprob,ratio,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act,It was an act desperate., desperate act, act desperate,desperate,False,-13.357856750488281,-19.254804611206055,5.896947860717773,14067712,EleutherAI/pythia-14m,step40000,seed2,2,40000
It was a humane act.,act,act,It was an act humane., humane act, act humane,humane,False,-19.342546463012695,-23.270893096923828,3.928346633911133,14067712,EleutherAI/pythia-14m,step40000,seed2,2,40000
It was a magic act.,act,act,It was an act magic., magic act, act magic,magic,False,-16.403396606445312,-19.68486976623535,3.281473159790039,14067712,EleutherAI/pythia-14m,step40000,seed2,2,40000
He had a universal appeal.,appeal,appeal,He had an appeal universal., universal appeal, appeal universal,universal,False,-18.714496612548828,-23.363868713378906,4.649372100830078,14067712,EleutherAI/pythia-14m,step40000,seed2,2,40000
He had an undefinable appeal.,appeal,appeal,He had an appeal undefinable., undefinable appeal, appeal undefinable,undefinable,False,-27.787904739379883,-30.296573638916016,2.508668899536133,14067712,EleutherAI/pythia-14m,step40000,seed2,2,40000
He had a legal appeal.,appeal,appeal,He had an appeal legal., legal appeal, appeal legal,legal,False,-15.623403549194336,-21.321552276611328,5.698148727416992,14067712,EleutherAI/pythia-14m,step40000,seed2,2,40000
It was a tense atmosphere.,atmosphere,atmosphere,It was an atmosphere tense., tense atmosphere, atmosphere tense,tense,False,-16.723073959350586,-20.083614349365234,3.3605403900146484,14067712,EleutherAI/pythia-14m,step40000,seed2,2,40000
It was a hostile atmosphere.,atmosphere,atmosphere,It was an atmosphere hostile., hostile atmosphere, atmosphere hostile,hostile,False,-16.420631408691406,-19.205657958984375,2.7850265502929688,14067712,EleutherAI/pythia-14m,step40000,seed2,2,40000
It was a gaseous atmosphere.,atmosphere,atmosphere,It was an atmosphere gaseous., gaseous atmosphere, atmosphere gaseous,gaseous,False,-16.910322189331055,-21.95123291015625,5.040910720825195,14067712,EleutherAI/pythia-14m,step40000,seed2,2,40000
It was a gold band.,band,band,It was a band gold., gold band, band gold,gold,True,-15.024457931518555,-21.81814193725586,6.793684005737305,14067712,EleutherAI/pythia-14m,step40000,seed2,2,40000
It was a rubber band.,band,band,It was a band rubber., rubber band, band rubber,rubber,True,-15.605854034423828,-24.758012771606445,9.152158737182617,14067712,EleutherAI/pythia-14m,step40000,seed2,2,40000
It was a jazz band.,band,band,It was a band jazz., jazz band, band jazz,jazz,True,-16.986064910888672,-24.85419273376465,7.868127822875977,14067712,EleutherAI/pythia-14m,step40000,seed2,2,40000
There was a police barrier.,barrier,barrier,There was a barrier police., police barrier, barrier police,police,True,-22.229846954345703,-24.652854919433594,2.4230079650878906,14067712,EleutherAI/pythia-14m,step40000,seed2,2,40000
There was a concrete barrier.,barrier,barrier,There was a barrier concrete., concrete barrier, barrier concrete,concrete,False,-17.595653533935547,-24.630813598632812,7.035160064697266,14067712,EleutherAI/pythia-14m,step40000,seed2,2,40000
There was a language barrier.,barrier,barrier,There was a barrier language., language barrier, barrier language,language,True,-19.31797981262207,-24.09860610961914,4.78062629699707,14067712,EleutherAI/pythia-14m,step40000,seed2,2,40000
He saw a furry bat.,bat,bat,He saw a bat furry., furry bat, bat furry,furry,False,-20.390090942382812,-24.195384979248047,3.8052940368652344,14067712,EleutherAI/pythia-14m,step40000,seed2,2,40000
He saw a fruit bat.,bat,bat,He saw a bat fruit., fruit bat, bat fruit,fruit,True,-18.691612243652344,-22.923847198486328,4.232234954833984,14067712,EleutherAI/pythia-14m,step40000,seed2,2,40000
He saw a wooden bat.,bat,bat,He saw a bat wooden., wooden bat, bat wooden,wooden,False,-17.695117950439453,-25.503707885742188,7.808589935302734,14067712,EleutherAI/pythia-14m,step40000,seed2,2,40000
He saw the laser beam.,beam,beam,He saw the beam laser., laser beam, beam laser,laser,True,-11.299670219421387,-17.38263702392578,6.0829668045043945,14067712,EleutherAI/pythia-14m,step40000,seed2,2,40000
