sentence,word,string,reversed_sentence,mod_np,reversed_mod,disambiguating_word,non_adjective,original_logprob,reversed_logprob,ratio,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act,It was an act desperate., desperate act, act desperate,desperate,False,-14.3362398147583,-18.456396102905273,4.120156288146973,14067712,EleutherAI/pythia-14m,step128000,seed9,9,128000
It was a humane act.,act,act,It was an act humane., humane act, act humane,humane,False,-17.996322631835938,-20.879722595214844,2.8833999633789062,14067712,EleutherAI/pythia-14m,step128000,seed9,9,128000
It was a magic act.,act,act,It was an act magic., magic act, act magic,magic,False,-13.74924087524414,-16.131994247436523,2.382753372192383,14067712,EleutherAI/pythia-14m,step128000,seed9,9,128000
He had a universal appeal.,appeal,appeal,He had an appeal universal., universal appeal, appeal universal,universal,False,-17.650320053100586,-23.707048416137695,6.056728363037109,14067712,EleutherAI/pythia-14m,step128000,seed9,9,128000
He had an undefinable appeal.,appeal,appeal,He had an appeal undefinable., undefinable appeal, appeal undefinable,undefinable,False,-27.3389949798584,-30.575651168823242,3.2366561889648438,14067712,EleutherAI/pythia-14m,step128000,seed9,9,128000
He had a legal appeal.,appeal,appeal,He had an appeal legal., legal appeal, appeal legal,legal,False,-16.421920776367188,-18.673295974731445,2.251375198364258,14067712,EleutherAI/pythia-14m,step128000,seed9,9,128000
It was a tense atmosphere.,atmosphere,atmosphere,It was an atmosphere tense., tense atmosphere, atmosphere tense,tense,False,-17.318695068359375,-20.35848617553711,3.0397911071777344,14067712,EleutherAI/pythia-14m,step128000,seed9,9,128000
It was a hostile atmosphere.,atmosphere,atmosphere,It was an atmosphere hostile., hostile atmosphere, atmosphere hostile,hostile,False,-13.971046447753906,-19.26900863647461,5.297962188720703,14067712,EleutherAI/pythia-14m,step128000,seed9,9,128000
It was a gaseous atmosphere.,atmosphere,atmosphere,It was an atmosphere gaseous., gaseous atmosphere, atmosphere gaseous,gaseous,False,-16.685094833374023,-20.94131088256836,4.256216049194336,14067712,EleutherAI/pythia-14m,step128000,seed9,9,128000
It was a gold band.,band,band,It was a band gold., gold band, band gold,gold,True,-13.231947898864746,-19.26799201965332,6.036044120788574,14067712,EleutherAI/pythia-14m,step128000,seed9,9,128000
It was a rubber band.,band,band,It was a band rubber., rubber band, band rubber,rubber,True,-12.137845993041992,-20.58232307434082,8.444477081298828,14067712,EleutherAI/pythia-14m,step128000,seed9,9,128000
It was a jazz band.,band,band,It was a band jazz., jazz band, band jazz,jazz,True,-13.315589904785156,-19.45207405090332,6.136484146118164,14067712,EleutherAI/pythia-14m,step128000,seed9,9,128000
There was a police barrier.,barrier,barrier,There was a barrier police., police barrier, barrier police,police,True,-15.753835678100586,-19.74684715270996,3.993011474609375,14067712,EleutherAI/pythia-14m,step128000,seed9,9,128000
There was a concrete barrier.,barrier,barrier,There was a barrier concrete., concrete barrier, barrier concrete,concrete,False,-16.141517639160156,-20.11543846130371,3.9739208221435547,14067712,EleutherAI/pythia-14m,step128000,seed9,9,128000
There was a language barrier.,barrier,barrier,There was a barrier language., language barrier, barrier language,language,True,-19.365882873535156,-19.36794090270996,0.0020580291748046875,14067712,EleutherAI/pythia-14m,step128000,seed9,9,128000
He saw a furry bat.,bat,bat,He saw a bat furry., furry bat, bat furry,furry,False,-22.64481544494629,-26.14728546142578,3.502470016479492,14067712,EleutherAI/pythia-14m,step128000,seed9,9,128000
He saw a fruit bat.,bat,bat,He saw a bat fruit., fruit bat, bat fruit,fruit,True,-17.594161987304688,-22.71933937072754,5.125177383422852,14067712,EleutherAI/pythia-14m,step128000,seed9,9,128000
He saw a wooden bat.,bat,bat,He saw a bat wooden., wooden bat, bat wooden,wooden,False,-14.934516906738281,-20.36197853088379,5.427461624145508,14067712,EleutherAI/pythia-14m,step128000,seed9,9,128000
He saw the laser beam.,beam,beam,He saw the beam laser., laser beam, beam laser,laser,True,-11.844849586486816,-16.418243408203125,4.573393821716309,14067712,EleutherAI/pythia-14m,step128000,seed9,9,128000
He saw the bright beam.,beam,beam,He saw the beam bright., bright beam, beam bright,bright,False,-18.123661041259766,-19.193878173828125,1.0702171325683594,14067712,EleutherAI/pythia-14m,step128000,seed9,9,128000
He saw the wood beam.,beam,beam,He saw the beam wood., wood beam, beam wood,wood,True,-18.603429794311523,-20.343475341796875,1.7400455474853516,14067712,EleutherAI/pythia-14m,step128000,seed9,9,128000
She had a toy block.,block,block,She had a block toy., toy block, block toy,toy,True,-17.12626075744629,-20.888721466064453,3.762460708618164,14067712,EleutherAI/pythia-14m,step128000,seed9,9,128000
She had a wooden block.,block,block,She had a block wooden., wooden block, block wooden,wooden,False,-15.599748611450195,-21.693531036376953,6.093782424926758,14067712,EleutherAI/pythia-14m,step128000,seed9,9,128000
She had a mental block.,block,block,She had a block mental., mental block, block mental,mental,False,-14.02315902709961,-20.784656524658203,6.761497497558594,14067712,EleutherAI/pythia-14m,step128000,seed9,9,128000
