sentence,word,string,reversed_sentence,mod_np,reversed_mod,disambiguating_word,non_adjective,original_logprob,reversed_logprob,ratio,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act,It was an act desperate., desperate act, act desperate,desperate,False,-14.36684799194336,-18.815507888793945,4.448659896850586,14067712,EleutherAI/pythia-14m,step131000,seed1,1,131000
It was a humane act.,act,act,It was an act humane., humane act, act humane,humane,False,-15.896778106689453,-18.300655364990234,2.4038772583007812,14067712,EleutherAI/pythia-14m,step131000,seed1,1,131000
It was a magic act.,act,act,It was an act magic., magic act, act magic,magic,False,-15.104456901550293,-19.292070388793945,4.187613487243652,14067712,EleutherAI/pythia-14m,step131000,seed1,1,131000
He had a universal appeal.,appeal,appeal,He had an appeal universal., universal appeal, appeal universal,universal,False,-19.437013626098633,-21.53006362915039,2.093050003051758,14067712,EleutherAI/pythia-14m,step131000,seed1,1,131000
He had an undefinable appeal.,appeal,appeal,He had an appeal undefinable., undefinable appeal, appeal undefinable,undefinable,False,-23.47419548034668,-27.86575698852539,4.391561508178711,14067712,EleutherAI/pythia-14m,step131000,seed1,1,131000
He had a legal appeal.,appeal,appeal,He had an appeal legal., legal appeal, appeal legal,legal,False,-16.21002960205078,-16.56802749633789,0.3579978942871094,14067712,EleutherAI/pythia-14m,step131000,seed1,1,131000
It was a tense atmosphere.,atmosphere,atmosphere,It was an atmosphere tense., tense atmosphere, atmosphere tense,tense,False,-15.678959846496582,-20.09833526611328,4.419375419616699,14067712,EleutherAI/pythia-14m,step131000,seed1,1,131000
It was a hostile atmosphere.,atmosphere,atmosphere,It was an atmosphere hostile., hostile atmosphere, atmosphere hostile,hostile,False,-15.059593200683594,-19.77497100830078,4.7153778076171875,14067712,EleutherAI/pythia-14m,step131000,seed1,1,131000
It was a gaseous atmosphere.,atmosphere,atmosphere,It was an atmosphere gaseous., gaseous atmosphere, atmosphere gaseous,gaseous,False,-17.8657283782959,-22.15973663330078,4.294008255004883,14067712,EleutherAI/pythia-14m,step131000,seed1,1,131000
It was a gold band.,band,band,It was a band gold., gold band, band gold,gold,True,-14.17327880859375,-18.83005142211914,4.656772613525391,14067712,EleutherAI/pythia-14m,step131000,seed1,1,131000
