sentence,word,string,reversed_sentence,mod_np,reversed_mod,disambiguating_word,non_adjective,original_logprob,reversed_logprob,ratio,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act,It was an act desperate., desperate act, act desperate,desperate,False,-16.019617080688477,-19.24663543701172,3.227018356323242,14067712,EleutherAI/pythia-14m,step14000,seed5,5,14000
It was a humane act.,act,act,It was an act humane., humane act, act humane,humane,False,-18.62735366821289,-21.224592208862305,2.597238540649414,14067712,EleutherAI/pythia-14m,step14000,seed5,5,14000
It was a magic act.,act,act,It was an act magic., magic act, act magic,magic,False,-15.764357566833496,-19.04247283935547,3.2781152725219727,14067712,EleutherAI/pythia-14m,step14000,seed5,5,14000
He had a universal appeal.,appeal,appeal,He had an appeal universal., universal appeal, appeal universal,universal,False,-19.68496322631836,-24.447402954101562,4.762439727783203,14067712,EleutherAI/pythia-14m,step14000,seed5,5,14000
He had an undefinable appeal.,appeal,appeal,He had an appeal undefinable., undefinable appeal, appeal undefinable,undefinable,False,-27.14870834350586,-32.61648178100586,5.4677734375,14067712,EleutherAI/pythia-14m,step14000,seed5,5,14000
He had a legal appeal.,appeal,appeal,He had an appeal legal., legal appeal, appeal legal,legal,False,-17.15114974975586,-21.691734313964844,4.540584564208984,14067712,EleutherAI/pythia-14m,step14000,seed5,5,14000
It was a tense atmosphere.,atmosphere,atmosphere,It was an atmosphere tense., tense atmosphere, atmosphere tense,tense,False,-16.55782699584961,-18.022274017333984,1.464447021484375,14067712,EleutherAI/pythia-14m,step14000,seed5,5,14000
It was a hostile atmosphere.,atmosphere,atmosphere,It was an atmosphere hostile., hostile atmosphere, atmosphere hostile,hostile,False,-16.112464904785156,-19.086383819580078,2.973918914794922,14067712,EleutherAI/pythia-14m,step14000,seed5,5,14000
It was a gaseous atmosphere.,atmosphere,atmosphere,It was an atmosphere gaseous., gaseous atmosphere, atmosphere gaseous,gaseous,False,-16.19172477722168,-21.31307601928711,5.12135124206543,14067712,EleutherAI/pythia-14m,step14000,seed5,5,14000
It was a gold band.,band,band,It was a band gold., gold band, band gold,gold,True,-14.49966812133789,-20.2366943359375,5.737026214599609,14067712,EleutherAI/pythia-14m,step14000,seed5,5,14000
It was a rubber band.,band,band,It was a band rubber., rubber band, band rubber,rubber,True,-14.506678581237793,-21.850934982299805,7.344256401062012,14067712,EleutherAI/pythia-14m,step14000,seed5,5,14000
It was a jazz band.,band,band,It was a band jazz., jazz band, band jazz,jazz,True,-13.647758483886719,-18.799583435058594,5.151824951171875,14067712,EleutherAI/pythia-14m,step14000,seed5,5,14000
There was a police barrier.,barrier,barrier,There was a barrier police., police barrier, barrier police,police,True,-19.983013153076172,-23.297889709472656,3.3148765563964844,14067712,EleutherAI/pythia-14m,step14000,seed5,5,14000
There was a concrete barrier.,barrier,barrier,There was a barrier concrete., concrete barrier, barrier concrete,concrete,False,-16.61907958984375,-22.800498962402344,6.181419372558594,14067712,EleutherAI/pythia-14m,step14000,seed5,5,14000
There was a language barrier.,barrier,barrier,There was a barrier language., language barrier, barrier language,language,True,-20.06074333190918,-23.607383728027344,3.546640396118164,14067712,EleutherAI/pythia-14m,step14000,seed5,5,14000
He saw a furry bat.,bat,bat,He saw a bat furry., furry bat, bat furry,furry,False,-19.401355743408203,-22.68711280822754,3.285757064819336,14067712,EleutherAI/pythia-14m,step14000,seed5,5,14000
He saw a fruit bat.,bat,bat,He saw a bat fruit., fruit bat, bat fruit,fruit,True,-19.60593032836914,-21.318614959716797,1.7126846313476562,14067712,EleutherAI/pythia-14m,step14000,seed5,5,14000
He saw a wooden bat.,bat,bat,He saw a bat wooden., wooden bat, bat wooden,wooden,False,-17.7741756439209,-24.15967559814453,6.385499954223633,14067712,EleutherAI/pythia-14m,step14000,seed5,5,14000
He saw the laser beam.,beam,beam,He saw the beam laser., laser beam, beam laser,laser,True,-10.375394821166992,-15.914978981018066,5.539584159851074,14067712,EleutherAI/pythia-14m,step14000,seed5,5,14000
He saw the bright beam.,beam,beam,He saw the beam bright., bright beam, beam bright,bright,False,-17.13381576538086,-18.457096099853516,1.3232803344726562,14067712,EleutherAI/pythia-14m,step14000,seed5,5,14000
He saw the wood beam.,beam,beam,He saw the beam wood., wood beam, beam wood,wood,True,-16.344205856323242,-20.974254608154297,4.630048751831055,14067712,EleutherAI/pythia-14m,step14000,seed5,5,14000
She had a toy block.,block,block,She had a block toy., toy block, block toy,toy,True,-18.202451705932617,-21.329418182373047,3.1269664764404297,14067712,EleutherAI/pythia-14m,step14000,seed5,5,14000
She had a wooden block.,block,block,She had a block wooden., wooden block, block wooden,wooden,False,-15.835643768310547,-22.821502685546875,6.985858917236328,14067712,EleutherAI/pythia-14m,step14000,seed5,5,14000
She had a mental block.,block,block,She had a block mental., mental block, block mental,mental,False,-14.51130485534668,-22.601058959960938,8.089754104614258,14067712,EleutherAI/pythia-14m,step14000,seed5,5,14000
He has coagulated blood.,blood,blood,He has blood coagulated., coagulated blood, blood coagulated,coagulated,True,-31.805665969848633,-31.863771438598633,0.05810546875,14067712,EleutherAI/pythia-14m,step14000,seed5,5,14000
He has thin blood.,blood,blood,He has blood thin., thin blood, blood thin,thin,False,-19.61354637145996,-21.41392707824707,1.8003807067871094,14067712,EleutherAI/pythia-14m,step14000,seed5,5,14000
He has noble blood.,blood,blood,He has blood noble., noble blood, blood noble,noble,False,-22.48634147644043,-26.566207885742188,4.079866409301758,14067712,EleutherAI/pythia-14m,step14000,seed5,5,14000
It was the ironing board.,board,board,It was the board ironing., ironing board, board ironing,ironing,False,-21.633514404296875,-25.29869842529297,3.6651840209960938,14067712,EleutherAI/pythia-14m,step14000,seed5,5,14000
It was the wooden board.,board,board,It was the board wooden., wooden board, board wooden,wooden,False,-16.231651306152344,-21.678300857543945,5.446649551391602,14067712,EleutherAI/pythia-14m,step14000,seed5,5,14000
It was the executive board.,board,board,It was the board executive., executive board, board executive,executive,True,-14.938684463500977,-19.353717803955078,4.415033340454102,14067712,EleutherAI/pythia-14m,step14000,seed5,5,14000
He had a best-selling book.,book,book,He had a book best-selling., best-selling book, book best-selling,best-selling,False,-19.62029457092285,-21.763668060302734,2.143373489379883,14067712,EleutherAI/pythia-14m,step14000,seed5,5,14000
He had a popular book.,book,book,He had a book popular., popular book, book popular,popular,False,-16.588916778564453,-19.296009063720703,2.70709228515625,14067712,EleutherAI/pythia-14m,step14000,seed5,5,14000
He had a heavy book.,book,book,He had a book heavy., heavy book, book heavy,heavy,False,-17.460113525390625,-21.23385238647461,3.7737388610839844,14067712,EleutherAI/pythia-14m,step14000,seed5,5,14000
They ate a pancake breakfast.,breakfast,breakfast,They ate a breakfast pancake., pancake breakfast, breakfast pancake,pancake,True,-15.65025520324707,-17.667078018188477,2.0168228149414062,14067712,EleutherAI/pythia-14m,step14000,seed5,5,14000
They ate a nutritious breakfast.,breakfast,breakfast,They ate a breakfast nutritious., nutritious breakfast, breakfast nutritious,nutritious,False,-18.532604217529297,-23.859853744506836,5.327249526977539,14067712,EleutherAI/pythia-14m,step14000,seed5,5,14000
They ate a family breakfast.,breakfast,breakfast,They ate a breakfast family., family breakfast, breakfast family,family,True,-13.986064910888672,-16.96579360961914,2.9797286987304688,14067712,EleutherAI/pythia-14m,step14000,seed5,5,14000
It was a red cape.,cape,cape,It was a cape red., red cape, cape red,red,False,-19.51746940612793,-23.77704620361328,4.259576797485352,14067712,EleutherAI/pythia-14m,step14000,seed5,5,14000
It was a flowing cape.,cape,cape,It was a cape flowing., flowing cape, cape flowing,flowing,False,-24.939990997314453,-24.692867279052734,-0.24712371826171875,14067712,EleutherAI/pythia-14m,step14000,seed5,5,14000
It was a rocky cape.,cape,cape,It was a cape rocky., rocky cape, cape rocky,rocky,False,-22.32518768310547,-27.631874084472656,5.3066864013671875,14067712,EleutherAI/pythia-14m,step14000,seed5,5,14000
It was a beer case.,case,case,It was a case beer., beer case, case beer,beer,True,-19.781095504760742,-22.965553283691406,3.184457778930664,14067712,EleutherAI/pythia-14m,step14000,seed5,5,14000
It was a display case.,case,case,It was a case display., display case, case display,display,True,-17.33343505859375,-18.805219650268555,1.4717845916748047,14067712,EleutherAI/pythia-14m,step14000,seed5,5,14000
It was a divorce case.,case,case,It was a case divorce., divorce case, case divorce,divorce,True,-13.85123062133789,-21.850378036499023,7.999147415161133,14067712,EleutherAI/pythia-14m,step14000,seed5,5,14000
It was a worthy cause.,cause,cause,It was a cause worthy., worthy cause, cause worthy,worthy,False,-15.497802734375,-21.166175842285156,5.668373107910156,14067712,EleutherAI/pythia-14m,step14000,seed5,5,14000
It was a political cause.,cause,cause,It was a cause political., political cause, cause political,political,False,-17.109041213989258,-22.858829498291016,5.749788284301758,14067712,EleutherAI/pythia-14m,step14000,seed5,5,14000
It was a main cause.,cause,cause,It was a cause main., main cause, cause main,main,False,-14.189434051513672,-24.53640365600586,10.346969604492188,14067712,EleutherAI/pythia-14m,step14000,seed5,5,14000
It was a skin cell.,cell,cell,It was a cell skin., skin cell, cell skin,skin,True,-18.03118896484375,-20.47514533996582,2.4439563751220703,14067712,EleutherAI/pythia-14m,step14000,seed5,5,14000
It was a brain cell.,cell,cell,It was a cell brain., brain cell, cell brain,brain,True,-14.020395278930664,-17.806869506835938,3.7864742279052734,14067712,EleutherAI/pythia-14m,step14000,seed5,5,14000
