sentence,word,string,reversed_sentence,mod_np,reversed_mod,disambiguating_word,non_adjective,original_logprob,reversed_logprob,ratio,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act,It was an act desperate., desperate act, act desperate,desperate,False,-15.908536911010742,-21.610984802246094,5.702447891235352,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
It was a humane act.,act,act,It was an act humane., humane act, act humane,humane,False,-18.19222068786621,-22.32508087158203,4.13286018371582,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
It was a magic act.,act,act,It was an act magic., magic act, act magic,magic,False,-17.454240798950195,-21.642704010009766,4.18846321105957,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
He had a universal appeal.,appeal,appeal,He had an appeal universal., universal appeal, appeal universal,universal,False,-19.448776245117188,-25.452655792236328,6.003879547119141,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
He had an undefinable appeal.,appeal,appeal,He had an appeal undefinable., undefinable appeal, appeal undefinable,undefinable,False,-26.628131866455078,-33.133399963378906,6.505268096923828,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
He had a legal appeal.,appeal,appeal,He had an appeal legal., legal appeal, appeal legal,legal,False,-14.431852340698242,-21.703369140625,7.271516799926758,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
It was a tense atmosphere.,atmosphere,atmosphere,It was an atmosphere tense., tense atmosphere, atmosphere tense,tense,False,-16.396072387695312,-23.175079345703125,6.7790069580078125,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
It was a hostile atmosphere.,atmosphere,atmosphere,It was an atmosphere hostile., hostile atmosphere, atmosphere hostile,hostile,False,-17.374738693237305,-21.717561721801758,4.342823028564453,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
It was a gaseous atmosphere.,atmosphere,atmosphere,It was an atmosphere gaseous., gaseous atmosphere, atmosphere gaseous,gaseous,False,-17.354806900024414,-25.346519470214844,7.99171257019043,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
It was a gold band.,band,band,It was a band gold., gold band, band gold,gold,True,-14.106279373168945,-20.23548126220703,6.129201889038086,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
It was a rubber band.,band,band,It was a band rubber., rubber band, band rubber,rubber,True,-13.773713111877441,-23.951940536499023,10.178227424621582,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
It was a jazz band.,band,band,It was a band jazz., jazz band, band jazz,jazz,True,-14.99001693725586,-22.796039581298828,7.806022644042969,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
There was a police barrier.,barrier,barrier,There was a barrier police., police barrier, barrier police,police,True,-19.348697662353516,-20.198448181152344,0.8497505187988281,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
There was a concrete barrier.,barrier,barrier,There was a barrier concrete., concrete barrier, barrier concrete,concrete,False,-15.770833015441895,-19.27627944946289,3.505446434020996,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
There was a language barrier.,barrier,barrier,There was a barrier language., language barrier, barrier language,language,True,-17.517597198486328,-20.802452087402344,3.2848548889160156,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
He saw a furry bat.,bat,bat,He saw a bat furry., furry bat, bat furry,furry,False,-19.71950340270996,-23.03970718383789,3.3202037811279297,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
He saw a fruit bat.,bat,bat,He saw a bat fruit., fruit bat, bat fruit,fruit,True,-17.100656509399414,-21.29615020751953,4.195493698120117,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
He saw a wooden bat.,bat,bat,He saw a bat wooden., wooden bat, bat wooden,wooden,False,-16.997467041015625,-24.106534957885742,7.109067916870117,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
He saw the laser beam.,beam,beam,He saw the beam laser., laser beam, beam laser,laser,True,-11.880175590515137,-17.69693374633789,5.816758155822754,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
He saw the bright beam.,beam,beam,He saw the beam bright., bright beam, beam bright,bright,False,-17.232271194458008,-19.145904541015625,1.9136333465576172,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
He saw the wood beam.,beam,beam,He saw the beam wood., wood beam, beam wood,wood,True,-19.523815155029297,-21.554691314697266,2.0308761596679688,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
She had a toy block.,block,block,She had a block toy., toy block, block toy,toy,True,-18.0526123046875,-23.4432430267334,5.390630722045898,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
She had a wooden block.,block,block,She had a block wooden., wooden block, block wooden,wooden,False,-15.001343727111816,-24.109580993652344,9.108237266540527,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
She had a mental block.,block,block,She had a block mental., mental block, block mental,mental,False,-15.473787307739258,-22.797470092773438,7.32368278503418,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
He has coagulated blood.,blood,blood,He has blood coagulated., coagulated blood, blood coagulated,coagulated,True,-29.25753402709961,-22.934412002563477,-6.323122024536133,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
He has thin blood.,blood,blood,He has blood thin., thin blood, blood thin,thin,False,-20.43301010131836,-19.268699645996094,-1.1643104553222656,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
He has noble blood.,blood,blood,He has blood noble., noble blood, blood noble,noble,False,-19.274723052978516,-23.39493751525879,4.120214462280273,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
It was the ironing board.,board,board,It was the board ironing., ironing board, board ironing,ironing,False,-23.829219818115234,-25.427783966064453,1.5985641479492188,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
It was the wooden board.,board,board,It was the board wooden., wooden board, board wooden,wooden,False,-15.534662246704102,-21.46358299255371,5.928920745849609,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
It was the executive board.,board,board,It was the board executive., executive board, board executive,executive,True,-13.705074310302734,-17.61817169189453,3.913097381591797,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
He had a best-selling book.,book,book,He had a book best-selling., best-selling book, book best-selling,best-selling,False,-18.926654815673828,-21.566312789916992,2.639657974243164,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
He had a popular book.,book,book,He had a book popular., popular book, book popular,popular,False,-14.948990821838379,-18.30233383178711,3.3533430099487305,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
He had a heavy book.,book,book,He had a book heavy., heavy book, book heavy,heavy,False,-17.643749237060547,-19.145689010620117,1.5019397735595703,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
They ate a pancake breakfast.,breakfast,breakfast,They ate a breakfast pancake., pancake breakfast, breakfast pancake,pancake,True,-18.4704647064209,-17.21118927001953,-1.2592754364013672,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
They ate a nutritious breakfast.,breakfast,breakfast,They ate a breakfast nutritious., nutritious breakfast, breakfast nutritious,nutritious,False,-20.830961227416992,-28.218538284301758,7.387577056884766,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
They ate a family breakfast.,breakfast,breakfast,They ate a breakfast family., family breakfast, breakfast family,family,True,-15.60036849975586,-17.666786193847656,2.066417694091797,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
It was a red cape.,cape,cape,It was a cape red., red cape, cape red,red,False,-17.786476135253906,-20.58749008178711,2.801013946533203,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
It was a flowing cape.,cape,cape,It was a cape flowing., flowing cape, cape flowing,flowing,False,-20.88267707824707,-22.313749313354492,1.4310722351074219,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
It was a rocky cape.,cape,cape,It was a cape rocky., rocky cape, cape rocky,rocky,False,-20.304418563842773,-24.82457160949707,4.520153045654297,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
It was a beer case.,case,case,It was a case beer., beer case, case beer,beer,True,-17.745773315429688,-19.799251556396484,2.053478240966797,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
It was a display case.,case,case,It was a case display., display case, case display,display,True,-16.679931640625,-17.588401794433594,0.9084701538085938,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
It was a divorce case.,case,case,It was a case divorce., divorce case, case divorce,divorce,True,-14.872786521911621,-19.905790328979492,5.033003807067871,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
It was a worthy cause.,cause,cause,It was a cause worthy., worthy cause, cause worthy,worthy,False,-15.733488082885742,-20.855501174926758,5.122013092041016,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
It was a political cause.,cause,cause,It was a cause political., political cause, cause political,political,False,-15.370698928833008,-21.366138458251953,5.995439529418945,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
It was a main cause.,cause,cause,It was a cause main., main cause, cause main,main,False,-14.347630500793457,-23.406803131103516,9.059172630310059,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
It was a skin cell.,cell,cell,It was a cell skin., skin cell, cell skin,skin,True,-16.764833450317383,-17.141826629638672,0.37699317932128906,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
It was a brain cell.,cell,cell,It was a cell brain., brain cell, cell brain,brain,True,-14.5960054397583,-17.126110076904297,2.530104637145996,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
It was a prison cell.,cell,cell,It was a cell prison., prison cell, cell prison,prison,True,-13.675813674926758,-18.478130340576172,4.802316665649414,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
She had a devilish charm.,charm,charm,She had a charm devilish., devilish charm, charm devilish,devilish,False,-20.420196533203125,-27.087846755981445,6.66765022277832,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
She had a natural charm.,charm,charm,She had a charm natural., natural charm, charm natural,natural,False,-15.441825866699219,-21.640649795532227,6.198823928833008,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
She had a gold charm.,charm,charm,She had a charm gold., gold charm, charm gold,gold,True,-17.792755126953125,-20.58728790283203,2.7945327758789062,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
They liked the juicy chicken.,chicken,chicken,They liked the chicken juicy., juicy chicken, chicken juicy,juicy,False,-23.30072784423828,-25.725231170654297,2.4245033264160156,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
They liked the roasted chicken.,chicken,chicken,They liked the chicken roasted., roasted chicken, chicken roasted,roasted,False,-17.319639205932617,-20.3029727935791,2.9833335876464844,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
They liked the clucking chicken.,chicken,chicken,They liked the chicken clucking., clucking chicken, chicken clucking,clucking,True,-22.30972671508789,-23.747398376464844,1.4376716613769531,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
It was a perceptive class.,class,class,It was a class perceptive., perceptive class, class perceptive,perceptive,False,-20.48025894165039,-24.178478240966797,3.6982192993164062,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
It was a misbehaving class.,class,class,It was a class misbehaving., misbehaving class, class misbehaving,misbehaving,False,-24.62567710876465,-28.004682540893555,3.3790054321289062,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
It was a boring class.,class,class,It was a class boring., boring class, class boring,boring,False,-17.456533432006836,-20.10706329345703,2.6505298614501953,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
It was a film clip.,clip,clip,It was a clip film., film clip, clip film,film,True,-18.416915893554688,-20.434261322021484,2.017345428466797,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
It was a video clip.,clip,clip,It was a clip video., video clip, clip video,video,True,-13.650781631469727,-20.107013702392578,6.456232070922852,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
It was a hair clip.,clip,clip,It was a clip hair., hair clip, clip hair,hair,True,-17.96160125732422,-24.34573745727539,6.384136199951172,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
It was an icy cold.,cold,cold,It was an cold icy., icy cold, cold icy,icy,False,-13.558061599731445,-15.854798316955566,2.296736717224121,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
It was a freezing cold.,cold,cold,It was a cold freezing., freezing cold, cold freezing,freezing,False,-16.204853057861328,-16.566225051879883,0.3613719940185547,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
It was a chest cold.,cold,cold,It was a cold chest., chest cold, cold chest,chest,False,-18.225994110107422,-15.740812301635742,-2.4851818084716797,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
It was a gossip column.,column,column,It was a column gossip., gossip column, column gossip,gossip,True,-20.58968734741211,-26.80352020263672,6.213832855224609,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
It was a sports column.,column,column,It was a column sports., sports column, column sports,sports,True,-17.166784286499023,-22.451805114746094,5.28502082824707,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
It was a concrete column.,column,column,It was a column concrete., concrete column, column concrete,concrete,False,-16.302349090576172,-20.350730895996094,4.048381805419922,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
He liked the investment company.,company,company,He liked the company investment., investment company, company investment,investment,True,-13.554471969604492,-15.509902000427246,1.955430030822754,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
He liked the pharmaceutical company.,company,company,He liked the company pharmaceutical., pharmaceutical company, company pharmaceutical,pharmaceutical,False,-12.197699546813965,-18.136945724487305,5.93924617767334,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
He liked the pleasant company.,company,company,He liked the company pleasant., pleasant company, company pleasant,pleasant,False,-19.277755737304688,-20.501617431640625,1.2238616943359375,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
It was a waffle cone.,cone,cone,It was a cone waffle., waffle cone, cone waffle,waffle,True,-26.17049217224121,-27.493696212768555,1.3232040405273438,14067712,EleutherAI/pythia-14m,step24000,seed2,2,24000
