sentence,word,string,reversed_sentence,mod_np,reversed_mod,disambiguating_word,non_adjective,original_logprob,reversed_logprob,ratio,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act,It was an act desperate., desperate act, act desperate,desperate,False,-16.032636642456055,-19.2297420501709,3.1971054077148438,14067712,EleutherAI/pythia-14m,step114000,seed3,3,114000
It was a humane act.,act,act,It was an act humane., humane act, act humane,humane,False,-18.41382598876953,-19.964479446411133,1.5506534576416016,14067712,EleutherAI/pythia-14m,step114000,seed3,3,114000
It was a magic act.,act,act,It was an act magic., magic act, act magic,magic,False,-17.864206314086914,-17.1469783782959,-0.7172279357910156,14067712,EleutherAI/pythia-14m,step114000,seed3,3,114000
He had a universal appeal.,appeal,appeal,He had an appeal universal., universal appeal, appeal universal,universal,False,-20.129955291748047,-20.323728561401367,0.1937732696533203,14067712,EleutherAI/pythia-14m,step114000,seed3,3,114000
He had an undefinable appeal.,appeal,appeal,He had an appeal undefinable., undefinable appeal, appeal undefinable,undefinable,False,-23.42070770263672,-25.195188522338867,1.7744808197021484,14067712,EleutherAI/pythia-14m,step114000,seed3,3,114000
He had a legal appeal.,appeal,appeal,He had an appeal legal., legal appeal, appeal legal,legal,False,-16.34381103515625,-17.814207077026367,1.4703960418701172,14067712,EleutherAI/pythia-14m,step114000,seed3,3,114000
It was a tense atmosphere.,atmosphere,atmosphere,It was an atmosphere tense., tense atmosphere, atmosphere tense,tense,False,-17.2665958404541,-18.952064514160156,1.6854686737060547,14067712,EleutherAI/pythia-14m,step114000,seed3,3,114000
It was a hostile atmosphere.,atmosphere,atmosphere,It was an atmosphere hostile., hostile atmosphere, atmosphere hostile,hostile,False,-15.33205795288086,-19.329505920410156,3.997447967529297,14067712,EleutherAI/pythia-14m,step114000,seed3,3,114000
It was a gaseous atmosphere.,atmosphere,atmosphere,It was an atmosphere gaseous., gaseous atmosphere, atmosphere gaseous,gaseous,False,-16.808359146118164,-20.346839904785156,3.538480758666992,14067712,EleutherAI/pythia-14m,step114000,seed3,3,114000
It was a gold band.,band,band,It was a band gold., gold band, band gold,gold,True,-15.595090866088867,-19.176300048828125,3.581209182739258,14067712,EleutherAI/pythia-14m,step114000,seed3,3,114000
It was a rubber band.,band,band,It was a band rubber., rubber band, band rubber,rubber,True,-14.40599536895752,-18.964141845703125,4.5581464767456055,14067712,EleutherAI/pythia-14m,step114000,seed3,3,114000
It was a jazz band.,band,band,It was a band jazz., jazz band, band jazz,jazz,True,-13.54783821105957,-17.959381103515625,4.411542892456055,14067712,EleutherAI/pythia-14m,step114000,seed3,3,114000
There was a police barrier.,barrier,barrier,There was a barrier police., police barrier, barrier police,police,True,-18.62962532043457,-19.358745574951172,0.7291202545166016,14067712,EleutherAI/pythia-14m,step114000,seed3,3,114000
There was a concrete barrier.,barrier,barrier,There was a barrier concrete., concrete barrier, barrier concrete,concrete,False,-15.952595710754395,-18.432109832763672,2.4795141220092773,14067712,EleutherAI/pythia-14m,step114000,seed3,3,114000
