sentence,word,string,reversed_sentence,mod_np,reversed_mod,disambiguating_word,non_adjective,original_logprob,reversed_logprob,ratio,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act,It was an act desperate., desperate act, act desperate,desperate,False,-14.950162887573242,-19.742916107177734,4.792753219604492,14067712,EleutherAI/pythia-14m,step90000,seed7,7,90000
It was a humane act.,act,act,It was an act humane., humane act, act humane,humane,False,-20.920536041259766,-21.96675682067871,1.0462207794189453,14067712,EleutherAI/pythia-14m,step90000,seed7,7,90000
It was a magic act.,act,act,It was an act magic., magic act, act magic,magic,False,-16.65544891357422,-19.81856918334961,3.1631202697753906,14067712,EleutherAI/pythia-14m,step90000,seed7,7,90000
He had a universal appeal.,appeal,appeal,He had an appeal universal., universal appeal, appeal universal,universal,False,-20.71729278564453,-21.323076248168945,0.6057834625244141,14067712,EleutherAI/pythia-14m,step90000,seed7,7,90000
He had an undefinable appeal.,appeal,appeal,He had an appeal undefinable., undefinable appeal, appeal undefinable,undefinable,False,-20.253273010253906,-25.151710510253906,4.8984375,14067712,EleutherAI/pythia-14m,step90000,seed7,7,90000
He had a legal appeal.,appeal,appeal,He had an appeal legal., legal appeal, appeal legal,legal,False,-11.830047607421875,-17.855913162231445,6.02586555480957,14067712,EleutherAI/pythia-14m,step90000,seed7,7,90000
It was a tense atmosphere.,atmosphere,atmosphere,It was an atmosphere tense., tense atmosphere, atmosphere tense,tense,False,-17.78575325012207,-21.143230438232422,3.3574771881103516,14067712,EleutherAI/pythia-14m,step90000,seed7,7,90000
It was a hostile atmosphere.,atmosphere,atmosphere,It was an atmosphere hostile., hostile atmosphere, atmosphere hostile,hostile,False,-16.05218505859375,-20.249156951904297,4.196971893310547,14067712,EleutherAI/pythia-14m,step90000,seed7,7,90000
It was a gaseous atmosphere.,atmosphere,atmosphere,It was an atmosphere gaseous., gaseous atmosphere, atmosphere gaseous,gaseous,False,-16.682987213134766,-22.406078338623047,5.723091125488281,14067712,EleutherAI/pythia-14m,step90000,seed7,7,90000
It was a gold band.,band,band,It was a band gold., gold band, band gold,gold,True,-15.514627456665039,-18.79138946533203,3.276762008666992,14067712,EleutherAI/pythia-14m,step90000,seed7,7,90000
It was a rubber band.,band,band,It was a band rubber., rubber band, band rubber,rubber,True,-15.522926330566406,-21.721900939941406,6.198974609375,14067712,EleutherAI/pythia-14m,step90000,seed7,7,90000
It was a jazz band.,band,band,It was a band jazz., jazz band, band jazz,jazz,True,-14.289728164672852,-22.12091827392578,7.83119010925293,14067712,EleutherAI/pythia-14m,step90000,seed7,7,90000
There was a police barrier.,barrier,barrier,There was a barrier police., police barrier, barrier police,police,True,-22.84576416015625,-20.35063362121582,-2.4951305389404297,14067712,EleutherAI/pythia-14m,step90000,seed7,7,90000
There was a concrete barrier.,barrier,barrier,There was a barrier concrete., concrete barrier, barrier concrete,concrete,False,-15.754693984985352,-21.08958625793457,5.334892272949219,14067712,EleutherAI/pythia-14m,step90000,seed7,7,90000
There was a language barrier.,barrier,barrier,There was a barrier language., language barrier, barrier language,language,True,-20.063114166259766,-22.65294075012207,2.5898265838623047,14067712,EleutherAI/pythia-14m,step90000,seed7,7,90000
He saw a furry bat.,bat,bat,He saw a bat furry., furry bat, bat furry,furry,False,-21.365386962890625,-26.892946243286133,5.527559280395508,14067712,EleutherAI/pythia-14m,step90000,seed7,7,90000
He saw a fruit bat.,bat,bat,He saw a bat fruit., fruit bat, bat fruit,fruit,True,-19.55169677734375,-21.847511291503906,2.2958145141601562,14067712,EleutherAI/pythia-14m,step90000,seed7,7,90000
He saw a wooden bat.,bat,bat,He saw a bat wooden., wooden bat, bat wooden,wooden,False,-16.32364273071289,-21.456703186035156,5.133060455322266,14067712,EleutherAI/pythia-14m,step90000,seed7,7,90000
He saw the laser beam.,beam,beam,He saw the beam laser., laser beam, beam laser,laser,True,-14.450986862182617,-18.855987548828125,4.405000686645508,14067712,EleutherAI/pythia-14m,step90000,seed7,7,90000
He saw the bright beam.,beam,beam,He saw the beam bright., bright beam, beam bright,bright,False,-20.986915588378906,-20.04229736328125,-0.9446182250976562,14067712,EleutherAI/pythia-14m,step90000,seed7,7,90000
He saw the wood beam.,beam,beam,He saw the beam wood., wood beam, beam wood,wood,True,-18.314739227294922,-20.65997314453125,2.345233917236328,14067712,EleutherAI/pythia-14m,step90000,seed7,7,90000
She had a toy block.,block,block,She had a block toy., toy block, block toy,toy,True,-18.921417236328125,-20.426189422607422,1.5047721862792969,14067712,EleutherAI/pythia-14m,step90000,seed7,7,90000
She had a wooden block.,block,block,She had a block wooden., wooden block, block wooden,wooden,False,-15.459693908691406,-21.513072967529297,6.053379058837891,14067712,EleutherAI/pythia-14m,step90000,seed7,7,90000
She had a mental block.,block,block,She had a block mental., mental block, block mental,mental,False,-17.156782150268555,-21.492504119873047,4.335721969604492,14067712,EleutherAI/pythia-14m,step90000,seed7,7,90000
He has coagulated blood.,blood,blood,He has blood coagulated., coagulated blood, blood coagulated,coagulated,True,-26.26318359375,-29.920663833618164,3.657480239868164,14067712,EleutherAI/pythia-14m,step90000,seed7,7,90000
He has thin blood.,blood,blood,He has blood thin., thin blood, blood thin,thin,False,-19.354846954345703,-19.046321868896484,-0.30852508544921875,14067712,EleutherAI/pythia-14m,step90000,seed7,7,90000
He has noble blood.,blood,blood,He has blood noble., noble blood, blood noble,noble,False,-19.843339920043945,-22.866146087646484,3.022806167602539,14067712,EleutherAI/pythia-14m,step90000,seed7,7,90000
It was the ironing board.,board,board,It was the board ironing., ironing board, board ironing,ironing,False,-24.316577911376953,-23.810054779052734,-0.5065231323242188,14067712,EleutherAI/pythia-14m,step90000,seed7,7,90000
It was the wooden board.,board,board,It was the board wooden., wooden board, board wooden,wooden,False,-15.842123031616211,-20.88310432434082,5.040981292724609,14067712,EleutherAI/pythia-14m,step90000,seed7,7,90000
It was the executive board.,board,board,It was the board executive., executive board, board executive,executive,True,-16.04692268371582,-18.413835525512695,2.366912841796875,14067712,EleutherAI/pythia-14m,step90000,seed7,7,90000
He had a best-selling book.,book,book,He had a book best-selling., best-selling book, book best-selling,best-selling,False,-15.863844871520996,-23.673852920532227,7.8100080490112305,14067712,EleutherAI/pythia-14m,step90000,seed7,7,90000
He had a popular book.,book,book,He had a book popular., popular book, book popular,popular,False,-14.245170593261719,-19.525482177734375,5.280311584472656,14067712,EleutherAI/pythia-14m,step90000,seed7,7,90000
He had a heavy book.,book,book,He had a book heavy., heavy book, book heavy,heavy,False,-16.248018264770508,-19.719696044921875,3.471677780151367,14067712,EleutherAI/pythia-14m,step90000,seed7,7,90000
They ate a pancake breakfast.,breakfast,breakfast,They ate a breakfast pancake., pancake breakfast, breakfast pancake,pancake,True,-14.282526016235352,-16.500919342041016,2.218393325805664,14067712,EleutherAI/pythia-14m,step90000,seed7,7,90000
They ate a nutritious breakfast.,breakfast,breakfast,They ate a breakfast nutritious., nutritious breakfast, breakfast nutritious,nutritious,False,-21.548809051513672,-26.43252182006836,4.8837127685546875,14067712,EleutherAI/pythia-14m,step90000,seed7,7,90000
They ate a family breakfast.,breakfast,breakfast,They ate a breakfast family., family breakfast, breakfast family,family,True,-14.53183364868164,-17.001367568969727,2.469533920288086,14067712,EleutherAI/pythia-14m,step90000,seed7,7,90000
It was a red cape.,cape,cape,It was a cape red., red cape, cape red,red,False,-19.14451789855957,-24.95370101928711,5.809183120727539,14067712,EleutherAI/pythia-14m,step90000,seed7,7,90000
It was a flowing cape.,cape,cape,It was a cape flowing., flowing cape, cape flowing,flowing,False,-24.622831344604492,-26.80447006225586,2.181638717651367,14067712,EleutherAI/pythia-14m,step90000,seed7,7,90000
It was a rocky cape.,cape,cape,It was a cape rocky., rocky cape, cape rocky,rocky,False,-21.49413299560547,-29.96120834350586,8.46707534790039,14067712,EleutherAI/pythia-14m,step90000,seed7,7,90000
It was a beer case.,case,case,It was a case beer., beer case, case beer,beer,True,-17.51968002319336,-18.59453773498535,1.0748577117919922,14067712,EleutherAI/pythia-14m,step90000,seed7,7,90000
It was a display case.,case,case,It was a case display., display case, case display,display,True,-14.585518836975098,-16.893274307250977,2.307755470275879,14067712,EleutherAI/pythia-14m,step90000,seed7,7,90000
It was a divorce case.,case,case,It was a case divorce., divorce case, case divorce,divorce,True,-13.923357009887695,-18.626672744750977,4.703315734863281,14067712,EleutherAI/pythia-14m,step90000,seed7,7,90000
It was a worthy cause.,cause,cause,It was a cause worthy., worthy cause, cause worthy,worthy,False,-15.433624267578125,-18.847518920898438,3.4138946533203125,14067712,EleutherAI/pythia-14m,step90000,seed7,7,90000
It was a political cause.,cause,cause,It was a cause political., political cause, cause political,political,False,-13.828052520751953,-19.208450317382812,5.380397796630859,14067712,EleutherAI/pythia-14m,step90000,seed7,7,90000
It was a main cause.,cause,cause,It was a cause main., main cause, cause main,main,False,-12.62692642211914,-19.512710571289062,6.885784149169922,14067712,EleutherAI/pythia-14m,step90000,seed7,7,90000
It was a skin cell.,cell,cell,It was a cell skin., skin cell, cell skin,skin,True,-17.271820068359375,-16.504426956176758,-0.7673931121826172,14067712,EleutherAI/pythia-14m,step90000,seed7,7,90000
