sentence,word,string,reversed_sentence,mod_np,reversed_mod,disambiguating_word,non_adjective,original_logprob,reversed_logprob,ratio,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act,It was an act desperate., desperate act, act desperate,desperate,False,-16.981515884399414,-18.735027313232422,1.7535114288330078,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
It was a humane act.,act,act,It was an act humane., humane act, act humane,humane,False,-19.717500686645508,-19.870227813720703,0.1527271270751953,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
It was a magic act.,act,act,It was an act magic., magic act, act magic,magic,False,-16.41632843017578,-18.907573699951172,2.4912452697753906,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
He had a universal appeal.,appeal,appeal,He had an appeal universal., universal appeal, appeal universal,universal,False,-18.985544204711914,-22.076696395874023,3.0911521911621094,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
He had an undefinable appeal.,appeal,appeal,He had an appeal undefinable., undefinable appeal, appeal undefinable,undefinable,False,-23.20026397705078,-27.869531631469727,4.669267654418945,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
He had a legal appeal.,appeal,appeal,He had an appeal legal., legal appeal, appeal legal,legal,False,-15.179248809814453,-19.508459091186523,4.32921028137207,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
It was a tense atmosphere.,atmosphere,atmosphere,It was an atmosphere tense., tense atmosphere, atmosphere tense,tense,False,-19.76618003845215,-19.756240844726562,-0.009939193725585938,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
It was a hostile atmosphere.,atmosphere,atmosphere,It was an atmosphere hostile., hostile atmosphere, atmosphere hostile,hostile,False,-17.65008544921875,-20.055313110351562,2.4052276611328125,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
It was a gaseous atmosphere.,atmosphere,atmosphere,It was an atmosphere gaseous., gaseous atmosphere, atmosphere gaseous,gaseous,False,-18.887453079223633,-23.044631958007812,4.15717887878418,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
It was a gold band.,band,band,It was a band gold., gold band, band gold,gold,True,-16.205860137939453,-18.670202255249023,2.4643421173095703,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
It was a rubber band.,band,band,It was a band rubber., rubber band, band rubber,rubber,True,-14.125322341918945,-19.910558700561523,5.785236358642578,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
It was a jazz band.,band,band,It was a band jazz., jazz band, band jazz,jazz,True,-14.726309776306152,-19.214147567749023,4.487837791442871,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
There was a police barrier.,barrier,barrier,There was a barrier police., police barrier, barrier police,police,True,-19.246055603027344,-21.288726806640625,2.0426712036132812,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
There was a concrete barrier.,barrier,barrier,There was a barrier concrete., concrete barrier, barrier concrete,concrete,False,-17.21791648864746,-22.335845947265625,5.117929458618164,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
There was a language barrier.,barrier,barrier,There was a barrier language., language barrier, barrier language,language,True,-18.492584228515625,-21.560699462890625,3.068115234375,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
He saw a furry bat.,bat,bat,He saw a bat furry., furry bat, bat furry,furry,False,-21.86418914794922,-21.510595321655273,-0.3535938262939453,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
He saw a fruit bat.,bat,bat,He saw a bat fruit., fruit bat, bat fruit,fruit,True,-19.029823303222656,-19.905746459960938,0.8759231567382812,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
He saw a wooden bat.,bat,bat,He saw a bat wooden., wooden bat, bat wooden,wooden,False,-16.845781326293945,-21.516830444335938,4.671049118041992,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
He saw the laser beam.,beam,beam,He saw the beam laser., laser beam, beam laser,laser,True,-13.754773139953613,-21.183002471923828,7.428229331970215,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
He saw the bright beam.,beam,beam,He saw the beam bright., bright beam, beam bright,bright,False,-18.80154800415039,-20.470600128173828,1.6690521240234375,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
He saw the wood beam.,beam,beam,He saw the beam wood., wood beam, beam wood,wood,True,-18.950037002563477,-21.712055206298828,2.7620182037353516,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
She had a toy block.,block,block,She had a block toy., toy block, block toy,toy,True,-18.430286407470703,-19.977388381958008,1.5471019744873047,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
She had a wooden block.,block,block,She had a block wooden., wooden block, block wooden,wooden,False,-16.284704208374023,-21.499300003051758,5.214595794677734,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
She had a mental block.,block,block,She had a block mental., mental block, block mental,mental,False,-17.514156341552734,-21.002534866333008,3.4883785247802734,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
He has coagulated blood.,blood,blood,He has blood coagulated., coagulated blood, blood coagulated,coagulated,True,-28.800249099731445,-28.670223236083984,-0.13002586364746094,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
He has thin blood.,blood,blood,He has blood thin., thin blood, blood thin,thin,False,-18.00867462158203,-22.55763816833496,4.54896354675293,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
He has noble blood.,blood,blood,He has blood noble., noble blood, blood noble,noble,False,-18.3990478515625,-25.09517478942871,6.696126937866211,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
It was the ironing board.,board,board,It was the board ironing., ironing board, board ironing,ironing,False,-24.40149688720703,-26.040376663208008,1.6388797760009766,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
It was the wooden board.,board,board,It was the board wooden., wooden board, board wooden,wooden,False,-13.017356872558594,-20.33785629272461,7.320499420166016,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
It was the executive board.,board,board,It was the board executive., executive board, board executive,executive,True,-13.550846099853516,-17.60726547241211,4.056419372558594,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
He had a best-selling book.,book,book,He had a book best-selling., best-selling book, book best-selling,best-selling,False,-13.671967506408691,-18.80738067626953,5.13541316986084,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
He had a popular book.,book,book,He had a book popular., popular book, book popular,popular,False,-14.541166305541992,-16.844789505004883,2.3036231994628906,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
He had a heavy book.,book,book,He had a book heavy., heavy book, book heavy,heavy,False,-16.001663208007812,-17.322023391723633,1.3203601837158203,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
They ate a pancake breakfast.,breakfast,breakfast,They ate a breakfast pancake., pancake breakfast, breakfast pancake,pancake,True,-17.20732879638672,-18.854137420654297,1.6468086242675781,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
They ate a nutritious breakfast.,breakfast,breakfast,They ate a breakfast nutritious., nutritious breakfast, breakfast nutritious,nutritious,False,-21.969696044921875,-24.446979522705078,2.477283477783203,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
They ate a family breakfast.,breakfast,breakfast,They ate a breakfast family., family breakfast, breakfast family,family,True,-12.584953308105469,-16.223548889160156,3.6385955810546875,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
It was a red cape.,cape,cape,It was a cape red., red cape, cape red,red,False,-21.894142150878906,-24.22071075439453,2.326568603515625,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
It was a flowing cape.,cape,cape,It was a cape flowing., flowing cape, cape flowing,flowing,False,-24.596351623535156,-25.53784942626953,0.941497802734375,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
It was a rocky cape.,cape,cape,It was a cape rocky., rocky cape, cape rocky,rocky,False,-23.73737907409668,-27.53614044189453,3.7987613677978516,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
It was a beer case.,case,case,It was a case beer., beer case, case beer,beer,True,-18.410900115966797,-20.31319808959961,1.9022979736328125,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
It was a display case.,case,case,It was a case display., display case, case display,display,True,-18.01471519470215,-20.33248519897461,2.317770004272461,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
It was a divorce case.,case,case,It was a case divorce., divorce case, case divorce,divorce,True,-16.219881057739258,-21.49697494506836,5.277093887329102,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
It was a worthy cause.,cause,cause,It was a cause worthy., worthy cause, cause worthy,worthy,False,-15.610466957092285,-18.703096389770508,3.0926294326782227,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
It was a political cause.,cause,cause,It was a cause political., political cause, cause political,political,False,-17.14990997314453,-17.284761428833008,0.13485145568847656,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
It was a main cause.,cause,cause,It was a cause main., main cause, cause main,main,False,-12.572198867797852,-18.714204788208008,6.142005920410156,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
It was a skin cell.,cell,cell,It was a cell skin., skin cell, cell skin,skin,True,-17.983936309814453,-20.492935180664062,2.5089988708496094,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
It was a brain cell.,cell,cell,It was a cell brain., brain cell, cell brain,brain,True,-16.101669311523438,-18.763748168945312,2.662078857421875,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
It was a prison cell.,cell,cell,It was a cell prison., prison cell, cell prison,prison,True,-14.906949996948242,-18.981704711914062,4.07475471496582,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
She had a devilish charm.,charm,charm,She had a charm devilish., devilish charm, charm devilish,devilish,False,-24.147062301635742,-28.19967269897461,4.052610397338867,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
She had a natural charm.,charm,charm,She had a charm natural., natural charm, charm natural,natural,False,-17.474937438964844,-21.46149444580078,3.9865570068359375,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
She had a gold charm.,charm,charm,She had a charm gold., gold charm, charm gold,gold,True,-17.585342407226562,-20.38123321533203,2.7958908081054688,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
They liked the juicy chicken.,chicken,chicken,They liked the chicken juicy., juicy chicken, chicken juicy,juicy,False,-20.578372955322266,-20.19744873046875,-0.3809242248535156,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
They liked the roasted chicken.,chicken,chicken,They liked the chicken roasted., roasted chicken, chicken roasted,roasted,False,-16.645614624023438,-20.371639251708984,3.726024627685547,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
They liked the clucking chicken.,chicken,chicken,They liked the chicken clucking., clucking chicken, chicken clucking,clucking,True,-24.162628173828125,-25.677978515625,1.515350341796875,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
It was a perceptive class.,class,class,It was a class perceptive., perceptive class, class perceptive,perceptive,False,-20.28862953186035,-22.21914291381836,1.9305133819580078,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
It was a misbehaving class.,class,class,It was a class misbehaving., misbehaving class, class misbehaving,misbehaving,False,-27.56938934326172,-27.331621170043945,-0.23776817321777344,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
It was a boring class.,class,class,It was a class boring., boring class, class boring,boring,False,-16.88985824584961,-18.366973876953125,1.4771156311035156,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
It was a film clip.,clip,clip,It was a clip film., film clip, clip film,film,True,-18.043781280517578,-22.114593505859375,4.070812225341797,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
It was a video clip.,clip,clip,It was a clip video., video clip, clip video,video,True,-15.790075302124023,-22.090728759765625,6.300653457641602,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
It was a hair clip.,clip,clip,It was a clip hair., hair clip, clip hair,hair,True,-20.280433654785156,-22.346282958984375,2.0658493041992188,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
It was an icy cold.,cold,cold,It was an cold icy., icy cold, cold icy,icy,False,-13.935211181640625,-19.15531349182129,5.220102310180664,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
It was a freezing cold.,cold,cold,It was a cold freezing., freezing cold, cold freezing,freezing,False,-16.804611206054688,-17.375564575195312,0.570953369140625,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
It was a chest cold.,cold,cold,It was a cold chest., chest cold, cold chest,chest,False,-17.920055389404297,-17.096084594726562,-0.8239707946777344,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
It was a gossip column.,column,column,It was a column gossip., gossip column, column gossip,gossip,True,-21.31796646118164,-20.99399185180664,-0.323974609375,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
It was a sports column.,column,column,It was a column sports., sports column, column sports,sports,True,-15.873239517211914,-20.88040542602539,5.007165908813477,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
It was a concrete column.,column,column,It was a column concrete., concrete column, column concrete,concrete,False,-16.08724594116211,-20.41952896118164,4.332283020019531,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
He liked the investment company.,company,company,He liked the company investment., investment company, company investment,investment,True,-16.308116912841797,-17.746110916137695,1.4379940032958984,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
He liked the pharmaceutical company.,company,company,He liked the company pharmaceutical., pharmaceutical company, company pharmaceutical,pharmaceutical,False,-13.597457885742188,-20.277727127075195,6.680269241333008,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
He liked the pleasant company.,company,company,He liked the company pleasant., pleasant company, company pleasant,pleasant,False,-18.12307357788086,-20.012346267700195,1.889272689819336,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
It was a waffle cone.,cone,cone,It was a cone waffle., waffle cone, cone waffle,waffle,True,-27.501144409179688,-28.803979873657227,1.302835464477539,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
It was a sugar cone.,cone,cone,It was a cone sugar., sugar cone, cone sugar,sugar,True,-18.566722869873047,-21.832412719726562,3.2656898498535156,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
It was an orange cone.,cone,cone,It was an cone orange., orange cone, cone orange,orange,False,-18.478092193603516,-23.990520477294922,5.512428283691406,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
He made a charitable contribution.,contribution,contribution,He made a contribution charitable., charitable contribution, contribution charitable,charitable,False,-16.324386596679688,-23.83063507080078,7.506248474121094,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
He made a voluntary contribution.,contribution,contribution,He made a contribution voluntary., voluntary contribution, contribution voluntary,voluntary,False,-16.71980094909668,-22.74311065673828,6.023309707641602,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
He made a scholarly contribution.,contribution,contribution,He made a contribution scholarly., scholarly contribution, contribution scholarly,scholarly,False,-18.948270797729492,-24.81684112548828,5.868570327758789,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
That was the noble count.,count,count,That was the count noble., noble count, count noble,noble,False,-18.599782943725586,-23.354053497314453,4.754270553588867,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
That was the vengeful count.,count,count,That was the count vengeful., vengeful count, count vengeful,vengeful,False,-23.817779541015625,-29.766002655029297,5.948223114013672,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
That was the final count.,count,count,That was the count final., final count, count final,final,False,-13.727668762207031,-20.139026641845703,6.411357879638672,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
It was an introductory course.,course,course,It was an course introductory., introductory course, course introductory,introductory,False,-14.09759521484375,-23.00494384765625,8.9073486328125,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
It was a pass-fail course.,course,course,It was a course pass-fail., pass-fail course, course pass-fail,pass-fail,False,-30.47149658203125,-33.99620056152344,3.5247039794921875,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
It was a charted course.,course,course,It was a course charted., charted course, course charted,charted,False,-19.65631866455078,-21.827104568481445,2.170785903930664,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
It was a dinner date.,date,date,It was a date dinner., dinner date, date dinner,dinner,True,-13.884774208068848,-18.081972122192383,4.197197914123535,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
It was a blind date.,date,date,It was a date blind., blind date, date blind,blind,False,-16.006593704223633,-18.517396926879883,2.51080322265625,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
It was an expiration date.,date,date,It was an date expiration., expiration date, date expiration,expiration,True,-12.532796859741211,-20.999771118164062,8.466974258422852,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
It was about forty degrees.,degree,degrees,It was about degrees forty., forty degrees, degrees forty,forty,True,-17.74903106689453,-23.39641571044922,5.6473846435546875,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
It was about fifty degrees.,degree,degrees,It was about degrees fifty., fifty degrees, degrees fifty,fifty,True,-17.124008178710938,-22.97710418701172,5.853096008300781,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
It was about associate degrees.,degree,degrees,It was about degrees associate., associate degrees, degrees associate,associate,False,-23.812049865722656,-26.22447967529297,2.4124298095703125,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
They liked the floral design.,design,design,They liked the design floral., floral design, design floral,floral,False,-17.204164505004883,-20.991073608398438,3.7869091033935547,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
They liked the geometric design.,design,design,They liked the design geometric., geometric design, design geometric,geometric,False,-16.330284118652344,-20.847640991210938,4.517356872558594,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
They liked the product design.,design,design,They liked the design product., product design, design product,product,True,-15.384288787841797,-17.025253295898438,1.6409645080566406,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
They liked the turkey dinner.,dinner,dinner,They liked the dinner turkey., turkey dinner, dinner turkey,turkey,True,-19.013151168823242,-20.513347625732422,1.5001964569091797,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
They liked the light dinner.,dinner,dinner,They liked the dinner light., light dinner, dinner light,light,False,-18.16214370727539,-18.270366668701172,0.10822296142578125,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
They liked the formal dinner.,dinner,dinner,They liked the dinner formal., formal dinner, dinner formal,formal,False,-17.582111358642578,-20.875591278076172,3.2934799194335938,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
He had a recurring dream.,dream,dream,He had a dream recurring., recurring dream, dream recurring,recurring,False,-16.858253479003906,-22.321964263916016,5.463710784912109,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
He had a bad dream.,dream,dream,He had a dream bad., bad dream, dream bad,bad,False,-15.255064010620117,-17.337162017822266,2.0820980072021484,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
He had a childhood dream.,dream,dream,He had a dream childhood., childhood dream, dream childhood,childhood,True,-17.109159469604492,-21.283023834228516,4.173864364624023,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
It was a grueling drill.,drill,drill,It was a drill grueling., grueling drill, drill grueling,grueling,False,-24.322586059570312,-22.792705535888672,-1.5298805236816406,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
It was a challenging drill.,drill,drill,It was a drill challenging., challenging drill, drill challenging,challenging,False,-18.737472534179688,-20.24137306213379,1.5039005279541016,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
It was an electric drill.,drill,drill,It was an drill electric., electric drill, drill electric,electric,False,-15.252691268920898,-20.71495819091797,5.46226692199707,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
It was a multiple-choice examination.,examination,examination,It was an examination multiple-choice., multiple-choice examination, examination multiple-choice,multiple-choice,False,-28.699560165405273,-31.97277069091797,3.2732105255126953,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
It was a difficult examination.,examination,examination,It was an examination difficult., difficult examination, examination difficult,difficult,False,-16.087745666503906,-16.938655853271484,0.8509101867675781,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
It was a prostate examination.,examination,examination,It was an examination prostate., prostate examination, examination prostate,prostate,True,-20.217731475830078,-20.877925872802734,0.6601943969726562,14067712,EleutherAI/pythia-14m,step127000,seed4,4,127000
