sentence,word,string,reversed_sentence,mod_np,reversed_mod,disambiguating_word,non_adjective,original_logprob,reversed_logprob,ratio,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act,It was an act desperate., desperate act, act desperate,desperate,False,-23.25814437866211,-22.627674102783203,-0.6304702758789062,14067712,EleutherAI/pythia-14m,step4,seed1,1,4
It was a humane act.,act,act,It was an act humane., humane act, act humane,humane,False,-33.574676513671875,-34.04437255859375,0.469696044921875,14067712,EleutherAI/pythia-14m,step4,seed1,1,4
It was a magic act.,act,act,It was an act magic., magic act, act magic,magic,False,-23.037246704101562,-21.398305892944336,-1.6389408111572266,14067712,EleutherAI/pythia-14m,step4,seed1,1,4
He had a universal appeal.,appeal,appeal,He had an appeal universal., universal appeal, appeal universal,universal,False,-21.854318618774414,-21.19776725769043,-0.6565513610839844,14067712,EleutherAI/pythia-14m,step4,seed1,1,4
He had an undefinable appeal.,appeal,appeal,He had an appeal undefinable., undefinable appeal, appeal undefinable,undefinable,False,-42.48981475830078,-42.52050018310547,0.0306854248046875,14067712,EleutherAI/pythia-14m,step4,seed1,1,4
He had a legal appeal.,appeal,appeal,He had an appeal legal., legal appeal, appeal legal,legal,False,-22.186695098876953,-21.374061584472656,-0.8126335144042969,14067712,EleutherAI/pythia-14m,step4,seed1,1,4
It was a tense atmosphere.,atmosphere,atmosphere,It was an atmosphere tense., tense atmosphere, atmosphere tense,tense,False,-22.66567611694336,-21.46727180480957,-1.198404312133789,14067712,EleutherAI/pythia-14m,step4,seed1,1,4
It was a hostile atmosphere.,atmosphere,atmosphere,It was an atmosphere hostile., hostile atmosphere, atmosphere hostile,hostile,False,-21.772247314453125,-22.889110565185547,1.1168632507324219,14067712,EleutherAI/pythia-14m,step4,seed1,1,4
It was a gaseous atmosphere.,atmosphere,atmosphere,It was an atmosphere gaseous., gaseous atmosphere, atmosphere gaseous,gaseous,False,-21.06366729736328,-20.95371437072754,-0.10995292663574219,14067712,EleutherAI/pythia-14m,step4,seed1,1,4
It was a gold band.,band,band,It was a band gold., gold band, band gold,gold,True,-21.29122543334961,-20.44675064086914,-0.8444747924804688,14067712,EleutherAI/pythia-14m,step4,seed1,1,4
It was a rubber band.,band,band,It was a band rubber., rubber band, band rubber,rubber,True,-20.412879943847656,-21.479156494140625,1.0662765502929688,14067712,EleutherAI/pythia-14m,step4,seed1,1,4
It was a jazz band.,band,band,It was a band jazz., jazz band, band jazz,jazz,True,-21.43976593017578,-20.734649658203125,-0.7051162719726562,14067712,EleutherAI/pythia-14m,step4,seed1,1,4
There was a police barrier.,barrier,barrier,There was a barrier police., police barrier, barrier police,police,True,-21.127347946166992,-22.740825653076172,1.6134777069091797,14067712,EleutherAI/pythia-14m,step4,seed1,1,4
There was a concrete barrier.,barrier,barrier,There was a barrier concrete., concrete barrier, barrier concrete,concrete,False,-20.429786682128906,-22.7320556640625,2.3022689819335938,14067712,EleutherAI/pythia-14m,step4,seed1,1,4
There was a language barrier.,barrier,barrier,There was a barrier language., language barrier, barrier language,language,True,-21.526302337646484,-22.319377899169922,0.7930755615234375,14067712,EleutherAI/pythia-14m,step4,seed1,1,4
He saw a furry bat.,bat,bat,He saw a bat furry., furry bat, bat furry,furry,False,-35.76266098022461,-35.127723693847656,-0.6349372863769531,14067712,EleutherAI/pythia-14m,step4,seed1,1,4
He saw a fruit bat.,bat,bat,He saw a bat fruit., fruit bat, bat fruit,fruit,True,-22.135684967041016,-22.440532684326172,0.30484771728515625,14067712,EleutherAI/pythia-14m,step4,seed1,1,4
He saw a wooden bat.,bat,bat,He saw a bat wooden., wooden bat, bat wooden,wooden,False,-21.60256004333496,-20.959354400634766,-0.6432056427001953,14067712,EleutherAI/pythia-14m,step4,seed1,1,4
He saw the laser beam.,beam,beam,He saw the beam laser., laser beam, beam laser,laser,True,-21.858745574951172,-21.61810302734375,-0.24064254760742188,14067712,EleutherAI/pythia-14m,step4,seed1,1,4
He saw the bright beam.,beam,beam,He saw the beam bright., bright beam, beam bright,bright,False,-23.19634437561035,-21.367713928222656,-1.8286304473876953,14067712,EleutherAI/pythia-14m,step4,seed1,1,4
He saw the wood beam.,beam,beam,He saw the beam wood., wood beam, beam wood,wood,True,-23.593120574951172,-22.674728393554688,-0.9183921813964844,14067712,EleutherAI/pythia-14m,step4,seed1,1,4
She had a toy block.,block,block,She had a block toy., toy block, block toy,toy,True,-20.835020065307617,-21.32736587524414,0.49234580993652344,14067712,EleutherAI/pythia-14m,step4,seed1,1,4
She had a wooden block.,block,block,She had a block wooden., wooden block, block wooden,wooden,False,-21.593624114990234,-21.560935974121094,-0.032688140869140625,14067712,EleutherAI/pythia-14m,step4,seed1,1,4
She had a mental block.,block,block,She had a block mental., mental block, block mental,mental,False,-20.62799835205078,-20.876869201660156,0.248870849609375,14067712,EleutherAI/pythia-14m,step4,seed1,1,4
He has coagulated blood.,blood,blood,He has blood coagulated., coagulated blood, blood coagulated,coagulated,True,-45.550941467285156,-45.28015899658203,-0.270782470703125,14067712,EleutherAI/pythia-14m,step4,seed1,1,4
He has thin blood.,blood,blood,He has blood thin., thin blood, blood thin,thin,False,-22.726348876953125,-22.668561935424805,-0.05778694152832031,14067712,EleutherAI/pythia-14m,step4,seed1,1,4
He has noble blood.,blood,blood,He has blood noble., noble blood, blood noble,noble,False,-21.700313568115234,-23.297204971313477,1.5968914031982422,14067712,EleutherAI/pythia-14m,step4,seed1,1,4
It was the ironing board.,board,board,It was the board ironing., ironing board, board ironing,ironing,False,-32.92427444458008,-32.62731170654297,-0.2969627380371094,14067712,EleutherAI/pythia-14m,step4,seed1,1,4
It was the wooden board.,board,board,It was the board wooden., wooden board, board wooden,wooden,False,-20.7728328704834,-21.675338745117188,0.9025058746337891,14067712,EleutherAI/pythia-14m,step4,seed1,1,4
It was the executive board.,board,board,It was the board executive., executive board, board executive,executive,True,-21.559844970703125,-22.245189666748047,0.6853446960449219,14067712,EleutherAI/pythia-14m,step4,seed1,1,4
He had a best-selling book.,book,book,He had a book best-selling., best-selling book, book best-selling,best-selling,False,-43.656463623046875,-45.136837005615234,1.4803733825683594,14067712,EleutherAI/pythia-14m,step4,seed1,1,4
He had a popular book.,book,book,He had a book popular., popular book, book popular,popular,False,-22.037689208984375,-22.711381912231445,0.6736927032470703,14067712,EleutherAI/pythia-14m,step4,seed1,1,4
He had a heavy book.,book,book,He had a book heavy., heavy book, book heavy,heavy,False,-21.409107208251953,-22.726566314697266,1.3174591064453125,14067712,EleutherAI/pythia-14m,step4,seed1,1,4
They ate a pancake breakfast.,breakfast,breakfast,They ate a breakfast pancake., pancake breakfast, breakfast pancake,pancake,True,-34.31830596923828,-32.26545715332031,-2.0528488159179688,14067712,EleutherAI/pythia-14m,step4,seed1,1,4
They ate a nutritious breakfast.,breakfast,breakfast,They ate a breakfast nutritious., nutritious breakfast, breakfast nutritious,nutritious,False,-43.57439422607422,-42.646209716796875,-0.9281845092773438,14067712,EleutherAI/pythia-14m,step4,seed1,1,4
They ate a family breakfast.,breakfast,breakfast,They ate a breakfast family., family breakfast, breakfast family,family,True,-22.215965270996094,-22.128019332885742,-0.08794593811035156,14067712,EleutherAI/pythia-14m,step4,seed1,1,4
It was a red cape.,cape,cape,It was a cape red., red cape, cape red,red,False,-32.7217903137207,-34.03699493408203,1.3152046203613281,14067712,EleutherAI/pythia-14m,step4,seed1,1,4
It was a flowing cape.,cape,cape,It was a cape flowing., flowing cape, cape flowing,flowing,False,-32.47260665893555,-33.35688781738281,0.8842811584472656,14067712,EleutherAI/pythia-14m,step4,seed1,1,4
It was a rocky cape.,cape,cape,It was a cape rocky., rocky cape, cape rocky,rocky,False,-32.31287384033203,-31.58786964416504,-0.7250041961669922,14067712,EleutherAI/pythia-14m,step4,seed1,1,4
It was a beer case.,case,case,It was a case beer., beer case, case beer,beer,True,-20.988771438598633,-22.082666397094727,1.0938949584960938,14067712,EleutherAI/pythia-14m,step4,seed1,1,4
It was a display case.,case,case,It was a case display., display case, case display,display,True,-22.70543670654297,-20.294750213623047,-2.410686492919922,14067712,EleutherAI/pythia-14m,step4,seed1,1,4
It was a divorce case.,case,case,It was a case divorce., divorce case, case divorce,divorce,True,-21.746990203857422,-23.1207275390625,1.3737373352050781,14067712,EleutherAI/pythia-14m,step4,seed1,1,4
It was a worthy cause.,cause,cause,It was a cause worthy., worthy cause, cause worthy,worthy,False,-20.550905227661133,-22.108850479125977,1.5579452514648438,14067712,EleutherAI/pythia-14m,step4,seed1,1,4
It was a political cause.,cause,cause,It was a cause political., political cause, cause political,political,False,-21.697399139404297,-22.416603088378906,0.7192039489746094,14067712,EleutherAI/pythia-14m,step4,seed1,1,4
