sentence,word,string,reversed_sentence,mod_np,reversed_mod,disambiguating_word,non_adjective,original_logprob,reversed_logprob,ratio,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act,It was an act desperate., desperate act, act desperate,desperate,False,-15.841804504394531,-18.980972290039062,3.1391677856445312,14067712,EleutherAI/pythia-14m,step43000,seed7,7,43000
It was a humane act.,act,act,It was an act humane., humane act, act humane,humane,False,-18.280338287353516,-18.61914825439453,0.3388099670410156,14067712,EleutherAI/pythia-14m,step43000,seed7,7,43000
It was a magic act.,act,act,It was an act magic., magic act, act magic,magic,False,-16.239168167114258,-18.33374786376953,2.0945796966552734,14067712,EleutherAI/pythia-14m,step43000,seed7,7,43000
He had a universal appeal.,appeal,appeal,He had an appeal universal., universal appeal, appeal universal,universal,False,-20.817018508911133,-24.000917434692383,3.18389892578125,14067712,EleutherAI/pythia-14m,step43000,seed7,7,43000
He had an undefinable appeal.,appeal,appeal,He had an appeal undefinable., undefinable appeal, appeal undefinable,undefinable,False,-20.670978546142578,-29.156436920166016,8.485458374023438,14067712,EleutherAI/pythia-14m,step43000,seed7,7,43000
He had a legal appeal.,appeal,appeal,He had an appeal legal., legal appeal, appeal legal,legal,False,-14.350458145141602,-17.95660400390625,3.6061458587646484,14067712,EleutherAI/pythia-14m,step43000,seed7,7,43000
It was a tense atmosphere.,atmosphere,atmosphere,It was an atmosphere tense., tense atmosphere, atmosphere tense,tense,False,-18.522289276123047,-22.725730895996094,4.203441619873047,14067712,EleutherAI/pythia-14m,step43000,seed7,7,43000
It was a hostile atmosphere.,atmosphere,atmosphere,It was an atmosphere hostile., hostile atmosphere, atmosphere hostile,hostile,False,-16.44668197631836,-19.592430114746094,3.1457481384277344,14067712,EleutherAI/pythia-14m,step43000,seed7,7,43000
It was a gaseous atmosphere.,atmosphere,atmosphere,It was an atmosphere gaseous., gaseous atmosphere, atmosphere gaseous,gaseous,False,-18.35650634765625,-23.508853912353516,5.152347564697266,14067712,EleutherAI/pythia-14m,step43000,seed7,7,43000
It was a gold band.,band,band,It was a band gold., gold band, band gold,gold,True,-15.427192687988281,-18.969213485717773,3.542020797729492,14067712,EleutherAI/pythia-14m,step43000,seed7,7,43000
It was a rubber band.,band,band,It was a band rubber., rubber band, band rubber,rubber,True,-15.68503189086914,-22.1887149810791,6.503683090209961,14067712,EleutherAI/pythia-14m,step43000,seed7,7,43000
It was a jazz band.,band,band,It was a band jazz., jazz band, band jazz,jazz,True,-13.793802261352539,-19.785083770751953,5.991281509399414,14067712,EleutherAI/pythia-14m,step43000,seed7,7,43000
There was a police barrier.,barrier,barrier,There was a barrier police., police barrier, barrier police,police,True,-20.329505920410156,-20.526771545410156,0.197265625,14067712,EleutherAI/pythia-14m,step43000,seed7,7,43000
There was a concrete barrier.,barrier,barrier,There was a barrier concrete., concrete barrier, barrier concrete,concrete,False,-15.54205322265625,-19.726776123046875,4.184722900390625,14067712,EleutherAI/pythia-14m,step43000,seed7,7,43000
There was a language barrier.,barrier,barrier,There was a barrier language., language barrier, barrier language,language,True,-17.81658363342285,-21.703441619873047,3.8868579864501953,14067712,EleutherAI/pythia-14m,step43000,seed7,7,43000
He saw a furry bat.,bat,bat,He saw a bat furry., furry bat, bat furry,furry,False,-20.247900009155273,-27.304615020751953,7.05671501159668,14067712,EleutherAI/pythia-14m,step43000,seed7,7,43000
He saw a fruit bat.,bat,bat,He saw a bat fruit., fruit bat, bat fruit,fruit,True,-18.996070861816406,-22.518325805664062,3.5222549438476562,14067712,EleutherAI/pythia-14m,step43000,seed7,7,43000
He saw a wooden bat.,bat,bat,He saw a bat wooden., wooden bat, bat wooden,wooden,False,-15.057685852050781,-21.657161712646484,6.599475860595703,14067712,EleutherAI/pythia-14m,step43000,seed7,7,43000
He saw the laser beam.,beam,beam,He saw the beam laser., laser beam, beam laser,laser,True,-13.119772911071777,-16.906312942504883,3.7865400314331055,14067712,EleutherAI/pythia-14m,step43000,seed7,7,43000
He saw the bright beam.,beam,beam,He saw the beam bright., bright beam, beam bright,bright,False,-18.142610549926758,-18.550548553466797,0.40793800354003906,14067712,EleutherAI/pythia-14m,step43000,seed7,7,43000
He saw the wood beam.,beam,beam,He saw the beam wood., wood beam, beam wood,wood,True,-16.167165756225586,-20.630104064941406,4.46293830871582,14067712,EleutherAI/pythia-14m,step43000,seed7,7,43000
She had a toy block.,block,block,She had a block toy., toy block, block toy,toy,True,-20.618616104125977,-23.7186279296875,3.1000118255615234,14067712,EleutherAI/pythia-14m,step43000,seed7,7,43000
She had a wooden block.,block,block,She had a block wooden., wooden block, block wooden,wooden,False,-15.769004821777344,-23.874826431274414,8.10582160949707,14067712,EleutherAI/pythia-14m,step43000,seed7,7,43000
She had a mental block.,block,block,She had a block mental., mental block, block mental,mental,False,-18.46811294555664,-25.082874298095703,6.6147613525390625,14067712,EleutherAI/pythia-14m,step43000,seed7,7,43000
He has coagulated blood.,blood,blood,He has blood coagulated., coagulated blood, blood coagulated,coagulated,True,-25.71219253540039,-27.162181854248047,1.4499893188476562,14067712,EleutherAI/pythia-14m,step43000,seed7,7,43000
He has thin blood.,blood,blood,He has blood thin., thin blood, blood thin,thin,False,-17.732704162597656,-20.455810546875,2.7231063842773438,14067712,EleutherAI/pythia-14m,step43000,seed7,7,43000
He has noble blood.,blood,blood,He has blood noble., noble blood, blood noble,noble,False,-20.65442657470703,-23.976024627685547,3.3215980529785156,14067712,EleutherAI/pythia-14m,step43000,seed7,7,43000
It was the ironing board.,board,board,It was the board ironing., ironing board, board ironing,ironing,False,-20.665843963623047,-21.773021697998047,1.107177734375,14067712,EleutherAI/pythia-14m,step43000,seed7,7,43000
It was the wooden board.,board,board,It was the board wooden., wooden board, board wooden,wooden,False,-15.50800895690918,-21.709335327148438,6.201326370239258,14067712,EleutherAI/pythia-14m,step43000,seed7,7,43000
It was the executive board.,board,board,It was the board executive., executive board, board executive,executive,True,-14.273975372314453,-17.671157836914062,3.3971824645996094,14067712,EleutherAI/pythia-14m,step43000,seed7,7,43000
He had a best-selling book.,book,book,He had a book best-selling., best-selling book, book best-selling,best-selling,False,-14.32101821899414,-21.32551383972168,7.004495620727539,14067712,EleutherAI/pythia-14m,step43000,seed7,7,43000
He had a popular book.,book,book,He had a book popular., popular book, book popular,popular,False,-15.770212173461914,-20.558025360107422,4.787813186645508,14067712,EleutherAI/pythia-14m,step43000,seed7,7,43000
He had a heavy book.,book,book,He had a book heavy., heavy book, book heavy,heavy,False,-17.200353622436523,-20.41328239440918,3.2129287719726562,14067712,EleutherAI/pythia-14m,step43000,seed7,7,43000
They ate a pancake breakfast.,breakfast,breakfast,They ate a breakfast pancake., pancake breakfast, breakfast pancake,pancake,True,-13.111120223999023,-14.665863037109375,1.5547428131103516,14067712,EleutherAI/pythia-14m,step43000,seed7,7,43000
They ate a nutritious breakfast.,breakfast,breakfast,They ate a breakfast nutritious., nutritious breakfast, breakfast nutritious,nutritious,False,-18.645429611206055,-24.928359985351562,6.282930374145508,14067712,EleutherAI/pythia-14m,step43000,seed7,7,43000
They ate a family breakfast.,breakfast,breakfast,They ate a breakfast family., family breakfast, breakfast family,family,True,-10.501397132873535,-12.961124420166016,2.4597272872924805,14067712,EleutherAI/pythia-14m,step43000,seed7,7,43000
It was a red cape.,cape,cape,It was a cape red., red cape, cape red,red,False,-18.329803466796875,-24.968551635742188,6.6387481689453125,14067712,EleutherAI/pythia-14m,step43000,seed7,7,43000
It was a flowing cape.,cape,cape,It was a cape flowing., flowing cape, cape flowing,flowing,False,-23.77714729309082,-26.402507781982422,2.6253604888916016,14067712,EleutherAI/pythia-14m,step43000,seed7,7,43000
It was a rocky cape.,cape,cape,It was a cape rocky., rocky cape, cape rocky,rocky,False,-19.723648071289062,-30.81948471069336,11.095836639404297,14067712,EleutherAI/pythia-14m,step43000,seed7,7,43000
It was a beer case.,case,case,It was a case beer., beer case, case beer,beer,True,-19.354835510253906,-24.10056495666504,4.745729446411133,14067712,EleutherAI/pythia-14m,step43000,seed7,7,43000
It was a display case.,case,case,It was a case display., display case, case display,display,True,-15.083664894104004,-21.497629165649414,6.41396427154541,14067712,EleutherAI/pythia-14m,step43000,seed7,7,43000
It was a divorce case.,case,case,It was a case divorce., divorce case, case divorce,divorce,True,-14.28299331665039,-21.574817657470703,7.2918243408203125,14067712,EleutherAI/pythia-14m,step43000,seed7,7,43000
It was a worthy cause.,cause,cause,It was a cause worthy., worthy cause, cause worthy,worthy,False,-13.901865005493164,-18.985610961914062,5.083745956420898,14067712,EleutherAI/pythia-14m,step43000,seed7,7,43000
It was a political cause.,cause,cause,It was a cause political., political cause, cause political,political,False,-14.011672973632812,-20.649917602539062,6.63824462890625,14067712,EleutherAI/pythia-14m,step43000,seed7,7,43000
