sentence,word,string,reversed_sentence,mod_np,reversed_mod,disambiguating_word,non_adjective,original_logprob,reversed_logprob,ratio,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act,It was an act desperate., desperate act, act desperate,desperate,False,-14.389944076538086,-19.00445556640625,4.614511489868164,14067712,EleutherAI/pythia-14m,step138000,seed7,7,138000
It was a humane act.,act,act,It was an act humane., humane act, act humane,humane,False,-19.959686279296875,-22.681352615356445,2.7216663360595703,14067712,EleutherAI/pythia-14m,step138000,seed7,7,138000
It was a magic act.,act,act,It was an act magic., magic act, act magic,magic,False,-17.140052795410156,-18.37310791015625,1.2330551147460938,14067712,EleutherAI/pythia-14m,step138000,seed7,7,138000
He had a universal appeal.,appeal,appeal,He had an appeal universal., universal appeal, appeal universal,universal,False,-18.206188201904297,-23.403057098388672,5.196868896484375,14067712,EleutherAI/pythia-14m,step138000,seed7,7,138000
He had an undefinable appeal.,appeal,appeal,He had an appeal undefinable., undefinable appeal, appeal undefinable,undefinable,False,-18.866247177124023,-24.826068878173828,5.959821701049805,14067712,EleutherAI/pythia-14m,step138000,seed7,7,138000
He had a legal appeal.,appeal,appeal,He had an appeal legal., legal appeal, appeal legal,legal,False,-11.557787895202637,-18.163188934326172,6.605401039123535,14067712,EleutherAI/pythia-14m,step138000,seed7,7,138000
It was a tense atmosphere.,atmosphere,atmosphere,It was an atmosphere tense., tense atmosphere, atmosphere tense,tense,False,-18.640857696533203,-21.413192749023438,2.7723350524902344,14067712,EleutherAI/pythia-14m,step138000,seed7,7,138000
It was a hostile atmosphere.,atmosphere,atmosphere,It was an atmosphere hostile., hostile atmosphere, atmosphere hostile,hostile,False,-17.69345474243164,-21.792709350585938,4.099254608154297,14067712,EleutherAI/pythia-14m,step138000,seed7,7,138000
It was a gaseous atmosphere.,atmosphere,atmosphere,It was an atmosphere gaseous., gaseous atmosphere, atmosphere gaseous,gaseous,False,-17.466751098632812,-23.525253295898438,6.058502197265625,14067712,EleutherAI/pythia-14m,step138000,seed7,7,138000
It was a gold band.,band,band,It was a band gold., gold band, band gold,gold,True,-15.131736755371094,-18.495439529418945,3.3637027740478516,14067712,EleutherAI/pythia-14m,step138000,seed7,7,138000
It was a rubber band.,band,band,It was a band rubber., rubber band, band rubber,rubber,True,-14.690118789672852,-20.641679763793945,5.951560974121094,14067712,EleutherAI/pythia-14m,step138000,seed7,7,138000
It was a jazz band.,band,band,It was a band jazz., jazz band, band jazz,jazz,True,-13.763751983642578,-20.959550857543945,7.195798873901367,14067712,EleutherAI/pythia-14m,step138000,seed7,7,138000
There was a police barrier.,barrier,barrier,There was a barrier police., police barrier, barrier police,police,True,-19.697267532348633,-22.042617797851562,2.3453502655029297,14067712,EleutherAI/pythia-14m,step138000,seed7,7,138000
There was a concrete barrier.,barrier,barrier,There was a barrier concrete., concrete barrier, barrier concrete,concrete,False,-15.260071754455566,-22.137588500976562,6.877516746520996,14067712,EleutherAI/pythia-14m,step138000,seed7,7,138000
There was a language barrier.,barrier,barrier,There was a barrier language., language barrier, barrier language,language,True,-18.567035675048828,-24.558731079101562,5.991695404052734,14067712,EleutherAI/pythia-14m,step138000,seed7,7,138000
He saw a furry bat.,bat,bat,He saw a bat furry., furry bat, bat furry,furry,False,-21.671749114990234,-24.09041404724121,2.4186649322509766,14067712,EleutherAI/pythia-14m,step138000,seed7,7,138000
He saw a fruit bat.,bat,bat,He saw a bat fruit., fruit bat, bat fruit,fruit,True,-19.04352569580078,-20.950054168701172,1.9065284729003906,14067712,EleutherAI/pythia-14m,step138000,seed7,7,138000
He saw a wooden bat.,bat,bat,He saw a bat wooden., wooden bat, bat wooden,wooden,False,-15.547697067260742,-21.847515106201172,6.29981803894043,14067712,EleutherAI/pythia-14m,step138000,seed7,7,138000
He saw the laser beam.,beam,beam,He saw the beam laser., laser beam, beam laser,laser,True,-14.590229034423828,-17.282644271850586,2.692415237426758,14067712,EleutherAI/pythia-14m,step138000,seed7,7,138000
He saw the bright beam.,beam,beam,He saw the beam bright., bright beam, beam bright,bright,False,-19.392684936523438,-17.665943145751953,-1.7267417907714844,14067712,EleutherAI/pythia-14m,step138000,seed7,7,138000
He saw the wood beam.,beam,beam,He saw the beam wood., wood beam, beam wood,wood,True,-18.105554580688477,-19.579761505126953,1.4742069244384766,14067712,EleutherAI/pythia-14m,step138000,seed7,7,138000
She had a toy block.,block,block,She had a block toy., toy block, block toy,toy,True,-18.141695022583008,-21.10683822631836,2.9651432037353516,14067712,EleutherAI/pythia-14m,step138000,seed7,7,138000
She had a wooden block.,block,block,She had a block wooden., wooden block, block wooden,wooden,False,-14.760030746459961,-21.53017807006836,6.770147323608398,14067712,EleutherAI/pythia-14m,step138000,seed7,7,138000
She had a mental block.,block,block,She had a block mental., mental block, block mental,mental,False,-17.435230255126953,-22.96157455444336,5.526344299316406,14067712,EleutherAI/pythia-14m,step138000,seed7,7,138000
He has coagulated blood.,blood,blood,He has blood coagulated., coagulated blood, blood coagulated,coagulated,True,-27.439958572387695,-30.276987075805664,2.8370285034179688,14067712,EleutherAI/pythia-14m,step138000,seed7,7,138000
He has thin blood.,blood,blood,He has blood thin., thin blood, blood thin,thin,False,-18.011838912963867,-19.163135528564453,1.151296615600586,14067712,EleutherAI/pythia-14m,step138000,seed7,7,138000
He has noble blood.,blood,blood,He has blood noble., noble blood, blood noble,noble,False,-20.927387237548828,-23.862110137939453,2.934722900390625,14067712,EleutherAI/pythia-14m,step138000,seed7,7,138000
It was the ironing board.,board,board,It was the board ironing., ironing board, board ironing,ironing,False,-21.546463012695312,-23.255462646484375,1.7089996337890625,14067712,EleutherAI/pythia-14m,step138000,seed7,7,138000
It was the wooden board.,board,board,It was the board wooden., wooden board, board wooden,wooden,False,-15.749571800231934,-19.817171096801758,4.067599296569824,14067712,EleutherAI/pythia-14m,step138000,seed7,7,138000
It was the executive board.,board,board,It was the board executive., executive board, board executive,executive,True,-16.088863372802734,-17.818025588989258,1.7291622161865234,14067712,EleutherAI/pythia-14m,step138000,seed7,7,138000
He had a best-selling book.,book,book,He had a book best-selling., best-selling book, book best-selling,best-selling,False,-13.405577659606934,-20.444473266601562,7.038895606994629,14067712,EleutherAI/pythia-14m,step138000,seed7,7,138000
