sentence,word,string,reversed_sentence,mod_np,reversed_mod,disambiguating_word,non_adjective,original_logprob,reversed_logprob,ratio,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act,It was an act desperate., desperate act, act desperate,desperate,False,-14.817617416381836,-19.409339904785156,4.59172248840332,14067712,EleutherAI/pythia-14m,step133000,seed3,3,133000
It was a humane act.,act,act,It was an act humane., humane act, act humane,humane,False,-16.972536087036133,-19.973066329956055,3.000530242919922,14067712,EleutherAI/pythia-14m,step133000,seed3,3,133000
It was a magic act.,act,act,It was an act magic., magic act, act magic,magic,False,-16.97442626953125,-17.874916076660156,0.9004898071289062,14067712,EleutherAI/pythia-14m,step133000,seed3,3,133000
He had a universal appeal.,appeal,appeal,He had an appeal universal., universal appeal, appeal universal,universal,False,-20.27440643310547,-20.93487548828125,0.6604690551757812,14067712,EleutherAI/pythia-14m,step133000,seed3,3,133000
He had an undefinable appeal.,appeal,appeal,He had an appeal undefinable., undefinable appeal, appeal undefinable,undefinable,False,-25.41512680053711,-26.636978149414062,1.2218513488769531,14067712,EleutherAI/pythia-14m,step133000,seed3,3,133000
He had a legal appeal.,appeal,appeal,He had an appeal legal., legal appeal, appeal legal,legal,False,-16.552106857299805,-18.21075439453125,1.6586475372314453,14067712,EleutherAI/pythia-14m,step133000,seed3,3,133000
It was a tense atmosphere.,atmosphere,atmosphere,It was an atmosphere tense., tense atmosphere, atmosphere tense,tense,False,-16.213651657104492,-18.647979736328125,2.434328079223633,14067712,EleutherAI/pythia-14m,step133000,seed3,3,133000
It was a hostile atmosphere.,atmosphere,atmosphere,It was an atmosphere hostile., hostile atmosphere, atmosphere hostile,hostile,False,-15.397811889648438,-20.596588134765625,5.1987762451171875,14067712,EleutherAI/pythia-14m,step133000,seed3,3,133000
It was a gaseous atmosphere.,atmosphere,atmosphere,It was an atmosphere gaseous., gaseous atmosphere, atmosphere gaseous,gaseous,False,-16.380903244018555,-20.150543212890625,3.7696399688720703,14067712,EleutherAI/pythia-14m,step133000,seed3,3,133000
It was a gold band.,band,band,It was a band gold., gold band, band gold,gold,True,-16.183198928833008,-20.60464096069336,4.421442031860352,14067712,EleutherAI/pythia-14m,step133000,seed3,3,133000
It was a rubber band.,band,band,It was a band rubber., rubber band, band rubber,rubber,True,-16.08721923828125,-20.39016342163086,4.302944183349609,14067712,EleutherAI/pythia-14m,step133000,seed3,3,133000
It was a jazz band.,band,band,It was a band jazz., jazz band, band jazz,jazz,True,-13.594894409179688,-19.01455307006836,5.419658660888672,14067712,EleutherAI/pythia-14m,step133000,seed3,3,133000
