sentence,word,string,reversed_sentence,mod_np,reversed_mod,disambiguating_word,non_adjective,original_logprob,reversed_logprob,ratio,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act,It was an act desperate., desperate act, act desperate,desperate,False,-14.403030395507812,-19.09616470336914,4.693134307861328,14067712,EleutherAI/pythia-14m,step115000,seed6,6,115000
It was a humane act.,act,act,It was an act humane., humane act, act humane,humane,False,-17.48621368408203,-19.47286605834961,1.9866523742675781,14067712,EleutherAI/pythia-14m,step115000,seed6,6,115000
It was a magic act.,act,act,It was an act magic., magic act, act magic,magic,False,-17.312503814697266,-18.98361587524414,1.671112060546875,14067712,EleutherAI/pythia-14m,step115000,seed6,6,115000
He had a universal appeal.,appeal,appeal,He had an appeal universal., universal appeal, appeal universal,universal,False,-18.168167114257812,-20.033466339111328,1.8652992248535156,14067712,EleutherAI/pythia-14m,step115000,seed6,6,115000
He had an undefinable appeal.,appeal,appeal,He had an appeal undefinable., undefinable appeal, appeal undefinable,undefinable,False,-22.639230728149414,-23.883052825927734,1.2438220977783203,14067712,EleutherAI/pythia-14m,step115000,seed6,6,115000
He had a legal appeal.,appeal,appeal,He had an appeal legal., legal appeal, appeal legal,legal,False,-15.038322448730469,-17.654804229736328,2.6164817810058594,14067712,EleutherAI/pythia-14m,step115000,seed6,6,115000
It was a tense atmosphere.,atmosphere,atmosphere,It was an atmosphere tense., tense atmosphere, atmosphere tense,tense,False,-16.512557983398438,-19.626571655273438,3.114013671875,14067712,EleutherAI/pythia-14m,step115000,seed6,6,115000
It was a hostile atmosphere.,atmosphere,atmosphere,It was an atmosphere hostile., hostile atmosphere, atmosphere hostile,hostile,False,-16.060129165649414,-19.742538452148438,3.6824092864990234,14067712,EleutherAI/pythia-14m,step115000,seed6,6,115000
It was a gaseous atmosphere.,atmosphere,atmosphere,It was an atmosphere gaseous., gaseous atmosphere, atmosphere gaseous,gaseous,False,-14.891805648803711,-21.204940795898438,6.313135147094727,14067712,EleutherAI/pythia-14m,step115000,seed6,6,115000
It was a gold band.,band,band,It was a band gold., gold band, band gold,gold,True,-15.438913345336914,-18.838794708251953,3.399881362915039,14067712,EleutherAI/pythia-14m,step115000,seed6,6,115000
It was a rubber band.,band,band,It was a band rubber., rubber band, band rubber,rubber,True,-16.06700897216797,-21.258716583251953,5.191707611083984,14067712,EleutherAI/pythia-14m,step115000,seed6,6,115000
It was a jazz band.,band,band,It was a band jazz., jazz band, band jazz,jazz,True,-14.046031951904297,-19.630298614501953,5.584266662597656,14067712,EleutherAI/pythia-14m,step115000,seed6,6,115000
There was a police barrier.,barrier,barrier,There was a barrier police., police barrier, barrier police,police,True,-19.59651756286621,-21.147783279418945,1.5512657165527344,14067712,EleutherAI/pythia-14m,step115000,seed6,6,115000
There was a concrete barrier.,barrier,barrier,There was a barrier concrete., concrete barrier, barrier concrete,concrete,False,-15.17928695678711,-19.972490310668945,4.793203353881836,14067712,EleutherAI/pythia-14m,step115000,seed6,6,115000
There was a language barrier.,barrier,barrier,There was a barrier language., language barrier, barrier language,language,True,-22.412689208984375,-21.640947341918945,-0.7717418670654297,14067712,EleutherAI/pythia-14m,step115000,seed6,6,115000
