sentence,word,string,reversed_sentence,mod_np,reversed_mod,disambiguating_word,non_adjective,original_logprob,reversed_logprob,ratio,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act,It was an act desperate., desperate act, act desperate,desperate,False,-15.572675704956055,-19.43620491027832,3.8635292053222656,14067712,EleutherAI/pythia-14m,step118000,seed3,3,118000
It was a humane act.,act,act,It was an act humane., humane act, act humane,humane,False,-17.682823181152344,-18.975828170776367,1.2930049896240234,14067712,EleutherAI/pythia-14m,step118000,seed3,3,118000
It was a magic act.,act,act,It was an act magic., magic act, act magic,magic,False,-17.494176864624023,-17.88224983215332,0.3880729675292969,14067712,EleutherAI/pythia-14m,step118000,seed3,3,118000
He had a universal appeal.,appeal,appeal,He had an appeal universal., universal appeal, appeal universal,universal,False,-20.092676162719727,-21.32329750061035,1.230621337890625,14067712,EleutherAI/pythia-14m,step118000,seed3,3,118000
He had an undefinable appeal.,appeal,appeal,He had an appeal undefinable., undefinable appeal, appeal undefinable,undefinable,False,-25.94780731201172,-26.682355880737305,0.7345485687255859,14067712,EleutherAI/pythia-14m,step118000,seed3,3,118000
He had a legal appeal.,appeal,appeal,He had an appeal legal., legal appeal, appeal legal,legal,False,-16.878490447998047,-18.80938148498535,1.9308910369873047,14067712,EleutherAI/pythia-14m,step118000,seed3,3,118000
It was a tense atmosphere.,atmosphere,atmosphere,It was an atmosphere tense., tense atmosphere, atmosphere tense,tense,False,-17.396516799926758,-18.55910873413086,1.1625919342041016,14067712,EleutherAI/pythia-14m,step118000,seed3,3,118000
It was a hostile atmosphere.,atmosphere,atmosphere,It was an atmosphere hostile., hostile atmosphere, atmosphere hostile,hostile,False,-16.361574172973633,-20.22195053100586,3.8603763580322266,14067712,EleutherAI/pythia-14m,step118000,seed3,3,118000
It was a gaseous atmosphere.,atmosphere,atmosphere,It was an atmosphere gaseous., gaseous atmosphere, atmosphere gaseous,gaseous,False,-17.88807487487793,-21.25844955444336,3.3703746795654297,14067712,EleutherAI/pythia-14m,step118000,seed3,3,118000
It was a gold band.,band,band,It was a band gold., gold band, band gold,gold,True,-15.476911544799805,-20.019908905029297,4.542997360229492,14067712,EleutherAI/pythia-14m,step118000,seed3,3,118000
