sentence,word,string,reversed_sentence,mod_np,reversed_mod,disambiguating_word,non_adjective,original_logprob,reversed_logprob,ratio,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act,It was an act desperate., desperate act, act desperate,desperate,False,-15.314668655395508,-21.526723861694336,6.212055206298828,14067712,EleutherAI/pythia-14m,step20000,seed4,4,20000
It was a humane act.,act,act,It was an act humane., humane act, act humane,humane,False,-21.0760555267334,-22.572586059570312,1.496530532836914,14067712,EleutherAI/pythia-14m,step20000,seed4,4,20000
It was a magic act.,act,act,It was an act magic., magic act, act magic,magic,False,-15.423980712890625,-20.028297424316406,4.604316711425781,14067712,EleutherAI/pythia-14m,step20000,seed4,4,20000
He had a universal appeal.,appeal,appeal,He had an appeal universal., universal appeal, appeal universal,universal,False,-20.01987075805664,-27.801115036010742,7.781244277954102,14067712,EleutherAI/pythia-14m,step20000,seed4,4,20000
He had an undefinable appeal.,appeal,appeal,He had an appeal undefinable., undefinable appeal, appeal undefinable,undefinable,False,-23.066165924072266,-36.145713806152344,13.079547882080078,14067712,EleutherAI/pythia-14m,step20000,seed4,4,20000
He had a legal appeal.,appeal,appeal,He had an appeal legal., legal appeal, appeal legal,legal,False,-14.917155265808105,-21.6300048828125,6.7128496170043945,14067712,EleutherAI/pythia-14m,step20000,seed4,4,20000
It was a tense atmosphere.,atmosphere,atmosphere,It was an atmosphere tense., tense atmosphere, atmosphere tense,tense,False,-16.28262710571289,-21.94687843322754,5.664251327514648,14067712,EleutherAI/pythia-14m,step20000,seed4,4,20000
It was a hostile atmosphere.,atmosphere,atmosphere,It was an atmosphere hostile., hostile atmosphere, atmosphere hostile,hostile,False,-18.066370010375977,-23.134227752685547,5.06785774230957,14067712,EleutherAI/pythia-14m,step20000,seed4,4,20000
It was a gaseous atmosphere.,atmosphere,atmosphere,It was an atmosphere gaseous., gaseous atmosphere, atmosphere gaseous,gaseous,False,-17.116121292114258,-23.985719680786133,6.869598388671875,14067712,EleutherAI/pythia-14m,step20000,seed4,4,20000
It was a gold band.,band,band,It was a band gold., gold band, band gold,gold,True,-15.48577880859375,-20.634138107299805,5.148359298706055,14067712,EleutherAI/pythia-14m,step20000,seed4,4,20000
It was a rubber band.,band,band,It was a band rubber., rubber band, band rubber,rubber,True,-14.529245376586914,-23.17160987854004,8.642364501953125,14067712,EleutherAI/pythia-14m,step20000,seed4,4,20000
It was a jazz band.,band,band,It was a band jazz., jazz band, band jazz,jazz,True,-13.535593032836914,-19.544105529785156,6.008512496948242,14067712,EleutherAI/pythia-14m,step20000,seed4,4,20000
There was a police barrier.,barrier,barrier,There was a barrier police., police barrier, barrier police,police,True,-20.434524536132812,-22.181766510009766,1.7472419738769531,14067712,EleutherAI/pythia-14m,step20000,seed4,4,20000
There was a concrete barrier.,barrier,barrier,There was a barrier concrete., concrete barrier, barrier concrete,concrete,False,-15.067558288574219,-21.35252571105957,6.284967422485352,14067712,EleutherAI/pythia-14m,step20000,seed4,4,20000
There was a language barrier.,barrier,barrier,There was a barrier language., language barrier, barrier language,language,True,-19.925058364868164,-23.507144927978516,3.5820865631103516,14067712,EleutherAI/pythia-14m,step20000,seed4,4,20000
He saw a furry bat.,bat,bat,He saw a bat furry., furry bat, bat furry,furry,False,-21.608661651611328,-22.44545555114746,0.8367938995361328,14067712,EleutherAI/pythia-14m,step20000,seed4,4,20000
He saw a fruit bat.,bat,bat,He saw a bat fruit., fruit bat, bat fruit,fruit,True,-18.14693260192871,-21.927005767822266,3.7800731658935547,14067712,EleutherAI/pythia-14m,step20000,seed4,4,20000
He saw a wooden bat.,bat,bat,He saw a bat wooden., wooden bat, bat wooden,wooden,False,-17.205047607421875,-23.269834518432617,6.064786911010742,14067712,EleutherAI/pythia-14m,step20000,seed4,4,20000
He saw the laser beam.,beam,beam,He saw the beam laser., laser beam, beam laser,laser,True,-11.427492141723633,-17.904605865478516,6.477113723754883,14067712,EleutherAI/pythia-14m,step20000,seed4,4,20000
He saw the bright beam.,beam,beam,He saw the beam bright., bright beam, beam bright,bright,False,-18.564041137695312,-19.02587890625,0.4618377685546875,14067712,EleutherAI/pythia-14m,step20000,seed4,4,20000
He saw the wood beam.,beam,beam,He saw the beam wood., wood beam, beam wood,wood,True,-15.946035385131836,-21.0367431640625,5.090707778930664,14067712,EleutherAI/pythia-14m,step20000,seed4,4,20000
She had a toy block.,block,block,She had a block toy., toy block, block toy,toy,True,-17.529369354248047,-21.34775161743164,3.8183822631835938,14067712,EleutherAI/pythia-14m,step20000,seed4,4,20000
She had a wooden block.,block,block,She had a block wooden., wooden block, block wooden,wooden,False,-17.50827407836914,-21.028284072875977,3.520009994506836,14067712,EleutherAI/pythia-14m,step20000,seed4,4,20000
She had a mental block.,block,block,She had a block mental., mental block, block mental,mental,False,-16.024484634399414,-21.49674415588379,5.472259521484375,14067712,EleutherAI/pythia-14m,step20000,seed4,4,20000
He has coagulated blood.,blood,blood,He has blood coagulated., coagulated blood, blood coagulated,coagulated,True,-27.65342903137207,-28.404008865356445,0.750579833984375,14067712,EleutherAI/pythia-14m,step20000,seed4,4,20000
He has thin blood.,blood,blood,He has blood thin., thin blood, blood thin,thin,False,-17.18084716796875,-25.355831146240234,8.174983978271484,14067712,EleutherAI/pythia-14m,step20000,seed4,4,20000
He has noble blood.,blood,blood,He has blood noble., noble blood, blood noble,noble,False,-19.21994400024414,-27.863887786865234,8.643943786621094,14067712,EleutherAI/pythia-14m,step20000,seed4,4,20000
It was the ironing board.,board,board,It was the board ironing., ironing board, board ironing,ironing,False,-22.898134231567383,-24.162860870361328,1.2647266387939453,14067712,EleutherAI/pythia-14m,step20000,seed4,4,20000
It was the wooden board.,board,board,It was the board wooden., wooden board, board wooden,wooden,False,-14.551675796508789,-20.942594528198242,6.390918731689453,14067712,EleutherAI/pythia-14m,step20000,seed4,4,20000
It was the executive board.,board,board,It was the board executive., executive board, board executive,executive,True,-14.955501556396484,-18.03655242919922,3.0810508728027344,14067712,EleutherAI/pythia-14m,step20000,seed4,4,20000
He had a best-selling book.,book,book,He had a book best-selling., best-selling book, book best-selling,best-selling,False,-17.131772994995117,-21.06044578552246,3.9286727905273438,14067712,EleutherAI/pythia-14m,step20000,seed4,4,20000
