sentence,word,string,reversed_sentence,mod_np,reversed_mod,disambiguating_word,non_adjective,original_logprob,reversed_logprob,ratio,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act,It was an act desperate., desperate act, act desperate,desperate,False,-14.051977157592773,-19.907928466796875,5.855951309204102,14067712,EleutherAI/pythia-14m,step114000,seed1,1,114000
It was a humane act.,act,act,It was an act humane., humane act, act humane,humane,False,-15.47102165222168,-18.304597854614258,2.833576202392578,14067712,EleutherAI/pythia-14m,step114000,seed1,1,114000
It was a magic act.,act,act,It was an act magic., magic act, act magic,magic,False,-16.357269287109375,-20.594696044921875,4.2374267578125,14067712,EleutherAI/pythia-14m,step114000,seed1,1,114000
He had a universal appeal.,appeal,appeal,He had an appeal universal., universal appeal, appeal universal,universal,False,-19.554542541503906,-22.28907012939453,2.734527587890625,14067712,EleutherAI/pythia-14m,step114000,seed1,1,114000
He had an undefinable appeal.,appeal,appeal,He had an appeal undefinable., undefinable appeal, appeal undefinable,undefinable,False,-22.23262596130371,-25.5858154296875,3.353189468383789,14067712,EleutherAI/pythia-14m,step114000,seed1,1,114000
He had a legal appeal.,appeal,appeal,He had an appeal legal., legal appeal, appeal legal,legal,False,-15.843070030212402,-17.32953643798828,1.486466407775879,14067712,EleutherAI/pythia-14m,step114000,seed1,1,114000
It was a tense atmosphere.,atmosphere,atmosphere,It was an atmosphere tense., tense atmosphere, atmosphere tense,tense,False,-16.85496711730957,-21.93620491027832,5.08123779296875,14067712,EleutherAI/pythia-14m,step114000,seed1,1,114000
It was a hostile atmosphere.,atmosphere,atmosphere,It was an atmosphere hostile., hostile atmosphere, atmosphere hostile,hostile,False,-15.673595428466797,-20.35972785949707,4.686132431030273,14067712,EleutherAI/pythia-14m,step114000,seed1,1,114000
It was a gaseous atmosphere.,atmosphere,atmosphere,It was an atmosphere gaseous., gaseous atmosphere, atmosphere gaseous,gaseous,False,-18.035127639770508,-23.17296028137207,5.1378326416015625,14067712,EleutherAI/pythia-14m,step114000,seed1,1,114000
It was a gold band.,band,band,It was a band gold., gold band, band gold,gold,True,-14.917003631591797,-19.547136306762695,4.630132675170898,14067712,EleutherAI/pythia-14m,step114000,seed1,1,114000
It was a rubber band.,band,band,It was a band rubber., rubber band, band rubber,rubber,True,-13.390351295471191,-22.163652420043945,8.773301124572754,14067712,EleutherAI/pythia-14m,step114000,seed1,1,114000
It was a jazz band.,band,band,It was a band jazz., jazz band, band jazz,jazz,True,-14.321935653686523,-17.838640213012695,3.516704559326172,14067712,EleutherAI/pythia-14m,step114000,seed1,1,114000
There was a police barrier.,barrier,barrier,There was a barrier police., police barrier, barrier police,police,True,-16.690324783325195,-18.765867233276367,2.075542449951172,14067712,EleutherAI/pythia-14m,step114000,seed1,1,114000
There was a concrete barrier.,barrier,barrier,There was a barrier concrete., concrete barrier, barrier concrete,concrete,False,-13.986640930175781,-19.784605026245117,5.797964096069336,14067712,EleutherAI/pythia-14m,step114000,seed1,1,114000
There was a language barrier.,barrier,barrier,There was a barrier language., language barrier, barrier language,language,True,-19.184593200683594,-20.713682174682617,1.5290889739990234,14067712,EleutherAI/pythia-14m,step114000,seed1,1,114000
He saw a furry bat.,bat,bat,He saw a bat furry., furry bat, bat furry,furry,False,-20.020957946777344,-24.652565002441406,4.6316070556640625,14067712,EleutherAI/pythia-14m,step114000,seed1,1,114000
He saw a fruit bat.,bat,bat,He saw a bat fruit., fruit bat, bat fruit,fruit,True,-17.407245635986328,-20.049169540405273,2.6419239044189453,14067712,EleutherAI/pythia-14m,step114000,seed1,1,114000
He saw a wooden bat.,bat,bat,He saw a bat wooden., wooden bat, bat wooden,wooden,False,-14.714241981506348,-20.354711532592773,5.640469551086426,14067712,EleutherAI/pythia-14m,step114000,seed1,1,114000
He saw the laser beam.,beam,beam,He saw the beam laser., laser beam, beam laser,laser,True,-12.885826110839844,-19.53729820251465,6.651472091674805,14067712,EleutherAI/pythia-14m,step114000,seed1,1,114000
He saw the bright beam.,beam,beam,He saw the beam bright., bright beam, beam bright,bright,False,-17.0097599029541,-18.90009117126465,1.8903312683105469,14067712,EleutherAI/pythia-14m,step114000,seed1,1,114000
He saw the wood beam.,beam,beam,He saw the beam wood., wood beam, beam wood,wood,True,-18.291826248168945,-21.32990074157715,3.038074493408203,14067712,EleutherAI/pythia-14m,step114000,seed1,1,114000
She had a toy block.,block,block,She had a block toy., toy block, block toy,toy,True,-18.565330505371094,-20.874948501586914,2.3096179962158203,14067712,EleutherAI/pythia-14m,step114000,seed1,1,114000
She had a wooden block.,block,block,She had a block wooden., wooden block, block wooden,wooden,False,-16.313074111938477,-22.427011489868164,6.1139373779296875,14067712,EleutherAI/pythia-14m,step114000,seed1,1,114000
She had a mental block.,block,block,She had a block mental., mental block, block mental,mental,False,-16.80084800720215,-21.363962173461914,4.563114166259766,14067712,EleutherAI/pythia-14m,step114000,seed1,1,114000
He has coagulated blood.,blood,blood,He has blood coagulated., coagulated blood, blood coagulated,coagulated,True,-31.922687530517578,-32.04020690917969,0.11751937866210938,14067712,EleutherAI/pythia-14m,step114000,seed1,1,114000
He has thin blood.,blood,blood,He has blood thin., thin blood, blood thin,thin,False,-18.408864974975586,-21.112651824951172,2.703786849975586,14067712,EleutherAI/pythia-14m,step114000,seed1,1,114000
He has noble blood.,blood,blood,He has blood noble., noble blood, blood noble,noble,False,-20.67790985107422,-25.953411102294922,5.275501251220703,14067712,EleutherAI/pythia-14m,step114000,seed1,1,114000
