sentence,word,string,reversed_sentence,mod_np,reversed_mod,disambiguating_word,non_adjective,original_logprob,reversed_logprob,ratio,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act,It was an act desperate., desperate act, act desperate,desperate,False,-14.534416198730469,-17.55476951599121,3.020353317260742,14067712,EleutherAI/pythia-14m,step80000,seed8,8,80000
It was a humane act.,act,act,It was an act humane., humane act, act humane,humane,False,-20.59726905822754,-20.57990264892578,-0.017366409301757812,14067712,EleutherAI/pythia-14m,step80000,seed8,8,80000
It was a magic act.,act,act,It was an act magic., magic act, act magic,magic,False,-14.497699737548828,-17.323659896850586,2.825960159301758,14067712,EleutherAI/pythia-14m,step80000,seed8,8,80000
He had a universal appeal.,appeal,appeal,He had an appeal universal., universal appeal, appeal universal,universal,False,-18.90894317626953,-19.954233169555664,1.0452899932861328,14067712,EleutherAI/pythia-14m,step80000,seed8,8,80000
He had an undefinable appeal.,appeal,appeal,He had an appeal undefinable., undefinable appeal, appeal undefinable,undefinable,False,-27.793701171875,-30.206565856933594,2.4128646850585938,14067712,EleutherAI/pythia-14m,step80000,seed8,8,80000
He had a legal appeal.,appeal,appeal,He had an appeal legal., legal appeal, appeal legal,legal,False,-16.733509063720703,-17.67807960510254,0.9445705413818359,14067712,EleutherAI/pythia-14m,step80000,seed8,8,80000
It was a tense atmosphere.,atmosphere,atmosphere,It was an atmosphere tense., tense atmosphere, atmosphere tense,tense,False,-16.190658569335938,-18.224960327148438,2.0343017578125,14067712,EleutherAI/pythia-14m,step80000,seed8,8,80000
It was a hostile atmosphere.,atmosphere,atmosphere,It was an atmosphere hostile., hostile atmosphere, atmosphere hostile,hostile,False,-15.305793762207031,-18.101608276367188,2.7958145141601562,14067712,EleutherAI/pythia-14m,step80000,seed8,8,80000
It was a gaseous atmosphere.,atmosphere,atmosphere,It was an atmosphere gaseous., gaseous atmosphere, atmosphere gaseous,gaseous,False,-16.448028564453125,-19.259414672851562,2.8113861083984375,14067712,EleutherAI/pythia-14m,step80000,seed8,8,80000
It was a gold band.,band,band,It was a band gold., gold band, band gold,gold,True,-15.176271438598633,-19.78856658935547,4.612295150756836,14067712,EleutherAI/pythia-14m,step80000,seed8,8,80000
It was a rubber band.,band,band,It was a band rubber., rubber band, band rubber,rubber,True,-15.349227905273438,-22.350975036621094,7.001747131347656,14067712,EleutherAI/pythia-14m,step80000,seed8,8,80000
It was a jazz band.,band,band,It was a band jazz., jazz band, band jazz,jazz,True,-12.314596176147461,-18.864891052246094,6.550294876098633,14067712,EleutherAI/pythia-14m,step80000,seed8,8,80000
There was a police barrier.,barrier,barrier,There was a barrier police., police barrier, barrier police,police,True,-18.79100799560547,-18.60922622680664,-0.18178176879882812,14067712,EleutherAI/pythia-14m,step80000,seed8,8,80000
There was a concrete barrier.,barrier,barrier,There was a barrier concrete., concrete barrier, barrier concrete,concrete,False,-14.116960525512695,-19.421329498291016,5.30436897277832,14067712,EleutherAI/pythia-14m,step80000,seed8,8,80000
There was a language barrier.,barrier,barrier,There was a barrier language., language barrier, barrier language,language,True,-20.208251953125,-23.267091751098633,3.058839797973633,14067712,EleutherAI/pythia-14m,step80000,seed8,8,80000
He saw a furry bat.,bat,bat,He saw a bat furry., furry bat, bat furry,furry,False,-22.118099212646484,-25.042057037353516,2.9239578247070312,14067712,EleutherAI/pythia-14m,step80000,seed8,8,80000
He saw a fruit bat.,bat,bat,He saw a bat fruit., fruit bat, bat fruit,fruit,True,-22.610958099365234,-24.994609832763672,2.3836517333984375,14067712,EleutherAI/pythia-14m,step80000,seed8,8,80000
He saw a wooden bat.,bat,bat,He saw a bat wooden., wooden bat, bat wooden,wooden,False,-17.19138526916504,-24.331218719482422,7.139833450317383,14067712,EleutherAI/pythia-14m,step80000,seed8,8,80000
He saw the laser beam.,beam,beam,He saw the beam laser., laser beam, beam laser,laser,True,-10.570972442626953,-15.019411087036133,4.44843864440918,14067712,EleutherAI/pythia-14m,step80000,seed8,8,80000
He saw the bright beam.,beam,beam,He saw the beam bright., bright beam, beam bright,bright,False,-16.65869903564453,-17.733646392822266,1.0749473571777344,14067712,EleutherAI/pythia-14m,step80000,seed8,8,80000
He saw the wood beam.,beam,beam,He saw the beam wood., wood beam, beam wood,wood,True,-16.127376556396484,-18.677616119384766,2.5502395629882812,14067712,EleutherAI/pythia-14m,step80000,seed8,8,80000
She had a toy block.,block,block,She had a block toy., toy block, block toy,toy,True,-18.212440490722656,-21.492786407470703,3.280345916748047,14067712,EleutherAI/pythia-14m,step80000,seed8,8,80000
She had a wooden block.,block,block,She had a block wooden., wooden block, block wooden,wooden,False,-15.762758255004883,-23.308277130126953,7.54551887512207,14067712,EleutherAI/pythia-14m,step80000,seed8,8,80000
She had a mental block.,block,block,She had a block mental., mental block, block mental,mental,False,-15.335186004638672,-23.765979766845703,8.430793762207031,14067712,EleutherAI/pythia-14m,step80000,seed8,8,80000
