sentence,word,string,reversed_sentence,mod_np,reversed_mod,disambiguating_word,non_adjective,original_logprob,reversed_logprob,ratio,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act,It was an act desperate., desperate act, act desperate,desperate,False,-20.98558235168457,-21.556949615478516,0.5713672637939453,14067712,EleutherAI/pythia-14m,step16,seed3,3,16
It was a humane act.,act,act,It was an act humane., humane act, act humane,humane,False,-33.77812194824219,-33.38958740234375,-0.3885345458984375,14067712,EleutherAI/pythia-14m,step16,seed3,3,16
It was a magic act.,act,act,It was an act magic., magic act, act magic,magic,False,-21.690189361572266,-21.682907104492188,-0.007282257080078125,14067712,EleutherAI/pythia-14m,step16,seed3,3,16
He had a universal appeal.,appeal,appeal,He had an appeal universal., universal appeal, appeal universal,universal,False,-20.16407012939453,-19.981447219848633,-0.18262290954589844,14067712,EleutherAI/pythia-14m,step16,seed3,3,16
He had an undefinable appeal.,appeal,appeal,He had an appeal undefinable., undefinable appeal, appeal undefinable,undefinable,False,-43.65194320678711,-41.55825424194336,-2.09368896484375,14067712,EleutherAI/pythia-14m,step16,seed3,3,16
He had a legal appeal.,appeal,appeal,He had an appeal legal., legal appeal, appeal legal,legal,False,-22.738704681396484,-20.466796875,-2.2719078063964844,14067712,EleutherAI/pythia-14m,step16,seed3,3,16
It was a tense atmosphere.,atmosphere,atmosphere,It was an atmosphere tense., tense atmosphere, atmosphere tense,tense,False,-19.274126052856445,-19.88125991821289,0.6071338653564453,14067712,EleutherAI/pythia-14m,step16,seed3,3,16
It was a hostile atmosphere.,atmosphere,atmosphere,It was an atmosphere hostile., hostile atmosphere, atmosphere hostile,hostile,False,-21.53598403930664,-21.936538696289062,0.4005546569824219,14067712,EleutherAI/pythia-14m,step16,seed3,3,16
It was a gaseous atmosphere.,atmosphere,atmosphere,It was an atmosphere gaseous., gaseous atmosphere, atmosphere gaseous,gaseous,False,-21.250995635986328,-20.944377899169922,-0.30661773681640625,14067712,EleutherAI/pythia-14m,step16,seed3,3,16
It was a gold band.,band,band,It was a band gold., gold band, band gold,gold,True,-23.438858032226562,-22.9620361328125,-0.4768218994140625,14067712,EleutherAI/pythia-14m,step16,seed3,3,16
It was a rubber band.,band,band,It was a band rubber., rubber band, band rubber,rubber,True,-22.588211059570312,-21.910648345947266,-0.6775627136230469,14067712,EleutherAI/pythia-14m,step16,seed3,3,16
It was a jazz band.,band,band,It was a band jazz., jazz band, band jazz,jazz,True,-22.395339965820312,-20.91847038269043,-1.4768695831298828,14067712,EleutherAI/pythia-14m,step16,seed3,3,16
