sentence,word,string,reversed_sentence,mod_np,reversed_mod,disambiguating_word,non_adjective,original_logprob,reversed_logprob,ratio,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act,It was an act desperate., desperate act, act desperate,desperate,False,-22.00302505493164,-22.44202423095703,0.4389991760253906,14067712,EleutherAI/pythia-14m,step0,seed2,2,0
It was a humane act.,act,act,It was an act humane., humane act, act humane,humane,False,-32.51666259765625,-33.8858757019043,1.3692131042480469,14067712,EleutherAI/pythia-14m,step0,seed2,2,0
It was a magic act.,act,act,It was an act magic., magic act, act magic,magic,False,-22.974414825439453,-23.223342895507812,0.24892807006835938,14067712,EleutherAI/pythia-14m,step0,seed2,2,0
He had a universal appeal.,appeal,appeal,He had an appeal universal., universal appeal, appeal universal,universal,False,-22.382450103759766,-23.502227783203125,1.1197776794433594,14067712,EleutherAI/pythia-14m,step0,seed2,2,0
He had an undefinable appeal.,appeal,appeal,He had an appeal undefinable., undefinable appeal, appeal undefinable,undefinable,False,-44.76033020019531,-45.22755432128906,0.46722412109375,14067712,EleutherAI/pythia-14m,step0,seed2,2,0
He had a legal appeal.,appeal,appeal,He had an appeal legal., legal appeal, appeal legal,legal,False,-23.03687286376953,-23.372045516967773,0.3351726531982422,14067712,EleutherAI/pythia-14m,step0,seed2,2,0
It was a tense atmosphere.,atmosphere,atmosphere,It was an atmosphere tense., tense atmosphere, atmosphere tense,tense,False,-23.851816177368164,-22.021835327148438,-1.8299808502197266,14067712,EleutherAI/pythia-14m,step0,seed2,2,0
It was a hostile atmosphere.,atmosphere,atmosphere,It was an atmosphere hostile., hostile atmosphere, atmosphere hostile,hostile,False,-22.920879364013672,-21.87602996826172,-1.0448493957519531,14067712,EleutherAI/pythia-14m,step0,seed2,2,0
It was a gaseous atmosphere.,atmosphere,atmosphere,It was an atmosphere gaseous., gaseous atmosphere, atmosphere gaseous,gaseous,False,-23.677040100097656,-21.654788970947266,-2.0222511291503906,14067712,EleutherAI/pythia-14m,step0,seed2,2,0
It was a gold band.,band,band,It was a band gold., gold band, band gold,gold,True,-24.41579818725586,-23.701065063476562,-0.7147331237792969,14067712,EleutherAI/pythia-14m,step0,seed2,2,0
It was a rubber band.,band,band,It was a band rubber., rubber band, band rubber,rubber,True,-21.935529708862305,-23.80655288696289,1.871023178100586,14067712,EleutherAI/pythia-14m,step0,seed2,2,0
It was a jazz band.,band,band,It was a band jazz., jazz band, band jazz,jazz,True,-23.879390716552734,-23.376708984375,-0.5026817321777344,14067712,EleutherAI/pythia-14m,step0,seed2,2,0
There was a police barrier.,barrier,barrier,There was a barrier police., police barrier, barrier police,police,True,-21.77851104736328,-21.708934783935547,-0.06957626342773438,14067712,EleutherAI/pythia-14m,step0,seed2,2,0
There was a concrete barrier.,barrier,barrier,There was a barrier concrete., concrete barrier, barrier concrete,concrete,False,-21.466903686523438,-21.214841842651367,-0.2520618438720703,14067712,EleutherAI/pythia-14m,step0,seed2,2,0
There was a language barrier.,barrier,barrier,There was a barrier language., language barrier, barrier language,language,True,-21.097362518310547,-21.141542434692383,0.04417991638183594,14067712,EleutherAI/pythia-14m,step0,seed2,2,0
He saw a furry bat.,bat,bat,He saw a bat furry., furry bat, bat furry,furry,False,-32.22514724731445,-30.914710998535156,-1.3104362487792969,14067712,EleutherAI/pythia-14m,step0,seed2,2,0
