sentence,word,string,reversed_sentence,mod_np,reversed_mod,disambiguating_word,non_adjective,original_logprob,reversed_logprob,ratio,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act,It was an act desperate., desperate act, act desperate,desperate,False,-15.24073600769043,-18.981159210205078,3.7404232025146484,14067712,EleutherAI/pythia-14m,step41000,seed8,8,41000
It was a humane act.,act,act,It was an act humane., humane act, act humane,humane,False,-19.036235809326172,-18.473459243774414,-0.5627765655517578,14067712,EleutherAI/pythia-14m,step41000,seed8,8,41000
It was a magic act.,act,act,It was an act magic., magic act, act magic,magic,False,-15.731300354003906,-18.66339874267578,2.932098388671875,14067712,EleutherAI/pythia-14m,step41000,seed8,8,41000
He had a universal appeal.,appeal,appeal,He had an appeal universal., universal appeal, appeal universal,universal,False,-19.580955505371094,-21.022747039794922,1.4417915344238281,14067712,EleutherAI/pythia-14m,step41000,seed8,8,41000
He had an undefinable appeal.,appeal,appeal,He had an appeal undefinable., undefinable appeal, appeal undefinable,undefinable,False,-28.769882202148438,-30.40146255493164,1.6315803527832031,14067712,EleutherAI/pythia-14m,step41000,seed8,8,41000
He had a legal appeal.,appeal,appeal,He had an appeal legal., legal appeal, appeal legal,legal,False,-15.46194076538086,-17.644105911254883,2.1821651458740234,14067712,EleutherAI/pythia-14m,step41000,seed8,8,41000
It was a tense atmosphere.,atmosphere,atmosphere,It was an atmosphere tense., tense atmosphere, atmosphere tense,tense,False,-16.150312423706055,-20.60467529296875,4.454362869262695,14067712,EleutherAI/pythia-14m,step41000,seed8,8,41000
It was a hostile atmosphere.,atmosphere,atmosphere,It was an atmosphere hostile., hostile atmosphere, atmosphere hostile,hostile,False,-16.268714904785156,-20.88160514831543,4.612890243530273,14067712,EleutherAI/pythia-14m,step41000,seed8,8,41000
It was a gaseous atmosphere.,atmosphere,atmosphere,It was an atmosphere gaseous., gaseous atmosphere, atmosphere gaseous,gaseous,False,-17.40777015686035,-22.92690086364746,5.519130706787109,14067712,EleutherAI/pythia-14m,step41000,seed8,8,41000
It was a gold band.,band,band,It was a band gold., gold band, band gold,gold,True,-15.076622009277344,-20.411945343017578,5.335323333740234,14067712,EleutherAI/pythia-14m,step41000,seed8,8,41000
