sentence,word,string,reversed_sentence,mod_np,reversed_mod,disambiguating_word,non_adjective,original_logprob,reversed_logprob,ratio,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act,It was an act desperate., desperate act, act desperate,desperate,False,-13.521591186523438,-21.43701171875,7.9154205322265625,14067712,EleutherAI/pythia-14m,step8000,seed9,9,8000
It was a humane act.,act,act,It was an act humane., humane act, act humane,humane,False,-19.758729934692383,-21.81644630432129,2.0577163696289062,14067712,EleutherAI/pythia-14m,step8000,seed9,9,8000
It was a magic act.,act,act,It was an act magic., magic act, act magic,magic,False,-16.622962951660156,-17.602113723754883,0.9791507720947266,14067712,EleutherAI/pythia-14m,step8000,seed9,9,8000
He had a universal appeal.,appeal,appeal,He had an appeal universal., universal appeal, appeal universal,universal,False,-19.588706970214844,-21.767410278320312,2.1787033081054688,14067712,EleutherAI/pythia-14m,step8000,seed9,9,8000
He had an undefinable appeal.,appeal,appeal,He had an appeal undefinable., undefinable appeal, appeal undefinable,undefinable,False,-30.43811798095703,-35.32567596435547,4.8875579833984375,14067712,EleutherAI/pythia-14m,step8000,seed9,9,8000
He had a legal appeal.,appeal,appeal,He had an appeal legal., legal appeal, appeal legal,legal,False,-18.57671356201172,-18.556753158569336,-0.019960403442382812,14067712,EleutherAI/pythia-14m,step8000,seed9,9,8000
It was a tense atmosphere.,atmosphere,atmosphere,It was an atmosphere tense., tense atmosphere, atmosphere tense,tense,False,-17.6041259765625,-22.503908157348633,4.899782180786133,14067712,EleutherAI/pythia-14m,step8000,seed9,9,8000
It was a hostile atmosphere.,atmosphere,atmosphere,It was an atmosphere hostile., hostile atmosphere, atmosphere hostile,hostile,False,-14.659200668334961,-20.74801254272461,6.088811874389648,14067712,EleutherAI/pythia-14m,step8000,seed9,9,8000
It was a gaseous atmosphere.,atmosphere,atmosphere,It was an atmosphere gaseous., gaseous atmosphere, atmosphere gaseous,gaseous,False,-15.180272102355957,-23.109577178955078,7.929305076599121,14067712,EleutherAI/pythia-14m,step8000,seed9,9,8000
It was a gold band.,band,band,It was a band gold., gold band, band gold,gold,True,-13.31765365600586,-18.368419647216797,5.0507659912109375,14067712,EleutherAI/pythia-14m,step8000,seed9,9,8000
It was a rubber band.,band,band,It was a band rubber., rubber band, band rubber,rubber,True,-15.070516586303711,-22.457321166992188,7.386804580688477,14067712,EleutherAI/pythia-14m,step8000,seed9,9,8000
It was a jazz band.,band,band,It was a band jazz., jazz band, band jazz,jazz,True,-14.484766960144043,-19.04999542236328,4.565228462219238,14067712,EleutherAI/pythia-14m,step8000,seed9,9,8000
There was a police barrier.,barrier,barrier,There was a barrier police., police barrier, barrier police,police,True,-18.008975982666016,-22.061614990234375,4.052639007568359,14067712,EleutherAI/pythia-14m,step8000,seed9,9,8000
There was a concrete barrier.,barrier,barrier,There was a barrier concrete., concrete barrier, barrier concrete,concrete,False,-15.667449951171875,-21.872798919677734,6.205348968505859,14067712,EleutherAI/pythia-14m,step8000,seed9,9,8000
