sentence,word,string,reversed_sentence,mod_np,reversed_mod,disambiguating_word,non_adjective,original_logprob,reversed_logprob,ratio,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act,It was an act desperate., desperate act, act desperate,desperate,False,-14.722911834716797,-19.142131805419922,4.419219970703125,14067712,EleutherAI/pythia-14m,step130000,seed9,9,130000
It was a humane act.,act,act,It was an act humane., humane act, act humane,humane,False,-19.160621643066406,-20.552013397216797,1.3913917541503906,14067712,EleutherAI/pythia-14m,step130000,seed9,9,130000
It was a magic act.,act,act,It was an act magic., magic act, act magic,magic,False,-14.054731369018555,-16.991436004638672,2.936704635620117,14067712,EleutherAI/pythia-14m,step130000,seed9,9,130000
He had a universal appeal.,appeal,appeal,He had an appeal universal., universal appeal, appeal universal,universal,False,-18.817123413085938,-23.642818450927734,4.825695037841797,14067712,EleutherAI/pythia-14m,step130000,seed9,9,130000
He had an undefinable appeal.,appeal,appeal,He had an appeal undefinable., undefinable appeal, appeal undefinable,undefinable,False,-26.662803649902344,-30.211650848388672,3.548847198486328,14067712,EleutherAI/pythia-14m,step130000,seed9,9,130000
He had a legal appeal.,appeal,appeal,He had an appeal legal., legal appeal, appeal legal,legal,False,-17.415027618408203,-18.631771087646484,1.2167434692382812,14067712,EleutherAI/pythia-14m,step130000,seed9,9,130000
It was a tense atmosphere.,atmosphere,atmosphere,It was an atmosphere tense., tense atmosphere, atmosphere tense,tense,False,-17.623931884765625,-20.34764862060547,2.7237167358398438,14067712,EleutherAI/pythia-14m,step130000,seed9,9,130000
It was a hostile atmosphere.,atmosphere,atmosphere,It was an atmosphere hostile., hostile atmosphere, atmosphere hostile,hostile,False,-14.836515426635742,-19.73668670654297,4.900171279907227,14067712,EleutherAI/pythia-14m,step130000,seed9,9,130000
It was a gaseous atmosphere.,atmosphere,atmosphere,It was an atmosphere gaseous., gaseous atmosphere, atmosphere gaseous,gaseous,False,-16.88242530822754,-20.92021942138672,4.03779411315918,14067712,EleutherAI/pythia-14m,step130000,seed9,9,130000
It was a gold band.,band,band,It was a band gold., gold band, band gold,gold,True,-13.79356575012207,-18.695859909057617,4.902294158935547,14067712,EleutherAI/pythia-14m,step130000,seed9,9,130000
It was a rubber band.,band,band,It was a band rubber., rubber band, band rubber,rubber,True,-12.946310043334961,-20.423643112182617,7.477333068847656,14067712,EleutherAI/pythia-14m,step130000,seed9,9,130000
It was a jazz band.,band,band,It was a band jazz., jazz band, band jazz,jazz,True,-12.312946319580078,-18.296995162963867,5.984048843383789,14067712,EleutherAI/pythia-14m,step130000,seed9,9,130000
There was a police barrier.,barrier,barrier,There was a barrier police., police barrier, barrier police,police,True,-16.398012161254883,-20.03012466430664,3.632112503051758,14067712,EleutherAI/pythia-14m,step130000,seed9,9,130000
There was a concrete barrier.,barrier,barrier,There was a barrier concrete., concrete barrier, barrier concrete,concrete,False,-16.193885803222656,-19.94064712524414,3.7467613220214844,14067712,EleutherAI/pythia-14m,step130000,seed9,9,130000
There was a language barrier.,barrier,barrier,There was a barrier language., language barrier, barrier language,language,True,-19.241107940673828,-19.12417984008789,-0.1169281005859375,14067712,EleutherAI/pythia-14m,step130000,seed9,9,130000
He saw a furry bat.,bat,bat,He saw a bat furry., furry bat, bat furry,furry,False,-25.016094207763672,-29.196081161499023,4.179986953735352,14067712,EleutherAI/pythia-14m,step130000,seed9,9,130000
He saw a fruit bat.,bat,bat,He saw a bat fruit., fruit bat, bat fruit,fruit,True,-18.496976852416992,-23.315670013427734,4.818693161010742,14067712,EleutherAI/pythia-14m,step130000,seed9,9,130000
