sentence,word,string,reversed_sentence,mod_np,reversed_mod,disambiguating_word,non_adjective,original_logprob,reversed_logprob,ratio,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act,It was an act desperate., desperate act, act desperate,desperate,False,-15.709022521972656,-19.58698272705078,3.877960205078125,14067712,EleutherAI/pythia-14m,step85000,seed1,1,85000
It was a humane act.,act,act,It was an act humane., humane act, act humane,humane,False,-16.596176147460938,-18.436349868774414,1.8401737213134766,14067712,EleutherAI/pythia-14m,step85000,seed1,1,85000
It was a magic act.,act,act,It was an act magic., magic act, act magic,magic,False,-15.846582412719727,-20.48297882080078,4.636396408081055,14067712,EleutherAI/pythia-14m,step85000,seed1,1,85000
He had a universal appeal.,appeal,appeal,He had an appeal universal., universal appeal, appeal universal,universal,False,-19.401002883911133,-21.089330673217773,1.6883277893066406,14067712,EleutherAI/pythia-14m,step85000,seed1,1,85000
He had an undefinable appeal.,appeal,appeal,He had an appeal undefinable., undefinable appeal, appeal undefinable,undefinable,False,-18.970840454101562,-24.275341033935547,5.304500579833984,14067712,EleutherAI/pythia-14m,step85000,seed1,1,85000
He had a legal appeal.,appeal,appeal,He had an appeal legal., legal appeal, appeal legal,legal,False,-15.355443000793457,-16.824377059936523,1.4689340591430664,14067712,EleutherAI/pythia-14m,step85000,seed1,1,85000
It was a tense atmosphere.,atmosphere,atmosphere,It was an atmosphere tense., tense atmosphere, atmosphere tense,tense,False,-15.737199783325195,-19.55382537841797,3.8166255950927734,14067712,EleutherAI/pythia-14m,step85000,seed1,1,85000
It was a hostile atmosphere.,atmosphere,atmosphere,It was an atmosphere hostile., hostile atmosphere, atmosphere hostile,hostile,False,-15.041131973266602,-19.07579803466797,4.034666061401367,14067712,EleutherAI/pythia-14m,step85000,seed1,1,85000
It was a gaseous atmosphere.,atmosphere,atmosphere,It was an atmosphere gaseous., gaseous atmosphere, atmosphere gaseous,gaseous,False,-18.627487182617188,-22.071815490722656,3.4443283081054688,14067712,EleutherAI/pythia-14m,step85000,seed1,1,85000
It was a gold band.,band,band,It was a band gold., gold band, band gold,gold,True,-14.728289604187012,-18.9035701751709,4.175280570983887,14067712,EleutherAI/pythia-14m,step85000,seed1,1,85000
It was a rubber band.,band,band,It was a band rubber., rubber band, band rubber,rubber,True,-14.109125137329102,-23.004858016967773,8.895732879638672,14067712,EleutherAI/pythia-14m,step85000,seed1,1,85000
It was a jazz band.,band,band,It was a band jazz., jazz band, band jazz,jazz,True,-13.414849281311035,-18.55719566345215,5.142346382141113,14067712,EleutherAI/pythia-14m,step85000,seed1,1,85000
There was a police barrier.,barrier,barrier,There was a barrier police., police barrier, barrier police,police,True,-17.293025970458984,-18.806358337402344,1.5133323669433594,14067712,EleutherAI/pythia-14m,step85000,seed1,1,85000
There was a concrete barrier.,barrier,barrier,There was a barrier concrete., concrete barrier, barrier concrete,concrete,False,-13.699170112609863,-19.173133850097656,5.473963737487793,14067712,EleutherAI/pythia-14m,step85000,seed1,1,85000
There was a language barrier.,barrier,barrier,There was a barrier language., language barrier, barrier language,language,True,-18.64336395263672,-20.815406799316406,2.1720428466796875,14067712,EleutherAI/pythia-14m,step85000,seed1,1,85000
He saw a furry bat.,bat,bat,He saw a bat furry., furry bat, bat furry,furry,False,-22.138328552246094,-25.520751953125,3.3824234008789062,14067712,EleutherAI/pythia-14m,step85000,seed1,1,85000
He saw a fruit bat.,bat,bat,He saw a bat fruit., fruit bat, bat fruit,fruit,True,-17.925613403320312,-20.12626838684082,2.200654983520508,14067712,EleutherAI/pythia-14m,step85000,seed1,1,85000
He saw a wooden bat.,bat,bat,He saw a bat wooden., wooden bat, bat wooden,wooden,False,-14.30949592590332,-21.436586380004883,7.1270904541015625,14067712,EleutherAI/pythia-14m,step85000,seed1,1,85000
He saw the laser beam.,beam,beam,He saw the beam laser., laser beam, beam laser,laser,True,-13.65798282623291,-18.424514770507812,4.766531944274902,14067712,EleutherAI/pythia-14m,step85000,seed1,1,85000
He saw the bright beam.,beam,beam,He saw the beam bright., bright beam, beam bright,bright,False,-16.952241897583008,-18.750656127929688,1.7984142303466797,14067712,EleutherAI/pythia-14m,step85000,seed1,1,85000
He saw the wood beam.,beam,beam,He saw the beam wood., wood beam, beam wood,wood,True,-17.571422576904297,-20.9150390625,3.343616485595703,14067712,EleutherAI/pythia-14m,step85000,seed1,1,85000
She had a toy block.,block,block,She had a block toy., toy block, block toy,toy,True,-19.240921020507812,-21.987573623657227,2.746652603149414,14067712,EleutherAI/pythia-14m,step85000,seed1,1,85000
She had a wooden block.,block,block,She had a block wooden., wooden block, block wooden,wooden,False,-17.3215389251709,-23.53769874572754,6.216159820556641,14067712,EleutherAI/pythia-14m,step85000,seed1,1,85000
She had a mental block.,block,block,She had a block mental., mental block, block mental,mental,False,-16.156492233276367,-21.33811378479004,5.181621551513672,14067712,EleutherAI/pythia-14m,step85000,seed1,1,85000
He has coagulated blood.,blood,blood,He has blood coagulated., coagulated blood, blood coagulated,coagulated,True,-30.939598083496094,-29.379985809326172,-1.5596122741699219,14067712,EleutherAI/pythia-14m,step85000,seed1,1,85000
He has thin blood.,blood,blood,He has blood thin., thin blood, blood thin,thin,False,-18.70258140563965,-21.23091697692871,2.5283355712890625,14067712,EleutherAI/pythia-14m,step85000,seed1,1,85000
He has noble blood.,blood,blood,He has blood noble., noble blood, blood noble,noble,False,-20.31032943725586,-24.58296775817871,4.272638320922852,14067712,EleutherAI/pythia-14m,step85000,seed1,1,85000
It was the ironing board.,board,board,It was the board ironing., ironing board, board ironing,ironing,False,-24.01837158203125,-22.24445152282715,-1.7739200592041016,14067712,EleutherAI/pythia-14m,step85000,seed1,1,85000
It was the wooden board.,board,board,It was the board wooden., wooden board, board wooden,wooden,False,-15.664905548095703,-22.548450469970703,6.883544921875,14067712,EleutherAI/pythia-14m,step85000,seed1,1,85000
