sentence,word,string,reversed_sentence,mod_np,reversed_mod,disambiguating_word,non_adjective,original_logprob,reversed_logprob,ratio,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act,It was an act desperate., desperate act, act desperate,desperate,False,-13.486442565917969,-18.125675201416016,4.639232635498047,14067712,EleutherAI/pythia-14m,step117000,seed2,2,117000
It was a humane act.,act,act,It was an act humane., humane act, act humane,humane,False,-22.348068237304688,-22.030080795288086,-0.31798744201660156,14067712,EleutherAI/pythia-14m,step117000,seed2,2,117000
It was a magic act.,act,act,It was an act magic., magic act, act magic,magic,False,-15.921639442443848,-19.046939849853516,3.125300407409668,14067712,EleutherAI/pythia-14m,step117000,seed2,2,117000
He had a universal appeal.,appeal,appeal,He had an appeal universal., universal appeal, appeal universal,universal,False,-20.075977325439453,-20.992692947387695,0.9167156219482422,14067712,EleutherAI/pythia-14m,step117000,seed2,2,117000
He had an undefinable appeal.,appeal,appeal,He had an appeal undefinable., undefinable appeal, appeal undefinable,undefinable,False,-23.428543090820312,-28.784727096557617,5.356184005737305,14067712,EleutherAI/pythia-14m,step117000,seed2,2,117000
He had a legal appeal.,appeal,appeal,He had an appeal legal., legal appeal, appeal legal,legal,False,-14.807186126708984,-17.497697830200195,2.690511703491211,14067712,EleutherAI/pythia-14m,step117000,seed2,2,117000
It was a tense atmosphere.,atmosphere,atmosphere,It was an atmosphere tense., tense atmosphere, atmosphere tense,tense,False,-15.563163757324219,-18.181076049804688,2.6179122924804688,14067712,EleutherAI/pythia-14m,step117000,seed2,2,117000
It was a hostile atmosphere.,atmosphere,atmosphere,It was an atmosphere hostile., hostile atmosphere, atmosphere hostile,hostile,False,-14.920690536499023,-18.583053588867188,3.662363052368164,14067712,EleutherAI/pythia-14m,step117000,seed2,2,117000
It was a gaseous atmosphere.,atmosphere,atmosphere,It was an atmosphere gaseous., gaseous atmosphere, atmosphere gaseous,gaseous,False,-16.924034118652344,-20.784591674804688,3.8605575561523438,14067712,EleutherAI/pythia-14m,step117000,seed2,2,117000
It was a gold band.,band,band,It was a band gold., gold band, band gold,gold,True,-13.656743049621582,-20.090129852294922,6.43338680267334,14067712,EleutherAI/pythia-14m,step117000,seed2,2,117000
It was a rubber band.,band,band,It was a band rubber., rubber band, band rubber,rubber,True,-13.494524002075195,-21.368938446044922,7.874414443969727,14067712,EleutherAI/pythia-14m,step117000,seed2,2,117000
It was a jazz band.,band,band,It was a band jazz., jazz band, band jazz,jazz,True,-13.602373123168945,-19.075847625732422,5.473474502563477,14067712,EleutherAI/pythia-14m,step117000,seed2,2,117000
There was a police barrier.,barrier,barrier,There was a barrier police., police barrier, barrier police,police,True,-19.338600158691406,-19.79348373413086,0.4548835754394531,14067712,EleutherAI/pythia-14m,step117000,seed2,2,117000
There was a concrete barrier.,barrier,barrier,There was a barrier concrete., concrete barrier, barrier concrete,concrete,False,-14.493267059326172,-19.57754135131836,5.0842742919921875,14067712,EleutherAI/pythia-14m,step117000,seed2,2,117000
There was a language barrier.,barrier,barrier,There was a barrier language., language barrier, barrier language,language,True,-17.779640197753906,-22.74441146850586,4.964771270751953,14067712,EleutherAI/pythia-14m,step117000,seed2,2,117000
He saw a furry bat.,bat,bat,He saw a bat furry., furry bat, bat furry,furry,False,-22.505050659179688,-26.712203979492188,4.2071533203125,14067712,EleutherAI/pythia-14m,step117000,seed2,2,117000
He saw a fruit bat.,bat,bat,He saw a bat fruit., fruit bat, bat fruit,fruit,True,-19.568233489990234,-21.863454818725586,2.2952213287353516,14067712,EleutherAI/pythia-14m,step117000,seed2,2,117000
He saw a wooden bat.,bat,bat,He saw a bat wooden., wooden bat, bat wooden,wooden,False,-17.70211410522461,-24.038259506225586,6.336145401000977,14067712,EleutherAI/pythia-14m,step117000,seed2,2,117000
He saw the laser beam.,beam,beam,He saw the beam laser., laser beam, beam laser,laser,True,-12.1774320602417,-17.928436279296875,5.751004219055176,14067712,EleutherAI/pythia-14m,step117000,seed2,2,117000
He saw the bright beam.,beam,beam,He saw the beam bright., bright beam, beam bright,bright,False,-17.070465087890625,-16.788055419921875,-0.28240966796875,14067712,EleutherAI/pythia-14m,step117000,seed2,2,117000
He saw the wood beam.,beam,beam,He saw the beam wood., wood beam, beam wood,wood,True,-18.844642639160156,-19.550140380859375,0.7054977416992188,14067712,EleutherAI/pythia-14m,step117000,seed2,2,117000
She had a toy block.,block,block,She had a block toy., toy block, block toy,toy,True,-18.526504516601562,-20.605369567871094,2.0788650512695312,14067712,EleutherAI/pythia-14m,step117000,seed2,2,117000
She had a wooden block.,block,block,She had a block wooden., wooden block, block wooden,wooden,False,-15.909872055053711,-21.202903747558594,5.293031692504883,14067712,EleutherAI/pythia-14m,step117000,seed2,2,117000
She had a mental block.,block,block,She had a block mental., mental block, block mental,mental,False,-15.619932174682617,-21.457176208496094,5.837244033813477,14067712,EleutherAI/pythia-14m,step117000,seed2,2,117000
He has coagulated blood.,blood,blood,He has blood coagulated., coagulated blood, blood coagulated,coagulated,True,-31.216869354248047,-28.043718338012695,-3.1731510162353516,14067712,EleutherAI/pythia-14m,step117000,seed2,2,117000
He has thin blood.,blood,blood,He has blood thin., thin blood, blood thin,thin,False,-18.44985580444336,-20.077526092529297,1.6276702880859375,14067712,EleutherAI/pythia-14m,step117000,seed2,2,117000
He has noble blood.,blood,blood,He has blood noble., noble blood, blood noble,noble,False,-20.16190528869629,-23.489513397216797,3.327608108520508,14067712,EleutherAI/pythia-14m,step117000,seed2,2,117000
It was the ironing board.,board,board,It was the board ironing., ironing board, board ironing,ironing,False,-22.305335998535156,-24.43922996520996,2.1338939666748047,14067712,EleutherAI/pythia-14m,step117000,seed2,2,117000
It was the wooden board.,board,board,It was the board wooden., wooden board, board wooden,wooden,False,-15.847259521484375,-21.72459602355957,5.877336502075195,14067712,EleutherAI/pythia-14m,step117000,seed2,2,117000
It was the executive board.,board,board,It was the board executive., executive board, board executive,executive,True,-15.42254638671875,-20.03575325012207,4.61320686340332,14067712,EleutherAI/pythia-14m,step117000,seed2,2,117000
He had a best-selling book.,book,book,He had a book best-selling., best-selling book, book best-selling,best-selling,False,-14.637883186340332,-21.60892677307129,6.971043586730957,14067712,EleutherAI/pythia-14m,step117000,seed2,2,117000
He had a popular book.,book,book,He had a book popular., popular book, book popular,popular,False,-15.99691390991211,-19.674522399902344,3.6776084899902344,14067712,EleutherAI/pythia-14m,step117000,seed2,2,117000
He had a heavy book.,book,book,He had a book heavy., heavy book, book heavy,heavy,False,-16.617935180664062,-18.497764587402344,1.8798294067382812,14067712,EleutherAI/pythia-14m,step117000,seed2,2,117000
They ate a pancake breakfast.,breakfast,breakfast,They ate a breakfast pancake., pancake breakfast, breakfast pancake,pancake,True,-13.720969200134277,-15.03894329071045,1.3179740905761719,14067712,EleutherAI/pythia-14m,step117000,seed2,2,117000
They ate a nutritious breakfast.,breakfast,breakfast,They ate a breakfast nutritious., nutritious breakfast, breakfast nutritious,nutritious,False,-19.421361923217773,-22.609413146972656,3.188051223754883,14067712,EleutherAI/pythia-14m,step117000,seed2,2,117000
They ate a family breakfast.,breakfast,breakfast,They ate a breakfast family., family breakfast, breakfast family,family,True,-12.507757186889648,-14.198917388916016,1.6911602020263672,14067712,EleutherAI/pythia-14m,step117000,seed2,2,117000
It was a red cape.,cape,cape,It was a cape red., red cape, cape red,red,False,-19.159122467041016,-23.344379425048828,4.1852569580078125,14067712,EleutherAI/pythia-14m,step117000,seed2,2,117000
It was a flowing cape.,cape,cape,It was a cape flowing., flowing cape, cape flowing,flowing,False,-23.44574737548828,-23.618549346923828,0.17280197143554688,14067712,EleutherAI/pythia-14m,step117000,seed2,2,117000
