sentence,word,string,reversed_sentence,mod_np,reversed_mod,disambiguating_word,non_adjective,original_logprob,reversed_logprob,ratio,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act,It was an act desperate., desperate act, act desperate,desperate,False,-14.036197662353516,-18.358596801757812,4.322399139404297,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
It was a humane act.,act,act,It was an act humane., humane act, act humane,humane,False,-19.245288848876953,-18.959150314331055,-0.28613853454589844,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
It was a magic act.,act,act,It was an act magic., magic act, act magic,magic,False,-18.087512969970703,-20.952674865722656,2.865161895751953,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
He had a universal appeal.,appeal,appeal,He had an appeal universal., universal appeal, appeal universal,universal,False,-18.766803741455078,-21.99551010131836,3.2287063598632812,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
He had an undefinable appeal.,appeal,appeal,He had an appeal undefinable., undefinable appeal, appeal undefinable,undefinable,False,-24.833938598632812,-26.078031539916992,1.2440929412841797,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
He had a legal appeal.,appeal,appeal,He had an appeal legal., legal appeal, appeal legal,legal,False,-16.676254272460938,-20.188922882080078,3.5126686096191406,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
It was a tense atmosphere.,atmosphere,atmosphere,It was an atmosphere tense., tense atmosphere, atmosphere tense,tense,False,-17.78433609008789,-20.46904945373535,2.684713363647461,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
It was a hostile atmosphere.,atmosphere,atmosphere,It was an atmosphere hostile., hostile atmosphere, atmosphere hostile,hostile,False,-16.24624252319336,-19.581653594970703,3.3354110717773438,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
It was a gaseous atmosphere.,atmosphere,atmosphere,It was an atmosphere gaseous., gaseous atmosphere, atmosphere gaseous,gaseous,False,-16.701223373413086,-21.448896408081055,4.747673034667969,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
It was a gold band.,band,band,It was a band gold., gold band, band gold,gold,True,-12.189828872680664,-18.438629150390625,6.248800277709961,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
It was a rubber band.,band,band,It was a band rubber., rubber band, band rubber,rubber,True,-12.795191764831543,-20.255661010742188,7.4604692459106445,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
It was a jazz band.,band,band,It was a band jazz., jazz band, band jazz,jazz,True,-11.355441093444824,-18.45372772216797,7.0982866287231445,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
There was a police barrier.,barrier,barrier,There was a barrier police., police barrier, barrier police,police,True,-21.284927368164062,-21.837913513183594,0.5529861450195312,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
There was a concrete barrier.,barrier,barrier,There was a barrier concrete., concrete barrier, barrier concrete,concrete,False,-16.567081451416016,-20.712982177734375,4.145900726318359,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
There was a language barrier.,barrier,barrier,There was a barrier language., language barrier, barrier language,language,True,-18.913169860839844,-21.427082061767578,2.5139122009277344,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
He saw a furry bat.,bat,bat,He saw a bat furry., furry bat, bat furry,furry,False,-20.643020629882812,-24.355396270751953,3.7123756408691406,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
He saw a fruit bat.,bat,bat,He saw a bat fruit., fruit bat, bat fruit,fruit,True,-18.97101593017578,-18.936824798583984,-0.034191131591796875,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
He saw a wooden bat.,bat,bat,He saw a bat wooden., wooden bat, bat wooden,wooden,False,-16.096961975097656,-22.07546615600586,5.978504180908203,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
He saw the laser beam.,beam,beam,He saw the beam laser., laser beam, beam laser,laser,True,-12.588827133178711,-14.620153427124023,2.0313262939453125,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
He saw the bright beam.,beam,beam,He saw the beam bright., bright beam, beam bright,bright,False,-15.193534851074219,-16.967487335205078,1.7739524841308594,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
He saw the wood beam.,beam,beam,He saw the beam wood., wood beam, beam wood,wood,True,-16.28909683227539,-20.254302978515625,3.9652061462402344,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
She had a toy block.,block,block,She had a block toy., toy block, block toy,toy,True,-17.895666122436523,-21.884395599365234,3.988729476928711,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
She had a wooden block.,block,block,She had a block wooden., wooden block, block wooden,wooden,False,-16.732776641845703,-24.162975311279297,7.430198669433594,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
She had a mental block.,block,block,She had a block mental., mental block, block mental,mental,False,-18.212284088134766,-22.590129852294922,4.377845764160156,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
He has coagulated blood.,blood,blood,He has blood coagulated., coagulated blood, blood coagulated,coagulated,True,-23.790203094482422,-23.974149703979492,0.1839466094970703,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
He has thin blood.,blood,blood,He has blood thin., thin blood, blood thin,thin,False,-17.749914169311523,-15.952783584594727,-1.7971305847167969,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
He has noble blood.,blood,blood,He has blood noble., noble blood, blood noble,noble,False,-16.897048950195312,-20.53692054748535,3.639871597290039,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
It was the ironing board.,board,board,It was the board ironing., ironing board, board ironing,ironing,False,-22.57166290283203,-23.444169998168945,0.8725070953369141,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
It was the wooden board.,board,board,It was the board wooden., wooden board, board wooden,wooden,False,-16.518632888793945,-21.24793243408203,4.729299545288086,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
It was the executive board.,board,board,It was the board executive., executive board, board executive,executive,True,-14.92640495300293,-16.181640625,1.2552356719970703,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
He had a best-selling book.,book,book,He had a book best-selling., best-selling book, book best-selling,best-selling,False,-16.458921432495117,-20.089061737060547,3.6301403045654297,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
He had a popular book.,book,book,He had a book popular., popular book, book popular,popular,False,-17.819461822509766,-19.16659927368164,1.347137451171875,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
He had a heavy book.,book,book,He had a book heavy., heavy book, book heavy,heavy,False,-16.00857925415039,-17.900693893432617,1.8921146392822266,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
They ate a pancake breakfast.,breakfast,breakfast,They ate a breakfast pancake., pancake breakfast, breakfast pancake,pancake,True,-15.50044059753418,-16.29360580444336,0.7931652069091797,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
They ate a nutritious breakfast.,breakfast,breakfast,They ate a breakfast nutritious., nutritious breakfast, breakfast nutritious,nutritious,False,-19.184772491455078,-22.82975196838379,3.644979476928711,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
They ate a family breakfast.,breakfast,breakfast,They ate a breakfast family., family breakfast, breakfast family,family,True,-11.454209327697754,-13.934388160705566,2.4801788330078125,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
It was a red cape.,cape,cape,It was a cape red., red cape, cape red,red,False,-19.825401306152344,-22.708736419677734,2.8833351135253906,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
It was a flowing cape.,cape,cape,It was a cape flowing., flowing cape, cape flowing,flowing,False,-22.520254135131836,-24.110811233520508,1.5905570983886719,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
It was a rocky cape.,cape,cape,It was a cape rocky., rocky cape, cape rocky,rocky,False,-21.90430450439453,-26.102298736572266,4.197994232177734,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
It was a beer case.,case,case,It was a case beer., beer case, case beer,beer,True,-15.9304780960083,-19.71871566772461,3.7882375717163086,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
It was a display case.,case,case,It was a case display., display case, case display,display,True,-16.494150161743164,-20.716772079467773,4.222621917724609,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
It was a divorce case.,case,case,It was a case divorce., divorce case, case divorce,divorce,True,-14.374160766601562,-20.694812774658203,6.320652008056641,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
It was a worthy cause.,cause,cause,It was a cause worthy., worthy cause, cause worthy,worthy,False,-15.867011070251465,-20.126480102539062,4.259469032287598,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
It was a political cause.,cause,cause,It was a cause political., political cause, cause political,political,False,-14.388968467712402,-20.97361183166504,6.584643363952637,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
It was a main cause.,cause,cause,It was a cause main., main cause, cause main,main,False,-14.143701553344727,-22.610952377319336,8.46725082397461,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
It was a skin cell.,cell,cell,It was a cell skin., skin cell, cell skin,skin,True,-17.640884399414062,-18.495628356933594,0.8547439575195312,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
It was a brain cell.,cell,cell,It was a cell brain., brain cell, cell brain,brain,True,-14.916791915893555,-17.379093170166016,2.462301254272461,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
It was a prison cell.,cell,cell,It was a cell prison., prison cell, cell prison,prison,True,-15.71672534942627,-18.3222713470459,2.605545997619629,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
She had a devilish charm.,charm,charm,She had a charm devilish., devilish charm, charm devilish,devilish,False,-19.456626892089844,-25.89002227783203,6.4333953857421875,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
She had a natural charm.,charm,charm,She had a charm natural., natural charm, charm natural,natural,False,-15.272115707397461,-21.729990005493164,6.457874298095703,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
She had a gold charm.,charm,charm,She had a charm gold., gold charm, charm gold,gold,True,-17.455528259277344,-20.476057052612305,3.020528793334961,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
They liked the juicy chicken.,chicken,chicken,They liked the chicken juicy., juicy chicken, chicken juicy,juicy,False,-19.557811737060547,-22.923320770263672,3.365509033203125,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
They liked the roasted chicken.,chicken,chicken,They liked the chicken roasted., roasted chicken, chicken roasted,roasted,False,-17.397132873535156,-20.505260467529297,3.1081275939941406,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
They liked the clucking chicken.,chicken,chicken,They liked the chicken clucking., clucking chicken, chicken clucking,clucking,True,-24.790857315063477,-22.63399887084961,-2.156858444213867,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
It was a perceptive class.,class,class,It was a class perceptive., perceptive class, class perceptive,perceptive,False,-18.88702964782715,-20.3885440826416,1.5015144348144531,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
It was a misbehaving class.,class,class,It was a class misbehaving., misbehaving class, class misbehaving,misbehaving,False,-24.358116149902344,-21.060766220092773,-3.2973499298095703,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
It was a boring class.,class,class,It was a class boring., boring class, class boring,boring,False,-16.63979721069336,-19.319358825683594,2.6795616149902344,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
It was a film clip.,clip,clip,It was a clip film., film clip, clip film,film,True,-17.952552795410156,-19.395915985107422,1.4433631896972656,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
It was a video clip.,clip,clip,It was a clip video., video clip, clip video,video,True,-14.429725646972656,-18.423067092895508,3.9933414459228516,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
It was a hair clip.,clip,clip,It was a clip hair., hair clip, clip hair,hair,True,-20.260021209716797,-22.269996643066406,2.0099754333496094,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
It was an icy cold.,cold,cold,It was an cold icy., icy cold, cold icy,icy,False,-11.794840812683105,-18.943405151367188,7.148564338684082,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
It was a freezing cold.,cold,cold,It was a cold freezing., freezing cold, cold freezing,freezing,False,-16.60072898864746,-17.289310455322266,0.6885814666748047,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
It was a chest cold.,cold,cold,It was a cold chest., chest cold, cold chest,chest,False,-17.154151916503906,-15.54775619506836,-1.6063957214355469,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
It was a gossip column.,column,column,It was a column gossip., gossip column, column gossip,gossip,True,-16.720417022705078,-21.27279281616211,4.552375793457031,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
It was a sports column.,column,column,It was a column sports., sports column, column sports,sports,True,-17.180801391601562,-20.57483673095703,3.3940353393554688,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
It was a concrete column.,column,column,It was a column concrete., concrete column, column concrete,concrete,False,-17.162860870361328,-22.15868377685547,4.995822906494141,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
He liked the investment company.,company,company,He liked the company investment., investment company, company investment,investment,True,-16.20394515991211,-17.716453552246094,1.5125083923339844,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
He liked the pharmaceutical company.,company,company,He liked the company pharmaceutical., pharmaceutical company, company pharmaceutical,pharmaceutical,False,-14.095026016235352,-20.2022647857666,6.10723876953125,14067712,EleutherAI/pythia-14m,step14000,seed6,6,14000
