sentence,word,string,reversed_sentence,mod_np,reversed_mod,disambiguating_word,non_adjective,original_logprob,reversed_logprob,ratio,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act,It was an act desperate., desperate act, act desperate,desperate,False,-14.245256423950195,-19.143062591552734,4.897806167602539,14067712,EleutherAI/pythia-14m,step114000,seed9,9,114000
It was a humane act.,act,act,It was an act humane., humane act, act humane,humane,False,-19.40258026123047,-21.453065872192383,2.050485610961914,14067712,EleutherAI/pythia-14m,step114000,seed9,9,114000
It was a magic act.,act,act,It was an act magic., magic act, act magic,magic,False,-14.690887451171875,-17.487972259521484,2.7970848083496094,14067712,EleutherAI/pythia-14m,step114000,seed9,9,114000
He had a universal appeal.,appeal,appeal,He had an appeal universal., universal appeal, appeal universal,universal,False,-18.079444885253906,-23.910972595214844,5.8315277099609375,14067712,EleutherAI/pythia-14m,step114000,seed9,9,114000
He had an undefinable appeal.,appeal,appeal,He had an appeal undefinable., undefinable appeal, appeal undefinable,undefinable,False,-25.227630615234375,-30.0107421875,4.783111572265625,14067712,EleutherAI/pythia-14m,step114000,seed9,9,114000
He had a legal appeal.,appeal,appeal,He had an appeal legal., legal appeal, appeal legal,legal,False,-17.105274200439453,-18.410789489746094,1.3055152893066406,14067712,EleutherAI/pythia-14m,step114000,seed9,9,114000
It was a tense atmosphere.,atmosphere,atmosphere,It was an atmosphere tense., tense atmosphere, atmosphere tense,tense,False,-16.881271362304688,-19.82436752319336,2.943096160888672,14067712,EleutherAI/pythia-14m,step114000,seed9,9,114000
It was a hostile atmosphere.,atmosphere,atmosphere,It was an atmosphere hostile., hostile atmosphere, atmosphere hostile,hostile,False,-15.427814483642578,-20.42843246459961,5.000617980957031,14067712,EleutherAI/pythia-14m,step114000,seed9,9,114000
It was a gaseous atmosphere.,atmosphere,atmosphere,It was an atmosphere gaseous., gaseous atmosphere, atmosphere gaseous,gaseous,False,-17.24279022216797,-20.77889633178711,3.5361061096191406,14067712,EleutherAI/pythia-14m,step114000,seed9,9,114000
It was a gold band.,band,band,It was a band gold., gold band, band gold,gold,True,-14.084400177001953,-18.35725212097168,4.272851943969727,14067712,EleutherAI/pythia-14m,step114000,seed9,9,114000
It was a rubber band.,band,band,It was a band rubber., rubber band, band rubber,rubber,True,-13.13996696472168,-20.52454948425293,7.38458251953125,14067712,EleutherAI/pythia-14m,step114000,seed9,9,114000
It was a jazz band.,band,band,It was a band jazz., jazz band, band jazz,jazz,True,-13.207193374633789,-18.80164909362793,5.594455718994141,14067712,EleutherAI/pythia-14m,step114000,seed9,9,114000
