sentence,word,string,reversed_sentence,mod_np,reversed_mod,disambiguating_word,non_adjective,original_logprob,reversed_logprob,ratio,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act,It was an act desperate., desperate act, act desperate,desperate,False,-21.64312171936035,-21.407333374023438,-0.23578834533691406,14067712,EleutherAI/pythia-14m,step32,seed7,7,32
It was a humane act.,act,act,It was an act humane., humane act, act humane,humane,False,-32.770355224609375,-33.00016784667969,0.2298126220703125,14067712,EleutherAI/pythia-14m,step32,seed7,7,32
It was a magic act.,act,act,It was an act magic., magic act, act magic,magic,False,-21.096059799194336,-21.76266860961914,0.6666088104248047,14067712,EleutherAI/pythia-14m,step32,seed7,7,32
He had a universal appeal.,appeal,appeal,He had an appeal universal., universal appeal, appeal universal,universal,False,-22.304174423217773,-22.830276489257812,0.5261020660400391,14067712,EleutherAI/pythia-14m,step32,seed7,7,32
He had an undefinable appeal.,appeal,appeal,He had an appeal undefinable., undefinable appeal, appeal undefinable,undefinable,False,-44.10291290283203,-44.58828353881836,0.4853706359863281,14067712,EleutherAI/pythia-14m,step32,seed7,7,32
He had a legal appeal.,appeal,appeal,He had an appeal legal., legal appeal, appeal legal,legal,False,-22.934307098388672,-23.230600357055664,0.2962932586669922,14067712,EleutherAI/pythia-14m,step32,seed7,7,32
It was a tense atmosphere.,atmosphere,atmosphere,It was an atmosphere tense., tense atmosphere, atmosphere tense,tense,False,-20.65611457824707,-21.193397521972656,0.5372829437255859,14067712,EleutherAI/pythia-14m,step32,seed7,7,32
It was a hostile atmosphere.,atmosphere,atmosphere,It was an atmosphere hostile., hostile atmosphere, atmosphere hostile,hostile,False,-21.294818878173828,-23.14720916748047,1.8523902893066406,14067712,EleutherAI/pythia-14m,step32,seed7,7,32
It was a gaseous atmosphere.,atmosphere,atmosphere,It was an atmosphere gaseous., gaseous atmosphere, atmosphere gaseous,gaseous,False,-21.860511779785156,-22.46335220336914,0.6028404235839844,14067712,EleutherAI/pythia-14m,step32,seed7,7,32
It was a gold band.,band,band,It was a band gold., gold band, band gold,gold,True,-22.468814849853516,-22.594833374023438,0.12601852416992188,14067712,EleutherAI/pythia-14m,step32,seed7,7,32
It was a rubber band.,band,band,It was a band rubber., rubber band, band rubber,rubber,True,-21.139564514160156,-22.051334381103516,0.9117698669433594,14067712,EleutherAI/pythia-14m,step32,seed7,7,32
It was a jazz band.,band,band,It was a band jazz., jazz band, band jazz,jazz,True,-23.0352783203125,-23.34606170654297,0.31078338623046875,14067712,EleutherAI/pythia-14m,step32,seed7,7,32
There was a police barrier.,barrier,barrier,There was a barrier police., police barrier, barrier police,police,True,-22.420452117919922,-21.412250518798828,-1.0082015991210938,14067712,EleutherAI/pythia-14m,step32,seed7,7,32
There was a concrete barrier.,barrier,barrier,There was a barrier concrete., concrete barrier, barrier concrete,concrete,False,-23.34418487548828,-21.785776138305664,-1.5584087371826172,14067712,EleutherAI/pythia-14m,step32,seed7,7,32
There was a language barrier.,barrier,barrier,There was a barrier language., language barrier, barrier language,language,True,-22.70611572265625,-22.19826889038086,-0.5078468322753906,14067712,EleutherAI/pythia-14m,step32,seed7,7,32
He saw a furry bat.,bat,bat,He saw a bat furry., furry bat, bat furry,furry,False,-34.069969177246094,-34.93450164794922,0.864532470703125,14067712,EleutherAI/pythia-14m,step32,seed7,7,32
He saw a fruit bat.,bat,bat,He saw a bat fruit., fruit bat, bat fruit,fruit,True,-23.826263427734375,-22.41120147705078,-1.4150619506835938,14067712,EleutherAI/pythia-14m,step32,seed7,7,32
He saw a wooden bat.,bat,bat,He saw a bat wooden., wooden bat, bat wooden,wooden,False,-22.52426528930664,-22.025619506835938,-0.4986457824707031,14067712,EleutherAI/pythia-14m,step32,seed7,7,32
He saw the laser beam.,beam,beam,He saw the beam laser., laser beam, beam laser,laser,True,-22.503211975097656,-22.067424774169922,-0.4357872009277344,14067712,EleutherAI/pythia-14m,step32,seed7,7,32
He saw the bright beam.,beam,beam,He saw the beam bright., bright beam, beam bright,bright,False,-22.199077606201172,-21.216590881347656,-0.9824867248535156,14067712,EleutherAI/pythia-14m,step32,seed7,7,32
He saw the wood beam.,beam,beam,He saw the beam wood., wood beam, beam wood,wood,True,-21.10101890563965,-20.30828857421875,-0.7927303314208984,14067712,EleutherAI/pythia-14m,step32,seed7,7,32
She had a toy block.,block,block,She had a block toy., toy block, block toy,toy,True,-22.26653480529785,-22.691478729248047,0.4249439239501953,14067712,EleutherAI/pythia-14m,step32,seed7,7,32
She had a wooden block.,block,block,She had a block wooden., wooden block, block wooden,wooden,False,-22.68073272705078,-21.80797576904297,-0.8727569580078125,14067712,EleutherAI/pythia-14m,step32,seed7,7,32
She had a mental block.,block,block,She had a block mental., mental block, block mental,mental,False,-22.717317581176758,-21.42406463623047,-1.293252944946289,14067712,EleutherAI/pythia-14m,step32,seed7,7,32
He has coagulated blood.,blood,blood,He has blood coagulated., coagulated blood, blood coagulated,coagulated,True,-44.0964469909668,-45.09697341918945,1.0005264282226562,14067712,EleutherAI/pythia-14m,step32,seed7,7,32
He has thin blood.,blood,blood,He has blood thin., thin blood, blood thin,thin,False,-22.887020111083984,-22.439682006835938,-0.4473381042480469,14067712,EleutherAI/pythia-14m,step32,seed7,7,32
