sentence,word,string,reversed_sentence,mod_np,reversed_mod,disambiguating_word,non_adjective,original_logprob,reversed_logprob,ratio,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act,It was an act desperate., desperate act, act desperate,desperate,False,-15.34231948852539,-18.981557846069336,3.6392383575439453,14067712,EleutherAI/pythia-14m,step28000,seed8,8,28000
It was a humane act.,act,act,It was an act humane., humane act, act humane,humane,False,-18.42879867553711,-16.819564819335938,-1.6092338562011719,14067712,EleutherAI/pythia-14m,step28000,seed8,8,28000
It was a magic act.,act,act,It was an act magic., magic act, act magic,magic,False,-14.985857963562012,-16.902191162109375,1.9163331985473633,14067712,EleutherAI/pythia-14m,step28000,seed8,8,28000
He had a universal appeal.,appeal,appeal,He had an appeal universal., universal appeal, appeal universal,universal,False,-18.724178314208984,-20.445831298828125,1.7216529846191406,14067712,EleutherAI/pythia-14m,step28000,seed8,8,28000
He had an undefinable appeal.,appeal,appeal,He had an appeal undefinable., undefinable appeal, appeal undefinable,undefinable,False,-27.564830780029297,-29.655927658081055,2.091096878051758,14067712,EleutherAI/pythia-14m,step28000,seed8,8,28000
He had a legal appeal.,appeal,appeal,He had an appeal legal., legal appeal, appeal legal,legal,False,-15.804701805114746,-17.91584014892578,2.111138343811035,14067712,EleutherAI/pythia-14m,step28000,seed8,8,28000
It was a tense atmosphere.,atmosphere,atmosphere,It was an atmosphere tense., tense atmosphere, atmosphere tense,tense,False,-17.526569366455078,-19.937959671020508,2.4113903045654297,14067712,EleutherAI/pythia-14m,step28000,seed8,8,28000
It was a hostile atmosphere.,atmosphere,atmosphere,It was an atmosphere hostile., hostile atmosphere, atmosphere hostile,hostile,False,-15.076744079589844,-19.54322624206543,4.466482162475586,14067712,EleutherAI/pythia-14m,step28000,seed8,8,28000
It was a gaseous atmosphere.,atmosphere,atmosphere,It was an atmosphere gaseous., gaseous atmosphere, atmosphere gaseous,gaseous,False,-16.394792556762695,-20.89274024963379,4.497947692871094,14067712,EleutherAI/pythia-14m,step28000,seed8,8,28000
It was a gold band.,band,band,It was a band gold., gold band, band gold,gold,True,-15.160102844238281,-20.121496200561523,4.961393356323242,14067712,EleutherAI/pythia-14m,step28000,seed8,8,28000
It was a rubber band.,band,band,It was a band rubber., rubber band, band rubber,rubber,True,-13.854236602783203,-20.98841094970703,7.134174346923828,14067712,EleutherAI/pythia-14m,step28000,seed8,8,28000
It was a jazz band.,band,band,It was a band jazz., jazz band, band jazz,jazz,True,-12.102337837219238,-18.39103889465332,6.288701057434082,14067712,EleutherAI/pythia-14m,step28000,seed8,8,28000
