sentence,word,string,reversed_sentence,mod_np,reversed_mod,disambiguating_word,non_adjective,original_logprob,reversed_logprob,ratio,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act,It was an act desperate., desperate act, act desperate,desperate,False,-15.462468147277832,-20.1130313873291,4.6505632400512695,14067712,EleutherAI/pythia-14m,step30000,seed3,3,30000
It was a humane act.,act,act,It was an act humane., humane act, act humane,humane,False,-18.41621208190918,-20.443933486938477,2.027721405029297,14067712,EleutherAI/pythia-14m,step30000,seed3,3,30000
It was a magic act.,act,act,It was an act magic., magic act, act magic,magic,False,-17.81848907470703,-19.019580841064453,1.2010917663574219,14067712,EleutherAI/pythia-14m,step30000,seed3,3,30000
He had a universal appeal.,appeal,appeal,He had an appeal universal., universal appeal, appeal universal,universal,False,-18.861661911010742,-22.124835968017578,3.263174057006836,14067712,EleutherAI/pythia-14m,step30000,seed3,3,30000
He had an undefinable appeal.,appeal,appeal,He had an appeal undefinable., undefinable appeal, appeal undefinable,undefinable,False,-20.631675720214844,-30.181964874267578,9.550289154052734,14067712,EleutherAI/pythia-14m,step30000,seed3,3,30000
He had a legal appeal.,appeal,appeal,He had an appeal legal., legal appeal, appeal legal,legal,False,-16.152734756469727,-19.023235321044922,2.8705005645751953,14067712,EleutherAI/pythia-14m,step30000,seed3,3,30000
It was a tense atmosphere.,atmosphere,atmosphere,It was an atmosphere tense., tense atmosphere, atmosphere tense,tense,False,-16.117084503173828,-16.343286514282227,0.22620201110839844,14067712,EleutherAI/pythia-14m,step30000,seed3,3,30000
It was a hostile atmosphere.,atmosphere,atmosphere,It was an atmosphere hostile., hostile atmosphere, atmosphere hostile,hostile,False,-14.871601104736328,-17.628005981445312,2.7564048767089844,14067712,EleutherAI/pythia-14m,step30000,seed3,3,30000
It was a gaseous atmosphere.,atmosphere,atmosphere,It was an atmosphere gaseous., gaseous atmosphere, atmosphere gaseous,gaseous,False,-16.85321044921875,-19.27655601501465,2.4233455657958984,14067712,EleutherAI/pythia-14m,step30000,seed3,3,30000
It was a gold band.,band,band,It was a band gold., gold band, band gold,gold,True,-15.376762390136719,-21.970003128051758,6.593240737915039,14067712,EleutherAI/pythia-14m,step30000,seed3,3,30000
It was a rubber band.,band,band,It was a band rubber., rubber band, band rubber,rubber,True,-15.593798637390137,-22.407012939453125,6.813214302062988,14067712,EleutherAI/pythia-14m,step30000,seed3,3,30000
It was a jazz band.,band,band,It was a band jazz., jazz band, band jazz,jazz,True,-15.042488098144531,-20.307649612426758,5.265161514282227,14067712,EleutherAI/pythia-14m,step30000,seed3,3,30000
There was a police barrier.,barrier,barrier,There was a barrier police., police barrier, barrier police,police,True,-21.967323303222656,-21.424678802490234,-0.5426445007324219,14067712,EleutherAI/pythia-14m,step30000,seed3,3,30000
There was a concrete barrier.,barrier,barrier,There was a barrier concrete., concrete barrier, barrier concrete,concrete,False,-16.18056869506836,-20.661909103393555,4.481340408325195,14067712,EleutherAI/pythia-14m,step30000,seed3,3,30000
