sentence,word,string,reversed_sentence,mod_np,reversed_mod,disambiguating_word,non_adjective,original_logprob,reversed_logprob,ratio,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act,It was an act desperate., desperate act, act desperate,desperate,False,-15.812105178833008,-21.203479766845703,5.391374588012695,14067712,EleutherAI/pythia-14m,step19000,seed2,2,19000
It was a humane act.,act,act,It was an act humane., humane act, act humane,humane,False,-20.071533203125,-22.4523868560791,2.3808536529541016,14067712,EleutherAI/pythia-14m,step19000,seed2,2,19000
It was a magic act.,act,act,It was an act magic., magic act, act magic,magic,False,-17.696800231933594,-21.557327270507812,3.8605270385742188,14067712,EleutherAI/pythia-14m,step19000,seed2,2,19000
He had a universal appeal.,appeal,appeal,He had an appeal universal., universal appeal, appeal universal,universal,False,-18.4787540435791,-22.42290496826172,3.944150924682617,14067712,EleutherAI/pythia-14m,step19000,seed2,2,19000
He had an undefinable appeal.,appeal,appeal,He had an appeal undefinable., undefinable appeal, appeal undefinable,undefinable,False,-25.902172088623047,-28.92286491394043,3.020692825317383,14067712,EleutherAI/pythia-14m,step19000,seed2,2,19000
He had a legal appeal.,appeal,appeal,He had an appeal legal., legal appeal, appeal legal,legal,False,-15.234474182128906,-19.696041107177734,4.461566925048828,14067712,EleutherAI/pythia-14m,step19000,seed2,2,19000
It was a tense atmosphere.,atmosphere,atmosphere,It was an atmosphere tense., tense atmosphere, atmosphere tense,tense,False,-15.735334396362305,-24.45907974243164,8.723745346069336,14067712,EleutherAI/pythia-14m,step19000,seed2,2,19000
It was a hostile atmosphere.,atmosphere,atmosphere,It was an atmosphere hostile., hostile atmosphere, atmosphere hostile,hostile,False,-16.307546615600586,-21.83832550048828,5.530778884887695,14067712,EleutherAI/pythia-14m,step19000,seed2,2,19000
It was a gaseous atmosphere.,atmosphere,atmosphere,It was an atmosphere gaseous., gaseous atmosphere, atmosphere gaseous,gaseous,False,-16.31159782409668,-25.690536499023438,9.378938674926758,14067712,EleutherAI/pythia-14m,step19000,seed2,2,19000
It was a gold band.,band,band,It was a band gold., gold band, band gold,gold,True,-15.246849060058594,-20.78103256225586,5.534183502197266,14067712,EleutherAI/pythia-14m,step19000,seed2,2,19000
It was a rubber band.,band,band,It was a band rubber., rubber band, band rubber,rubber,True,-14.785465240478516,-24.93861961364746,10.153154373168945,14067712,EleutherAI/pythia-14m,step19000,seed2,2,19000
It was a jazz band.,band,band,It was a band jazz., jazz band, band jazz,jazz,True,-14.696579933166504,-23.070968627929688,8.374388694763184,14067712,EleutherAI/pythia-14m,step19000,seed2,2,19000
There was a police barrier.,barrier,barrier,There was a barrier police., police barrier, barrier police,police,True,-19.467622756958008,-21.747760772705078,2.2801380157470703,14067712,EleutherAI/pythia-14m,step19000,seed2,2,19000
There was a concrete barrier.,barrier,barrier,There was a barrier concrete., concrete barrier, barrier concrete,concrete,False,-15.993722915649414,-19.190629959106445,3.1969070434570312,14067712,EleutherAI/pythia-14m,step19000,seed2,2,19000
There was a language barrier.,barrier,barrier,There was a barrier language., language barrier, barrier language,language,True,-18.466585159301758,-21.25766372680664,2.791078567504883,14067712,EleutherAI/pythia-14m,step19000,seed2,2,19000
He saw a furry bat.,bat,bat,He saw a bat furry., furry bat, bat furry,furry,False,-18.689743041992188,-21.495616912841797,2.8058738708496094,14067712,EleutherAI/pythia-14m,step19000,seed2,2,19000
He saw a fruit bat.,bat,bat,He saw a bat fruit., fruit bat, bat fruit,fruit,True,-17.858564376831055,-22.34735107421875,4.488786697387695,14067712,EleutherAI/pythia-14m,step19000,seed2,2,19000
He saw a wooden bat.,bat,bat,He saw a bat wooden., wooden bat, bat wooden,wooden,False,-16.457324981689453,-23.018882751464844,6.561557769775391,14067712,EleutherAI/pythia-14m,step19000,seed2,2,19000
He saw the laser beam.,beam,beam,He saw the beam laser., laser beam, beam laser,laser,True,-11.130916595458984,-18.640493392944336,7.509576797485352,14067712,EleutherAI/pythia-14m,step19000,seed2,2,19000
He saw the bright beam.,beam,beam,He saw the beam bright., bright beam, beam bright,bright,False,-16.903770446777344,-18.98617172241211,2.0824012756347656,14067712,EleutherAI/pythia-14m,step19000,seed2,2,19000
He saw the wood beam.,beam,beam,He saw the beam wood., wood beam, beam wood,wood,True,-19.50780487060547,-22.157426834106445,2.6496219635009766,14067712,EleutherAI/pythia-14m,step19000,seed2,2,19000
She had a toy block.,block,block,She had a block toy., toy block, block toy,toy,True,-16.960468292236328,-21.19519805908203,4.234729766845703,14067712,EleutherAI/pythia-14m,step19000,seed2,2,19000
She had a wooden block.,block,block,She had a block wooden., wooden block, block wooden,wooden,False,-15.127386093139648,-22.519136428833008,7.391750335693359,14067712,EleutherAI/pythia-14m,step19000,seed2,2,19000
She had a mental block.,block,block,She had a block mental., mental block, block mental,mental,False,-14.868865966796875,-22.24118423461914,7.372318267822266,14067712,EleutherAI/pythia-14m,step19000,seed2,2,19000
He has coagulated blood.,blood,blood,He has blood coagulated., coagulated blood, blood coagulated,coagulated,True,-30.407958984375,-26.24616050720215,-4.161798477172852,14067712,EleutherAI/pythia-14m,step19000,seed2,2,19000
He has thin blood.,blood,blood,He has blood thin., thin blood, blood thin,thin,False,-21.92774200439453,-21.57561492919922,-0.3521270751953125,14067712,EleutherAI/pythia-14m,step19000,seed2,2,19000
He has noble blood.,blood,blood,He has blood noble., noble blood, blood noble,noble,False,-20.644725799560547,-24.583995819091797,3.93927001953125,14067712,EleutherAI/pythia-14m,step19000,seed2,2,19000
It was the ironing board.,board,board,It was the board ironing., ironing board, board ironing,ironing,False,-22.019237518310547,-24.97831153869629,2.959074020385742,14067712,EleutherAI/pythia-14m,step19000,seed2,2,19000
It was the wooden board.,board,board,It was the board wooden., wooden board, board wooden,wooden,False,-15.73436450958252,-21.931209564208984,6.196845054626465,14067712,EleutherAI/pythia-14m,step19000,seed2,2,19000
It was the executive board.,board,board,It was the board executive., executive board, board executive,executive,True,-14.472349166870117,-16.66049575805664,2.1881465911865234,14067712,EleutherAI/pythia-14m,step19000,seed2,2,19000
He had a best-selling book.,book,book,He had a book best-selling., best-selling book, book best-selling,best-selling,False,-19.55992317199707,-21.834320068359375,2.2743968963623047,14067712,EleutherAI/pythia-14m,step19000,seed2,2,19000
He had a popular book.,book,book,He had a book popular., popular book, book popular,popular,False,-14.661346435546875,-19.95183563232422,5.290489196777344,14067712,EleutherAI/pythia-14m,step19000,seed2,2,19000
He had a heavy book.,book,book,He had a book heavy., heavy book, book heavy,heavy,False,-17.567825317382812,-20.45091438293457,2.883089065551758,14067712,EleutherAI/pythia-14m,step19000,seed2,2,19000
They ate a pancake breakfast.,breakfast,breakfast,They ate a breakfast pancake., pancake breakfast, breakfast pancake,pancake,True,-13.946929931640625,-14.275618553161621,0.3286886215209961,14067712,EleutherAI/pythia-14m,step19000,seed2,2,19000
They ate a nutritious breakfast.,breakfast,breakfast,They ate a breakfast nutritious., nutritious breakfast, breakfast nutritious,nutritious,False,-16.315937042236328,-22.439279556274414,6.123342514038086,14067712,EleutherAI/pythia-14m,step19000,seed2,2,19000
They ate a family breakfast.,breakfast,breakfast,They ate a breakfast family., family breakfast, breakfast family,family,True,-12.007575988769531,-15.308029174804688,3.3004531860351562,14067712,EleutherAI/pythia-14m,step19000,seed2,2,19000
It was a red cape.,cape,cape,It was a cape red., red cape, cape red,red,False,-16.427194595336914,-19.93658447265625,3.509389877319336,14067712,EleutherAI/pythia-14m,step19000,seed2,2,19000
It was a flowing cape.,cape,cape,It was a cape flowing., flowing cape, cape flowing,flowing,False,-20.305469512939453,-22.397117614746094,2.0916481018066406,14067712,EleutherAI/pythia-14m,step19000,seed2,2,19000
It was a rocky cape.,cape,cape,It was a cape rocky., rocky cape, cape rocky,rocky,False,-21.75949478149414,-24.431686401367188,2.672191619873047,14067712,EleutherAI/pythia-14m,step19000,seed2,2,19000
It was a beer case.,case,case,It was a case beer., beer case, case beer,beer,True,-18.508792877197266,-20.1578369140625,1.6490440368652344,14067712,EleutherAI/pythia-14m,step19000,seed2,2,19000
It was a display case.,case,case,It was a case display., display case, case display,display,True,-15.582653045654297,-18.125995635986328,2.5433425903320312,14067712,EleutherAI/pythia-14m,step19000,seed2,2,19000
It was a divorce case.,case,case,It was a case divorce., divorce case, case divorce,divorce,True,-13.60396957397461,-19.253488540649414,5.649518966674805,14067712,EleutherAI/pythia-14m,step19000,seed2,2,19000
It was a worthy cause.,cause,cause,It was a cause worthy., worthy cause, cause worthy,worthy,False,-14.796354293823242,-19.991605758666992,5.19525146484375,14067712,EleutherAI/pythia-14m,step19000,seed2,2,19000
It was a political cause.,cause,cause,It was a cause political., political cause, cause political,political,False,-14.955998420715332,-20.99077033996582,6.034771919250488,14067712,EleutherAI/pythia-14m,step19000,seed2,2,19000
It was a main cause.,cause,cause,It was a cause main., main cause, cause main,main,False,-13.642091751098633,-22.07392692565918,8.431835174560547,14067712,EleutherAI/pythia-14m,step19000,seed2,2,19000
It was a skin cell.,cell,cell,It was a cell skin., skin cell, cell skin,skin,True,-16.709596633911133,-17.293649673461914,0.5840530395507812,14067712,EleutherAI/pythia-14m,step19000,seed2,2,19000
It was a brain cell.,cell,cell,It was a cell brain., brain cell, cell brain,brain,True,-14.917850494384766,-17.362018585205078,2.4441680908203125,14067712,EleutherAI/pythia-14m,step19000,seed2,2,19000
It was a prison cell.,cell,cell,It was a cell prison., prison cell, cell prison,prison,True,-14.289275169372559,-18.881481170654297,4.592206001281738,14067712,EleutherAI/pythia-14m,step19000,seed2,2,19000
She had a devilish charm.,charm,charm,She had a charm devilish., devilish charm, charm devilish,devilish,False,-18.75461196899414,-24.98616600036621,6.23155403137207,14067712,EleutherAI/pythia-14m,step19000,seed2,2,19000
She had a natural charm.,charm,charm,She had a charm natural., natural charm, charm natural,natural,False,-14.544525146484375,-20.8256893157959,6.281164169311523,14067712,EleutherAI/pythia-14m,step19000,seed2,2,19000
