sentence,word,string,reversed_sentence,mod_np,reversed_mod,disambiguating_word,non_adjective,original_logprob,reversed_logprob,ratio,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,act,act,It was an act desperate., desperate act, act desperate,desperate,False,-13.661445617675781,-20.263294219970703,6.601848602294922,14067712,EleutherAI/pythia-14m,step93000,seed6,6,93000
It was a humane act.,act,act,It was an act humane., humane act, act humane,humane,False,-19.533355712890625,-22.276031494140625,2.74267578125,14067712,EleutherAI/pythia-14m,step93000,seed6,6,93000
It was a magic act.,act,act,It was an act magic., magic act, act magic,magic,False,-18.041297912597656,-21.929553985595703,3.888256072998047,14067712,EleutherAI/pythia-14m,step93000,seed6,6,93000
He had a universal appeal.,appeal,appeal,He had an appeal universal., universal appeal, appeal universal,universal,False,-17.777416229248047,-20.339733123779297,2.56231689453125,14067712,EleutherAI/pythia-14m,step93000,seed6,6,93000
He had an undefinable appeal.,appeal,appeal,He had an appeal undefinable., undefinable appeal, appeal undefinable,undefinable,False,-23.37699317932129,-24.295757293701172,0.9187641143798828,14067712,EleutherAI/pythia-14m,step93000,seed6,6,93000
He had a legal appeal.,appeal,appeal,He had an appeal legal., legal appeal, appeal legal,legal,False,-13.11935806274414,-15.785778045654297,2.6664199829101562,14067712,EleutherAI/pythia-14m,step93000,seed6,6,93000
It was a tense atmosphere.,atmosphere,atmosphere,It was an atmosphere tense., tense atmosphere, atmosphere tense,tense,False,-17.816829681396484,-21.480894088745117,3.664064407348633,14067712,EleutherAI/pythia-14m,step93000,seed6,6,93000
It was a hostile atmosphere.,atmosphere,atmosphere,It was an atmosphere hostile., hostile atmosphere, atmosphere hostile,hostile,False,-16.808202743530273,-20.099058151245117,3.2908554077148438,14067712,EleutherAI/pythia-14m,step93000,seed6,6,93000
It was a gaseous atmosphere.,atmosphere,atmosphere,It was an atmosphere gaseous., gaseous atmosphere, atmosphere gaseous,gaseous,False,-17.295162200927734,-23.015073776245117,5.719911575317383,14067712,EleutherAI/pythia-14m,step93000,seed6,6,93000
It was a gold band.,band,band,It was a band gold., gold band, band gold,gold,True,-16.829788208007812,-20.514854431152344,3.6850662231445312,14067712,EleutherAI/pythia-14m,step93000,seed6,6,93000
