sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,step,model_modification,layers_modified,heads_modified
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0,0,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step103000,103000,ablate_copy_step1,"[2, 2]","[0, 1]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.02989637851715088,1,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step103000,103000,ablate_copy_step1,"[2, 2]","[0, 1]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03287637233734131,2,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step103000,103000,ablate_copy_step1,"[2, 2]","[0, 1]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.09708857536315918,3,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step103000,103000,ablate_copy_step1,"[2, 2]","[0, 1]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.034584224224090576,4,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step103000,103000,ablate_copy_step1,"[2, 2]","[0, 1]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.023789525032043457,5,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step103000,103000,ablate_copy_step1,"[2, 2]","[0, 1]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.00036770105361938477,6,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step103000,103000,ablate_copy_step1,"[2, 2]","[0, 1]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step103000,103000,ablate_copy_step1,"[2, 2]","[0, 1]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.036866605281829834,1,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step103000,103000,ablate_copy_step1,"[2, 2]","[0, 1]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.05192381143569946,2,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step103000,103000,ablate_copy_step1,"[2, 2]","[0, 1]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.23900628089904785,3,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step103000,103000,ablate_copy_step1,"[2, 2]","[0, 1]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.060784101486206055,4,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step103000,103000,ablate_copy_step1,"[2, 2]","[0, 1]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.04056912660598755,5,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step103000,103000,ablate_copy_step1,"[2, 2]","[0, 1]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.000630497932434082,6,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step103000,103000,ablate_copy_step1,"[2, 2]","[0, 1]"
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0,0,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step103000,103000,ablate_copy_step1,"[2, 2]","[0, 1]"
It was a humane act.,It was a magic act.,act,act,Different Sense,0.014060437679290771,1,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step103000,103000,ablate_copy_step1,"[2, 2]","[0, 1]"
It was a humane act.,It was a magic act.,act,act,Different Sense,0.025807857513427734,2,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step103000,103000,ablate_copy_step1,"[2, 2]","[0, 1]"
It was a humane act.,It was a magic act.,act,act,Different Sense,0.10176867246627808,3,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step103000,103000,ablate_copy_step1,"[2, 2]","[0, 1]"
It was a humane act.,It was a magic act.,act,act,Different Sense,0.012690424919128418,4,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step103000,103000,ablate_copy_step1,"[2, 2]","[0, 1]"
It was a humane act.,It was a magic act.,act,act,Different Sense,0.008187949657440186,5,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step103000,103000,ablate_copy_step1,"[2, 2]","[0, 1]"
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0001704692840576172,6,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step103000,103000,ablate_copy_step1,"[2, 2]","[0, 1]"
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step103000,103000,ablate_copy_step1,"[2, 2]","[0, 1]"
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.02144455909729004,1,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step103000,103000,ablate_copy_step1,"[2, 2]","[0, 1]"
