sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,step,model_modification,layers_modified,heads_modified
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0,0,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step117000,117000,ablate_copy_step1,"[2, 2]","[0, 1]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.028582632541656494,1,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step117000,117000,ablate_copy_step1,"[2, 2]","[0, 1]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03954946994781494,2,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step117000,117000,ablate_copy_step1,"[2, 2]","[0, 1]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.08937543630599976,3,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step117000,117000,ablate_copy_step1,"[2, 2]","[0, 1]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.02990168333053589,4,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step117000,117000,ablate_copy_step1,"[2, 2]","[0, 1]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.026308417320251465,5,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step117000,117000,ablate_copy_step1,"[2, 2]","[0, 1]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0005623698234558105,6,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step117000,117000,ablate_copy_step1,"[2, 2]","[0, 1]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step117000,117000,ablate_copy_step1,"[2, 2]","[0, 1]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.041428565979003906,1,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step117000,117000,ablate_copy_step1,"[2, 2]","[0, 1]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.06575882434844971,2,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step117000,117000,ablate_copy_step1,"[2, 2]","[0, 1]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.27848702669143677,3,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step117000,117000,ablate_copy_step1,"[2, 2]","[0, 1]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.04181009531021118,4,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step117000,117000,ablate_copy_step1,"[2, 2]","[0, 1]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.03656327724456787,5,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step117000,117000,ablate_copy_step1,"[2, 2]","[0, 1]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0009426474571228027,6,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step117000,117000,ablate_copy_step1,"[2, 2]","[0, 1]"
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0,0,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step117000,117000,ablate_copy_step1,"[2, 2]","[0, 1]"
It was a humane act.,It was a magic act.,act,act,Different Sense,0.012114763259887695,1,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step117000,117000,ablate_copy_step1,"[2, 2]","[0, 1]"
It was a humane act.,It was a magic act.,act,act,Different Sense,0.028507769107818604,2,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step117000,117000,ablate_copy_step1,"[2, 2]","[0, 1]"
It was a humane act.,It was a magic act.,act,act,Different Sense,0.1820332407951355,3,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step117000,117000,ablate_copy_step1,"[2, 2]","[0, 1]"
It was a humane act.,It was a magic act.,act,act,Different Sense,0.025066077709197998,4,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step117000,117000,ablate_copy_step1,"[2, 2]","[0, 1]"
It was a humane act.,It was a magic act.,act,act,Different Sense,0.020233988761901855,5,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step117000,117000,ablate_copy_step1,"[2, 2]","[0, 1]"
