sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,step,model_modification,layers_modified,heads_modified
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0,0,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step28000,28000,ablate_copy_step1,"[2, 2]","[0, 1]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.018754243850708008,1,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step28000,28000,ablate_copy_step1,"[2, 2]","[0, 1]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03874015808105469,2,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step28000,28000,ablate_copy_step1,"[2, 2]","[0, 1]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.08930158615112305,3,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step28000,28000,ablate_copy_step1,"[2, 2]","[0, 1]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.1312212347984314,4,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step28000,28000,ablate_copy_step1,"[2, 2]","[0, 1]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.08899468183517456,5,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step28000,28000,ablate_copy_step1,"[2, 2]","[0, 1]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.11348414421081543,6,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step28000,28000,ablate_copy_step1,"[2, 2]","[0, 1]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step28000,28000,ablate_copy_step1,"[2, 2]","[0, 1]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.021368861198425293,1,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step28000,28000,ablate_copy_step1,"[2, 2]","[0, 1]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.039402008056640625,2,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step28000,28000,ablate_copy_step1,"[2, 2]","[0, 1]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.11056327819824219,3,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step28000,28000,ablate_copy_step1,"[2, 2]","[0, 1]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.08870464563369751,4,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step28000,28000,ablate_copy_step1,"[2, 2]","[0, 1]"
