sentence,Head,Layer,Attention,n_params,mpath,revision,step
It was a desperate act.,0,0,0.2834656238555908,14067712,EleutherAI/pythia-14m,step25000,25000
It was a desperate act.,1,0,0.40722227096557617,14067712,EleutherAI/pythia-14m,step25000,25000
It was a desperate act.,2,0,0.2116556167602539,14067712,EleutherAI/pythia-14m,step25000,25000
It was a desperate act.,3,0,0.3340120017528534,14067712,EleutherAI/pythia-14m,step25000,25000
It was a desperate act.,0,1,0.30960866808891296,14067712,EleutherAI/pythia-14m,step25000,25000
It was a desperate act.,1,1,0.40073442459106445,14067712,EleutherAI/pythia-14m,step25000,25000
It was a desperate act.,2,1,0.35811421275138855,14067712,EleutherAI/pythia-14m,step25000,25000
It was a desperate act.,3,1,0.1340252310037613,14067712,EleutherAI/pythia-14m,step25000,25000
It was a desperate act.,0,2,0.35164275765419006,14067712,EleutherAI/pythia-14m,step25000,25000
It was a desperate act.,1,2,0.6485647559165955,14067712,EleutherAI/pythia-14m,step25000,25000
It was a desperate act.,2,2,0.3231000602245331,14067712,EleutherAI/pythia-14m,step25000,25000
It was a desperate act.,3,2,0.23132506012916565,14067712,EleutherAI/pythia-14m,step25000,25000
It was a desperate act.,0,3,0.1919444352388382,14067712,EleutherAI/pythia-14m,step25000,25000
It was a desperate act.,1,3,0.2453310489654541,14067712,EleutherAI/pythia-14m,step25000,25000
It was a desperate act.,2,3,0.20177344977855682,14067712,EleutherAI/pythia-14m,step25000,25000
It was a desperate act.,3,3,0.20767588913440704,14067712,EleutherAI/pythia-14m,step25000,25000
It was a desperate act.,0,4,0.1994529813528061,14067712,EleutherAI/pythia-14m,step25000,25000
It was a desperate act.,1,4,0.23006859421730042,14067712,EleutherAI/pythia-14m,step25000,25000
It was a desperate act.,2,4,0.345196396112442,14067712,EleutherAI/pythia-14m,step25000,25000
It was a desperate act.,3,4,0.25688526034355164,14067712,EleutherAI/pythia-14m,step25000,25000
It was a desperate act.,0,5,0.19202594459056854,14067712,EleutherAI/pythia-14m,step25000,25000
It was a desperate act.,1,5,0.20423269271850586,14067712,EleutherAI/pythia-14m,step25000,25000
It was a desperate act.,2,5,0.4177725911140442,14067712,EleutherAI/pythia-14m,step25000,25000
It was a desperate act.,3,5,0.2866208553314209,14067712,EleutherAI/pythia-14m,step25000,25000
It was a humane act.,0,0,0.2332278937101364,14067712,EleutherAI/pythia-14m,step25000,25000
It was a humane act.,1,0,0.27583298087120056,14067712,EleutherAI/pythia-14m,step25000,25000
It was a humane act.,2,0,0.17065155506134033,14067712,EleutherAI/pythia-14m,step25000,25000
It was a humane act.,3,0,0.19294127821922302,14067712,EleutherAI/pythia-14m,step25000,25000
It was a humane act.,0,1,0.36273735761642456,14067712,EleutherAI/pythia-14m,step25000,25000
It was a humane act.,1,1,0.30219316482543945,14067712,EleutherAI/pythia-14m,step25000,25000
It was a humane act.,2,1,0.38739845156669617,14067712,EleutherAI/pythia-14m,step25000,25000
