sentence,Head,Layer,Attention,n_params,mpath,revision,step
It was a desperate act.,0,0,0.29171639680862427,14067712,EleutherAI/pythia-14m,step32000,32000
It was a desperate act.,1,0,0.3861715495586395,14067712,EleutherAI/pythia-14m,step32000,32000
It was a desperate act.,2,0,0.19321976602077484,14067712,EleutherAI/pythia-14m,step32000,32000
It was a desperate act.,3,0,0.34085366129875183,14067712,EleutherAI/pythia-14m,step32000,32000
It was a desperate act.,0,1,0.30271387100219727,14067712,EleutherAI/pythia-14m,step32000,32000
It was a desperate act.,1,1,0.39345094561576843,14067712,EleutherAI/pythia-14m,step32000,32000
It was a desperate act.,2,1,0.3402951955795288,14067712,EleutherAI/pythia-14m,step32000,32000
It was a desperate act.,3,1,0.09386684000492096,14067712,EleutherAI/pythia-14m,step32000,32000
It was a desperate act.,0,2,0.3792058527469635,14067712,EleutherAI/pythia-14m,step32000,32000
It was a desperate act.,1,2,0.7003202438354492,14067712,EleutherAI/pythia-14m,step32000,32000
It was a desperate act.,2,2,0.3569912612438202,14067712,EleutherAI/pythia-14m,step32000,32000
It was a desperate act.,3,2,0.266514390707016,14067712,EleutherAI/pythia-14m,step32000,32000
It was a desperate act.,0,3,0.171439528465271,14067712,EleutherAI/pythia-14m,step32000,32000
It was a desperate act.,1,3,0.24958820641040802,14067712,EleutherAI/pythia-14m,step32000,32000
It was a desperate act.,2,3,0.16191624104976654,14067712,EleutherAI/pythia-14m,step32000,32000
It was a desperate act.,3,3,0.18388919532299042,14067712,EleutherAI/pythia-14m,step32000,32000
It was a desperate act.,0,4,0.2569832503795624,14067712,EleutherAI/pythia-14m,step32000,32000
It was a desperate act.,1,4,0.2109728902578354,14067712,EleutherAI/pythia-14m,step32000,32000
It was a desperate act.,2,4,0.3051346242427826,14067712,EleutherAI/pythia-14m,step32000,32000
It was a desperate act.,3,4,0.2442663162946701,14067712,EleutherAI/pythia-14m,step32000,32000
It was a desperate act.,0,5,0.29290515184402466,14067712,EleutherAI/pythia-14m,step32000,32000
It was a desperate act.,1,5,0.20012222230434418,14067712,EleutherAI/pythia-14m,step32000,32000
It was a desperate act.,2,5,0.3111516535282135,14067712,EleutherAI/pythia-14m,step32000,32000
It was a desperate act.,3,5,0.20006990432739258,14067712,EleutherAI/pythia-14m,step32000,32000
It was a humane act.,0,0,0.25926125049591064,14067712,EleutherAI/pythia-14m,step32000,32000
It was a humane act.,1,0,0.2791277766227722,14067712,EleutherAI/pythia-14m,step32000,32000
It was a humane act.,2,0,0.177422434091568,14067712,EleutherAI/pythia-14m,step32000,32000
It was a humane act.,3,0,0.24509641528129578,14067712,EleutherAI/pythia-14m,step32000,32000
It was a humane act.,0,1,0.3585532605648041,14067712,EleutherAI/pythia-14m,step32000,32000
It was a humane act.,1,1,0.30225980281829834,14067712,EleutherAI/pythia-14m,step32000,32000
It was a humane act.,2,1,0.3372463583946228,14067712,EleutherAI/pythia-14m,step32000,32000
It was a humane act.,3,1,0.07228846102952957,14067712,EleutherAI/pythia-14m,step32000,32000
It was a humane act.,0,2,0.34423089027404785,14067712,EleutherAI/pythia-14m,step32000,32000
It was a humane act.,1,2,0.7452250719070435,14067712,EleutherAI/pythia-14m,step32000,32000
It was a humane act.,2,2,0.3137378692626953,14067712,EleutherAI/pythia-14m,step32000,32000
It was a humane act.,3,2,0.19836638867855072,14067712,EleutherAI/pythia-14m,step32000,32000
It was a humane act.,0,3,0.19845187664031982,14067712,EleutherAI/pythia-14m,step32000,32000
It was a humane act.,1,3,0.25729086995124817,14067712,EleutherAI/pythia-14m,step32000,32000
It was a humane act.,2,3,0.13669759035110474,14067712,EleutherAI/pythia-14m,step32000,32000
It was a humane act.,3,3,0.15417388081550598,14067712,EleutherAI/pythia-14m,step32000,32000
It was a humane act.,0,4,0.21338051557540894,14067712,EleutherAI/pythia-14m,step32000,32000
It was a humane act.,1,4,0.1771242916584015,14067712,EleutherAI/pythia-14m,step32000,32000
It was a humane act.,2,4,0.2031676173210144,14067712,EleutherAI/pythia-14m,step32000,32000
It was a humane act.,3,4,0.24968114495277405,14067712,EleutherAI/pythia-14m,step32000,32000
It was a humane act.,0,5,0.18082401156425476,14067712,EleutherAI/pythia-14m,step32000,32000
It was a humane act.,1,5,0.19583573937416077,14067712,EleutherAI/pythia-14m,step32000,32000
It was a humane act.,2,5,0.2254858911037445,14067712,EleutherAI/pythia-14m,step32000,32000
It was a humane act.,3,5,0.33178651332855225,14067712,EleutherAI/pythia-14m,step32000,32000
It was a magic act.,0,0,0.32038208842277527,14067712,EleutherAI/pythia-14m,step32000,32000
It was a magic act.,1,0,0.3223922848701477,14067712,EleutherAI/pythia-14m,step32000,32000
It was a magic act.,2,0,0.17013350129127502,14067712,EleutherAI/pythia-14m,step32000,32000
It was a magic act.,3,0,0.26383519172668457,14067712,EleutherAI/pythia-14m,step32000,32000
It was a magic act.,0,1,0.3574252724647522,14067712,EleutherAI/pythia-14m,step32000,32000
It was a magic act.,1,1,0.365685373544693,14067712,EleutherAI/pythia-14m,step32000,32000
It was a magic act.,2,1,0.2980833351612091,14067712,EleutherAI/pythia-14m,step32000,32000
It was a magic act.,3,1,0.10320761054754257,14067712,EleutherAI/pythia-14m,step32000,32000
