sentence,Head,Layer,Attention,n_params,mpath,revision,step
It was a desperate act.,0,0,0.2967236340045929,14067712,EleutherAI/pythia-14m,step36000,36000
It was a desperate act.,1,0,0.34684258699417114,14067712,EleutherAI/pythia-14m,step36000,36000
It was a desperate act.,2,0,0.2134394645690918,14067712,EleutherAI/pythia-14m,step36000,36000
It was a desperate act.,3,0,0.364530473947525,14067712,EleutherAI/pythia-14m,step36000,36000
It was a desperate act.,0,1,0.2968134880065918,14067712,EleutherAI/pythia-14m,step36000,36000
It was a desperate act.,1,1,0.38798466324806213,14067712,EleutherAI/pythia-14m,step36000,36000
It was a desperate act.,2,1,0.3675795793533325,14067712,EleutherAI/pythia-14m,step36000,36000
It was a desperate act.,3,1,0.05810455605387688,14067712,EleutherAI/pythia-14m,step36000,36000
It was a desperate act.,0,2,0.38018155097961426,14067712,EleutherAI/pythia-14m,step36000,36000
It was a desperate act.,1,2,0.6812583208084106,14067712,EleutherAI/pythia-14m,step36000,36000
It was a desperate act.,2,2,0.3584972620010376,14067712,EleutherAI/pythia-14m,step36000,36000
It was a desperate act.,3,2,0.2469467967748642,14067712,EleutherAI/pythia-14m,step36000,36000
It was a desperate act.,0,3,0.16736094653606415,14067712,EleutherAI/pythia-14m,step36000,36000
It was a desperate act.,1,3,0.26323267817497253,14067712,EleutherAI/pythia-14m,step36000,36000
It was a desperate act.,2,3,0.16941215097904205,14067712,EleutherAI/pythia-14m,step36000,36000
It was a desperate act.,3,3,0.1915820837020874,14067712,EleutherAI/pythia-14m,step36000,36000
It was a desperate act.,0,4,0.251947283744812,14067712,EleutherAI/pythia-14m,step36000,36000
It was a desperate act.,1,4,0.20796696841716766,14067712,EleutherAI/pythia-14m,step36000,36000
It was a desperate act.,2,4,0.3059987425804138,14067712,EleutherAI/pythia-14m,step36000,36000
It was a desperate act.,3,4,0.2581407427787781,14067712,EleutherAI/pythia-14m,step36000,36000
It was a desperate act.,0,5,0.20000003278255463,14067712,EleutherAI/pythia-14m,step36000,36000
It was a desperate act.,1,5,0.20258858799934387,14067712,EleutherAI/pythia-14m,step36000,36000
It was a desperate act.,2,5,0.33659592270851135,14067712,EleutherAI/pythia-14m,step36000,36000
It was a desperate act.,3,5,0.20191292464733124,14067712,EleutherAI/pythia-14m,step36000,36000
It was a humane act.,0,0,0.25739461183547974,14067712,EleutherAI/pythia-14m,step36000,36000
It was a humane act.,1,0,0.2556825280189514,14067712,EleutherAI/pythia-14m,step36000,36000
It was a humane act.,2,0,0.18528041243553162,14067712,EleutherAI/pythia-14m,step36000,36000
It was a humane act.,3,0,0.2951439321041107,14067712,EleutherAI/pythia-14m,step36000,36000
It was a humane act.,0,1,0.35809144377708435,14067712,EleutherAI/pythia-14m,step36000,36000
It was a humane act.,1,1,0.3120829463005066,14067712,EleutherAI/pythia-14m,step36000,36000
It was a humane act.,2,1,0.3416033387184143,14067712,EleutherAI/pythia-14m,step36000,36000
It was a humane act.,3,1,0.04222996532917023,14067712,EleutherAI/pythia-14m,step36000,36000
