sentence,Head,Layer,Attention,n_params,mpath,revision,step
It was a desperate act.,0,0,0.24333910644054413,14067712,EleutherAI/pythia-14m,step97000,97000
It was a desperate act.,1,0,0.3348866403102875,14067712,EleutherAI/pythia-14m,step97000,97000
It was a desperate act.,2,0,0.24910001456737518,14067712,EleutherAI/pythia-14m,step97000,97000
It was a desperate act.,3,0,0.3297365605831146,14067712,EleutherAI/pythia-14m,step97000,97000
It was a desperate act.,0,1,0.28610000014305115,14067712,EleutherAI/pythia-14m,step97000,97000
It was a desperate act.,1,1,0.3767153024673462,14067712,EleutherAI/pythia-14m,step97000,97000
It was a desperate act.,2,1,0.3450096547603607,14067712,EleutherAI/pythia-14m,step97000,97000
It was a desperate act.,3,1,0.16943560540676117,14067712,EleutherAI/pythia-14m,step97000,97000
It was a desperate act.,0,2,0.325243204832077,14067712,EleutherAI/pythia-14m,step97000,97000
It was a desperate act.,1,2,0.6552936434745789,14067712,EleutherAI/pythia-14m,step97000,97000
It was a desperate act.,2,2,0.36711832880973816,14067712,EleutherAI/pythia-14m,step97000,97000
It was a desperate act.,3,2,0.2272806018590927,14067712,EleutherAI/pythia-14m,step97000,97000
It was a desperate act.,0,3,0.2034488022327423,14067712,EleutherAI/pythia-14m,step97000,97000
It was a desperate act.,1,3,0.026378730311989784,14067712,EleutherAI/pythia-14m,step97000,97000
It was a desperate act.,2,3,0.13045179843902588,14067712,EleutherAI/pythia-14m,step97000,97000
It was a desperate act.,3,3,0.13985227048397064,14067712,EleutherAI/pythia-14m,step97000,97000
It was a desperate act.,0,4,0.20929156243801117,14067712,EleutherAI/pythia-14m,step97000,97000
It was a desperate act.,1,4,0.20003211498260498,14067712,EleutherAI/pythia-14m,step97000,97000
It was a desperate act.,2,4,0.3059998154640198,14067712,EleutherAI/pythia-14m,step97000,97000
It was a desperate act.,3,4,0.15667854249477386,14067712,EleutherAI/pythia-14m,step97000,97000
It was a desperate act.,0,5,0.20000000298023224,14067712,EleutherAI/pythia-14m,step97000,97000
It was a desperate act.,1,5,0.20000000298023224,14067712,EleutherAI/pythia-14m,step97000,97000
It was a desperate act.,2,5,0.2743428647518158,14067712,EleutherAI/pythia-14m,step97000,97000
It was a desperate act.,3,5,0.20001021027565002,14067712,EleutherAI/pythia-14m,step97000,97000
It was a humane act.,0,0,0.23776742815971375,14067712,EleutherAI/pythia-14m,step97000,97000
It was a humane act.,1,0,0.31338125467300415,14067712,EleutherAI/pythia-14m,step97000,97000
It was a humane act.,2,0,0.19333139061927795,14067712,EleutherAI/pythia-14m,step97000,97000
It was a humane act.,3,0,0.34961819648742676,14067712,EleutherAI/pythia-14m,step97000,97000
It was a humane act.,0,1,0.26323750615119934,14067712,EleutherAI/pythia-14m,step97000,97000
It was a humane act.,1,1,0.3327297270298004,14067712,EleutherAI/pythia-14m,step97000,97000
It was a humane act.,2,1,0.3716258704662323,14067712,EleutherAI/pythia-14m,step97000,97000
It was a humane act.,3,1,0.09755953401327133,14067712,EleutherAI/pythia-14m,step97000,97000
It was a humane act.,0,2,0.2583760917186737,14067712,EleutherAI/pythia-14m,step97000,97000
It was a humane act.,1,2,0.7049798369407654,14067712,EleutherAI/pythia-14m,step97000,97000
It was a humane act.,2,2,0.2973259687423706,14067712,EleutherAI/pythia-14m,step97000,97000
It was a humane act.,3,2,0.1885581910610199,14067712,EleutherAI/pythia-14m,step97000,97000
It was a humane act.,0,3,0.16901105642318726,14067712,EleutherAI/pythia-14m,step97000,97000
It was a humane act.,1,3,0.16835489869117737,14067712,EleutherAI/pythia-14m,step97000,97000
It was a humane act.,2,3,0.10872238129377365,14067712,EleutherAI/pythia-14m,step97000,97000
It was a humane act.,3,3,0.11687886714935303,14067712,EleutherAI/pythia-14m,step97000,97000
It was a humane act.,0,4,0.17178761959075928,14067712,EleutherAI/pythia-14m,step97000,97000
It was a humane act.,1,4,0.16666662693023682,14067712,EleutherAI/pythia-14m,step97000,97000
It was a humane act.,2,4,0.2447839230298996,14067712,EleutherAI/pythia-14m,step97000,97000
It was a humane act.,3,4,0.3627026677131653,14067712,EleutherAI/pythia-14m,step97000,97000
It was a humane act.,0,5,0.3321913480758667,14067712,EleutherAI/pythia-14m,step97000,97000
