sentence,Head,Layer,Attention,n_params,mpath,revision,step
It was a desperate act.,0,0,0.30923470854759216,14067712,EleutherAI/pythia-14m,step70000,70000
It was a desperate act.,1,0,0.3300727307796478,14067712,EleutherAI/pythia-14m,step70000,70000
It was a desperate act.,2,0,0.22153107821941376,14067712,EleutherAI/pythia-14m,step70000,70000
It was a desperate act.,3,0,0.2905181348323822,14067712,EleutherAI/pythia-14m,step70000,70000
It was a desperate act.,0,1,0.32432854175567627,14067712,EleutherAI/pythia-14m,step70000,70000
It was a desperate act.,1,1,0.39577770233154297,14067712,EleutherAI/pythia-14m,step70000,70000
It was a desperate act.,2,1,0.31766805052757263,14067712,EleutherAI/pythia-14m,step70000,70000
It was a desperate act.,3,1,0.1288086622953415,14067712,EleutherAI/pythia-14m,step70000,70000
It was a desperate act.,0,2,0.34970590472221375,14067712,EleutherAI/pythia-14m,step70000,70000
It was a desperate act.,1,2,0.7095629572868347,14067712,EleutherAI/pythia-14m,step70000,70000
It was a desperate act.,2,2,0.34870287775993347,14067712,EleutherAI/pythia-14m,step70000,70000
It was a desperate act.,3,2,0.23767004907131195,14067712,EleutherAI/pythia-14m,step70000,70000
It was a desperate act.,0,3,0.19012385606765747,14067712,EleutherAI/pythia-14m,step70000,70000
It was a desperate act.,1,3,0.20411980152130127,14067712,EleutherAI/pythia-14m,step70000,70000
It was a desperate act.,2,3,0.18517781794071198,14067712,EleutherAI/pythia-14m,step70000,70000
It was a desperate act.,3,3,0.19768859446048737,14067712,EleutherAI/pythia-14m,step70000,70000
It was a desperate act.,0,4,0.26122185587882996,14067712,EleutherAI/pythia-14m,step70000,70000
It was a desperate act.,1,4,0.2001071274280548,14067712,EleutherAI/pythia-14m,step70000,70000
It was a desperate act.,2,4,0.3133830726146698,14067712,EleutherAI/pythia-14m,step70000,70000
It was a desperate act.,3,4,0.2602238655090332,14067712,EleutherAI/pythia-14m,step70000,70000
It was a desperate act.,0,5,0.20000000298023224,14067712,EleutherAI/pythia-14m,step70000,70000
It was a desperate act.,1,5,0.20000000298023224,14067712,EleutherAI/pythia-14m,step70000,70000
It was a desperate act.,2,5,0.36608394980430603,14067712,EleutherAI/pythia-14m,step70000,70000
It was a desperate act.,3,5,0.3132035434246063,14067712,EleutherAI/pythia-14m,step70000,70000
It was a humane act.,0,0,0.2385476529598236,14067712,EleutherAI/pythia-14m,step70000,70000
It was a humane act.,1,0,0.24838070571422577,14067712,EleutherAI/pythia-14m,step70000,70000
It was a humane act.,2,0,0.16418439149856567,14067712,EleutherAI/pythia-14m,step70000,70000
It was a humane act.,3,0,0.34311753511428833,14067712,EleutherAI/pythia-14m,step70000,70000
It was a humane act.,0,1,0.282199501991272,14067712,EleutherAI/pythia-14m,step70000,70000
It was a humane act.,1,1,0.36813458800315857,14067712,EleutherAI/pythia-14m,step70000,70000
It was a humane act.,2,1,0.3690067231655121,14067712,EleutherAI/pythia-14m,step70000,70000
It was a humane act.,3,1,0.07765039801597595,14067712,EleutherAI/pythia-14m,step70000,70000
It was a humane act.,0,2,0.3259526193141937,14067712,EleutherAI/pythia-14m,step70000,70000
It was a humane act.,1,2,0.7345808744430542,14067712,EleutherAI/pythia-14m,step70000,70000
It was a humane act.,2,2,0.27968087792396545,14067712,EleutherAI/pythia-14m,step70000,70000
It was a humane act.,3,2,0.18884333968162537,14067712,EleutherAI/pythia-14m,step70000,70000
It was a humane act.,0,3,0.16764822602272034,14067712,EleutherAI/pythia-14m,step70000,70000
It was a humane act.,1,3,0.18985573947429657,14067712,EleutherAI/pythia-14m,step70000,70000
It was a humane act.,2,3,0.1544724702835083,14067712,EleutherAI/pythia-14m,step70000,70000
It was a humane act.,3,3,0.16936901211738586,14067712,EleutherAI/pythia-14m,step70000,70000
It was a humane act.,0,4,0.2655351459980011,14067712,EleutherAI/pythia-14m,step70000,70000
It was a humane act.,1,4,0.1673549860715866,14067712,EleutherAI/pythia-14m,step70000,70000
It was a humane act.,2,4,0.24282732605934143,14067712,EleutherAI/pythia-14m,step70000,70000
It was a humane act.,3,4,0.4817494750022888,14067712,EleutherAI/pythia-14m,step70000,70000
It was a humane act.,0,5,0.3333333432674408,14067712,EleutherAI/pythia-14m,step70000,70000
It was a humane act.,1,5,0.1666666716337204,14067712,EleutherAI/pythia-14m,step70000,70000
It was a humane act.,2,5,0.23321393132209778,14067712,EleutherAI/pythia-14m,step70000,70000
It was a humane act.,3,5,0.33269593119621277,14067712,EleutherAI/pythia-14m,step70000,70000
It was a magic act.,0,0,0.3071190416812897,14067712,EleutherAI/pythia-14m,step70000,70000
It was a magic act.,1,0,0.250372976064682,14067712,EleutherAI/pythia-14m,step70000,70000
It was a magic act.,2,0,0.20139074325561523,14067712,EleutherAI/pythia-14m,step70000,70000
It was a magic act.,3,0,0.2861173748970032,14067712,EleutherAI/pythia-14m,step70000,70000
It was a magic act.,0,1,0.3167179226875305,14067712,EleutherAI/pythia-14m,step70000,70000
It was a magic act.,1,1,0.40956154465675354,14067712,EleutherAI/pythia-14m,step70000,70000
It was a magic act.,2,1,0.3077400326728821,14067712,EleutherAI/pythia-14m,step70000,70000
It was a magic act.,3,1,0.08738883584737778,14067712,EleutherAI/pythia-14m,step70000,70000
It was a magic act.,0,2,0.313930481672287,14067712,EleutherAI/pythia-14m,step70000,70000
It was a magic act.,1,2,0.7212220430374146,14067712,EleutherAI/pythia-14m,step70000,70000
It was a magic act.,2,2,0.35322079062461853,14067712,EleutherAI/pythia-14m,step70000,70000
It was a magic act.,3,2,0.22600720822811127,14067712,EleutherAI/pythia-14m,step70000,70000
It was a magic act.,0,3,0.19106529653072357,14067712,EleutherAI/pythia-14m,step70000,70000
It was a magic act.,1,3,0.2074531763792038,14067712,EleutherAI/pythia-14m,step70000,70000
It was a magic act.,2,3,0.18517781794071198,14067712,EleutherAI/pythia-14m,step70000,70000
It was a magic act.,3,3,0.19768892228603363,14067712,EleutherAI/pythia-14m,step70000,70000
It was a magic act.,0,4,0.23516006767749786,14067712,EleutherAI/pythia-14m,step70000,70000
It was a magic act.,1,4,0.20006656646728516,14067712,EleutherAI/pythia-14m,step70000,70000
It was a magic act.,2,4,0.31115540862083435,14067712,EleutherAI/pythia-14m,step70000,70000
It was a magic act.,3,4,0.3969028890132904,14067712,EleutherAI/pythia-14m,step70000,70000
It was a magic act.,0,5,0.20445723831653595,14067712,EleutherAI/pythia-14m,step70000,70000
It was a magic act.,1,5,0.20000000298023224,14067712,EleutherAI/pythia-14m,step70000,70000
It was a magic act.,2,5,0.47542643547058105,14067712,EleutherAI/pythia-14m,step70000,70000
It was a magic act.,3,5,0.4000000059604645,14067712,EleutherAI/pythia-14m,step70000,70000
He had a universal appeal.,0,0,0.21760980784893036,14067712,EleutherAI/pythia-14m,step70000,70000
He had a universal appeal.,1,0,0.27512192726135254,14067712,EleutherAI/pythia-14m,step70000,70000
He had a universal appeal.,2,0,0.2508542537689209,14067712,EleutherAI/pythia-14m,step70000,70000
He had a universal appeal.,3,0,0.2536236643791199,14067712,EleutherAI/pythia-14m,step70000,70000
He had a universal appeal.,0,1,0.26144975423812866,14067712,EleutherAI/pythia-14m,step70000,70000
He had a universal appeal.,1,1,0.34557634592056274,14067712,EleutherAI/pythia-14m,step70000,70000
He had a universal appeal.,2,1,0.24938689172267914,14067712,EleutherAI/pythia-14m,step70000,70000
He had a universal appeal.,3,1,0.09182737022638321,14067712,EleutherAI/pythia-14m,step70000,70000
He had a universal appeal.,0,2,0.31261372566223145,14067712,EleutherAI/pythia-14m,step70000,70000
He had a universal appeal.,1,2,0.7018002867698669,14067712,EleutherAI/pythia-14m,step70000,70000
He had a universal appeal.,2,2,0.3238363265991211,14067712,EleutherAI/pythia-14m,step70000,70000
