sentence,Head,Layer,Attention,n_params,mpath,revision,step
It was a desperate act.,0,0,0.21350260078907013,14067712,EleutherAI/pythia-14m,step133000,133000
It was a desperate act.,1,0,0.3363054692745209,14067712,EleutherAI/pythia-14m,step133000,133000
It was a desperate act.,2,0,0.20841030776500702,14067712,EleutherAI/pythia-14m,step133000,133000
It was a desperate act.,3,0,0.3416483998298645,14067712,EleutherAI/pythia-14m,step133000,133000
It was a desperate act.,0,1,0.26626428961753845,14067712,EleutherAI/pythia-14m,step133000,133000
It was a desperate act.,1,1,0.35129106044769287,14067712,EleutherAI/pythia-14m,step133000,133000
It was a desperate act.,2,1,0.34761667251586914,14067712,EleutherAI/pythia-14m,step133000,133000
It was a desperate act.,3,1,0.1571764200925827,14067712,EleutherAI/pythia-14m,step133000,133000
It was a desperate act.,0,2,0.37660571932792664,14067712,EleutherAI/pythia-14m,step133000,133000
It was a desperate act.,1,2,0.6719240546226501,14067712,EleutherAI/pythia-14m,step133000,133000
It was a desperate act.,2,2,0.37510523200035095,14067712,EleutherAI/pythia-14m,step133000,133000
It was a desperate act.,3,2,0.240383580327034,14067712,EleutherAI/pythia-14m,step133000,133000
It was a desperate act.,0,3,0.1967688798904419,14067712,EleutherAI/pythia-14m,step133000,133000
It was a desperate act.,1,3,0.20627045631408691,14067712,EleutherAI/pythia-14m,step133000,133000
It was a desperate act.,2,3,0.1597032994031906,14067712,EleutherAI/pythia-14m,step133000,133000
It was a desperate act.,3,3,0.18689635396003723,14067712,EleutherAI/pythia-14m,step133000,133000
It was a desperate act.,0,4,0.20275051891803741,14067712,EleutherAI/pythia-14m,step133000,133000
It was a desperate act.,1,4,0.19991759955883026,14067712,EleutherAI/pythia-14m,step133000,133000
It was a desperate act.,2,4,0.3156231641769409,14067712,EleutherAI/pythia-14m,step133000,133000
It was a desperate act.,3,4,0.12453782558441162,14067712,EleutherAI/pythia-14m,step133000,133000
It was a desperate act.,0,5,0.20000000298023224,14067712,EleutherAI/pythia-14m,step133000,133000
It was a desperate act.,1,5,0.20000000298023224,14067712,EleutherAI/pythia-14m,step133000,133000
It was a desperate act.,2,5,0.21244338154792786,14067712,EleutherAI/pythia-14m,step133000,133000
It was a desperate act.,3,5,0.200065016746521,14067712,EleutherAI/pythia-14m,step133000,133000
It was a humane act.,0,0,0.2153135985136032,14067712,EleutherAI/pythia-14m,step133000,133000
It was a humane act.,1,0,0.29030007123947144,14067712,EleutherAI/pythia-14m,step133000,133000
It was a humane act.,2,0,0.16517393290996552,14067712,EleutherAI/pythia-14m,step133000,133000
It was a humane act.,3,0,0.3480647802352905,14067712,EleutherAI/pythia-14m,step133000,133000
It was a humane act.,0,1,0.2424866408109665,14067712,EleutherAI/pythia-14m,step133000,133000
It was a humane act.,1,1,0.3149527907371521,14067712,EleutherAI/pythia-14m,step133000,133000
It was a humane act.,2,1,0.34388062357902527,14067712,EleutherAI/pythia-14m,step133000,133000
It was a humane act.,3,1,0.09338319301605225,14067712,EleutherAI/pythia-14m,step133000,133000
It was a humane act.,0,2,0.3419015109539032,14067712,EleutherAI/pythia-14m,step133000,133000
It was a humane act.,1,2,0.7013683319091797,14067712,EleutherAI/pythia-14m,step133000,133000
It was a humane act.,2,2,0.314205527305603,14067712,EleutherAI/pythia-14m,step133000,133000
It was a humane act.,3,2,0.19753983616828918,14067712,EleutherAI/pythia-14m,step133000,133000
It was a humane act.,0,3,0.1652672439813614,14067712,EleutherAI/pythia-14m,step133000,133000
It was a humane act.,1,3,0.2351209819316864,14067712,EleutherAI/pythia-14m,step133000,133000
It was a humane act.,2,3,0.13313141465187073,14067712,EleutherAI/pythia-14m,step133000,133000
It was a humane act.,3,3,0.15578454732894897,14067712,EleutherAI/pythia-14m,step133000,133000
It was a humane act.,0,4,0.16795699298381805,14067712,EleutherAI/pythia-14m,step133000,133000
It was a humane act.,1,4,0.16659924387931824,14067712,EleutherAI/pythia-14m,step133000,133000
It was a humane act.,2,4,0.26022839546203613,14067712,EleutherAI/pythia-14m,step133000,133000
It was a humane act.,3,4,0.1030774638056755,14067712,EleutherAI/pythia-14m,step133000,133000
It was a humane act.,0,5,0.1666666716337204,14067712,EleutherAI/pythia-14m,step133000,133000
It was a humane act.,1,5,0.1666666716337204,14067712,EleutherAI/pythia-14m,step133000,133000
It was a humane act.,2,5,0.3313933312892914,14067712,EleutherAI/pythia-14m,step133000,133000
It was a humane act.,3,5,0.16666847467422485,14067712,EleutherAI/pythia-14m,step133000,133000
It was a magic act.,0,0,0.2885778844356537,14067712,EleutherAI/pythia-14m,step133000,133000
