sentence,Head,Layer,Attention,n_params,mpath,revision,step
It was a desperate act.,0,0,0.21389372646808624,14067712,EleutherAI/pythia-14m,step128000,128000
It was a desperate act.,1,0,0.33637934923171997,14067712,EleutherAI/pythia-14m,step128000,128000
It was a desperate act.,2,0,0.21469198167324066,14067712,EleutherAI/pythia-14m,step128000,128000
It was a desperate act.,3,0,0.3475964367389679,14067712,EleutherAI/pythia-14m,step128000,128000
It was a desperate act.,0,1,0.2640320956707001,14067712,EleutherAI/pythia-14m,step128000,128000
It was a desperate act.,1,1,0.35582447052001953,14067712,EleutherAI/pythia-14m,step128000,128000
It was a desperate act.,2,1,0.34517061710357666,14067712,EleutherAI/pythia-14m,step128000,128000
It was a desperate act.,3,1,0.17498986423015594,14067712,EleutherAI/pythia-14m,step128000,128000
It was a desperate act.,0,2,0.3498777449131012,14067712,EleutherAI/pythia-14m,step128000,128000
It was a desperate act.,1,2,0.6506251692771912,14067712,EleutherAI/pythia-14m,step128000,128000
It was a desperate act.,2,2,0.3629133999347687,14067712,EleutherAI/pythia-14m,step128000,128000
It was a desperate act.,3,2,0.24449487030506134,14067712,EleutherAI/pythia-14m,step128000,128000
It was a desperate act.,0,3,0.1920977234840393,14067712,EleutherAI/pythia-14m,step128000,128000
It was a desperate act.,1,3,0.11115479469299316,14067712,EleutherAI/pythia-14m,step128000,128000
It was a desperate act.,2,3,0.1735958307981491,14067712,EleutherAI/pythia-14m,step128000,128000
It was a desperate act.,3,3,0.19048435986042023,14067712,EleutherAI/pythia-14m,step128000,128000
It was a desperate act.,0,4,0.2075740396976471,14067712,EleutherAI/pythia-14m,step128000,128000
It was a desperate act.,1,4,0.20013640820980072,14067712,EleutherAI/pythia-14m,step128000,128000
It was a desperate act.,2,4,0.31011658906936646,14067712,EleutherAI/pythia-14m,step128000,128000
It was a desperate act.,3,4,0.2556442320346832,14067712,EleutherAI/pythia-14m,step128000,128000
It was a desperate act.,0,5,0.20000000298023224,14067712,EleutherAI/pythia-14m,step128000,128000
It was a desperate act.,1,5,0.20000000298023224,14067712,EleutherAI/pythia-14m,step128000,128000
It was a desperate act.,2,5,0.2342836707830429,14067712,EleutherAI/pythia-14m,step128000,128000
It was a desperate act.,3,5,0.20000052452087402,14067712,EleutherAI/pythia-14m,step128000,128000
It was a humane act.,0,0,0.21386325359344482,14067712,EleutherAI/pythia-14m,step128000,128000
It was a humane act.,1,0,0.2952726483345032,14067712,EleutherAI/pythia-14m,step128000,128000
It was a humane act.,2,0,0.16507397592067719,14067712,EleutherAI/pythia-14m,step128000,128000
It was a humane act.,3,0,0.3519566059112549,14067712,EleutherAI/pythia-14m,step128000,128000
It was a humane act.,0,1,0.23162893950939178,14067712,EleutherAI/pythia-14m,step128000,128000
It was a humane act.,1,1,0.32068192958831787,14067712,EleutherAI/pythia-14m,step128000,128000
It was a humane act.,2,1,0.3522002398967743,14067712,EleutherAI/pythia-14m,step128000,128000
It was a humane act.,3,1,0.07104416191577911,14067712,EleutherAI/pythia-14m,step128000,128000
It was a humane act.,0,2,0.3107636272907257,14067712,EleutherAI/pythia-14m,step128000,128000
It was a humane act.,1,2,0.6955294609069824,14067712,EleutherAI/pythia-14m,step128000,128000
It was a humane act.,2,2,0.30476734042167664,14067712,EleutherAI/pythia-14m,step128000,128000
It was a humane act.,3,2,0.19694390892982483,14067712,EleutherAI/pythia-14m,step128000,128000
It was a humane act.,0,3,0.16105055809020996,14067712,EleutherAI/pythia-14m,step128000,128000
