sentence,Head,Layer,Attention,n_params,mpath,revision,step
It was a desperate act.,0,0,0.2604528069496155,14067712,EleutherAI/pythia-14m,step81000,81000
It was a desperate act.,1,0,0.28847286105155945,14067712,EleutherAI/pythia-14m,step81000,81000
It was a desperate act.,2,0,0.272783100605011,14067712,EleutherAI/pythia-14m,step81000,81000
It was a desperate act.,3,0,0.30268216133117676,14067712,EleutherAI/pythia-14m,step81000,81000
It was a desperate act.,0,1,0.2919958531856537,14067712,EleutherAI/pythia-14m,step81000,81000
It was a desperate act.,1,1,0.4142789840698242,14067712,EleutherAI/pythia-14m,step81000,81000
It was a desperate act.,2,1,0.3522224426269531,14067712,EleutherAI/pythia-14m,step81000,81000
It was a desperate act.,3,1,0.16087403893470764,14067712,EleutherAI/pythia-14m,step81000,81000
It was a desperate act.,0,2,0.34151434898376465,14067712,EleutherAI/pythia-14m,step81000,81000
It was a desperate act.,1,2,0.6789094805717468,14067712,EleutherAI/pythia-14m,step81000,81000
It was a desperate act.,2,2,0.35232675075531006,14067712,EleutherAI/pythia-14m,step81000,81000
It was a desperate act.,3,2,0.2412736713886261,14067712,EleutherAI/pythia-14m,step81000,81000
It was a desperate act.,0,3,0.18812015652656555,14067712,EleutherAI/pythia-14m,step81000,81000
It was a desperate act.,1,3,0.1662169098854065,14067712,EleutherAI/pythia-14m,step81000,81000
It was a desperate act.,2,3,0.18816106021404266,14067712,EleutherAI/pythia-14m,step81000,81000
It was a desperate act.,3,3,0.19107870757579803,14067712,EleutherAI/pythia-14m,step81000,81000
It was a desperate act.,0,4,0.19991295039653778,14067712,EleutherAI/pythia-14m,step81000,81000
It was a desperate act.,1,4,0.20314455032348633,14067712,EleutherAI/pythia-14m,step81000,81000
It was a desperate act.,2,4,0.3334296643733978,14067712,EleutherAI/pythia-14m,step81000,81000
It was a desperate act.,3,4,0.05778873711824417,14067712,EleutherAI/pythia-14m,step81000,81000
It was a desperate act.,0,5,0.20000000298023224,14067712,EleutherAI/pythia-14m,step81000,81000
It was a desperate act.,1,5,0.20000000298023224,14067712,EleutherAI/pythia-14m,step81000,81000
It was a desperate act.,2,5,0.20843854546546936,14067712,EleutherAI/pythia-14m,step81000,81000
It was a desperate act.,3,5,0.20000015199184418,14067712,EleutherAI/pythia-14m,step81000,81000
It was a humane act.,0,0,0.2205776572227478,14067712,EleutherAI/pythia-14m,step81000,81000
It was a humane act.,1,0,0.24809589982032776,14067712,EleutherAI/pythia-14m,step81000,81000
