sentence,Head,Layer,Attention,n_params,mpath,revision,step
It was a desperate act.,0,0,0.26380130648612976,14067712,EleutherAI/pythia-14m,step17000,17000
It was a desperate act.,1,0,0.2579457461833954,14067712,EleutherAI/pythia-14m,step17000,17000
It was a desperate act.,2,0,0.19395680725574493,14067712,EleutherAI/pythia-14m,step17000,17000
It was a desperate act.,3,0,0.34425216913223267,14067712,EleutherAI/pythia-14m,step17000,17000
It was a desperate act.,0,1,0.3065412640571594,14067712,EleutherAI/pythia-14m,step17000,17000
It was a desperate act.,1,1,0.3455479145050049,14067712,EleutherAI/pythia-14m,step17000,17000
It was a desperate act.,2,1,0.3873986303806305,14067712,EleutherAI/pythia-14m,step17000,17000
It was a desperate act.,3,1,0.076013945043087,14067712,EleutherAI/pythia-14m,step17000,17000
It was a desperate act.,0,2,0.3265198767185211,14067712,EleutherAI/pythia-14m,step17000,17000
It was a desperate act.,1,2,0.5965010523796082,14067712,EleutherAI/pythia-14m,step17000,17000
It was a desperate act.,2,2,0.33274513483047485,14067712,EleutherAI/pythia-14m,step17000,17000
It was a desperate act.,3,2,0.21187710762023926,14067712,EleutherAI/pythia-14m,step17000,17000
It was a desperate act.,0,3,0.22214655578136444,14067712,EleutherAI/pythia-14m,step17000,17000
It was a desperate act.,1,3,0.2597253918647766,14067712,EleutherAI/pythia-14m,step17000,17000
It was a desperate act.,2,3,0.204541876912117,14067712,EleutherAI/pythia-14m,step17000,17000
It was a desperate act.,3,3,0.20013602077960968,14067712,EleutherAI/pythia-14m,step17000,17000
It was a desperate act.,0,4,0.2207006961107254,14067712,EleutherAI/pythia-14m,step17000,17000
It was a desperate act.,1,4,0.21764032542705536,14067712,EleutherAI/pythia-14m,step17000,17000
It was a desperate act.,2,4,0.32661256194114685,14067712,EleutherAI/pythia-14m,step17000,17000
It was a desperate act.,3,4,0.2518481910228729,14067712,EleutherAI/pythia-14m,step17000,17000
It was a desperate act.,0,5,0.2000599354505539,14067712,EleutherAI/pythia-14m,step17000,17000
