sentence,Head,Layer,Attention,n_params,mpath,revision,step
It was a desperate act.,0,0,0.22809608280658722,14067712,EleutherAI/pythia-14m,step110000,110000
It was a desperate act.,1,0,0.32470521330833435,14067712,EleutherAI/pythia-14m,step110000,110000
It was a desperate act.,2,0,0.2331751435995102,14067712,EleutherAI/pythia-14m,step110000,110000
It was a desperate act.,3,0,0.3541122376918793,14067712,EleutherAI/pythia-14m,step110000,110000
It was a desperate act.,0,1,0.2705596089363098,14067712,EleutherAI/pythia-14m,step110000,110000
It was a desperate act.,1,1,0.37047505378723145,14067712,EleutherAI/pythia-14m,step110000,110000
It was a desperate act.,2,1,0.3597758114337921,14067712,EleutherAI/pythia-14m,step110000,110000
It was a desperate act.,3,1,0.17363321781158447,14067712,EleutherAI/pythia-14m,step110000,110000
It was a desperate act.,0,2,0.3498614430427551,14067712,EleutherAI/pythia-14m,step110000,110000
It was a desperate act.,1,2,0.6741148829460144,14067712,EleutherAI/pythia-14m,step110000,110000
It was a desperate act.,2,2,0.3647489845752716,14067712,EleutherAI/pythia-14m,step110000,110000
It was a desperate act.,3,2,0.2447281926870346,14067712,EleutherAI/pythia-14m,step110000,110000
It was a desperate act.,0,3,0.18610425293445587,14067712,EleutherAI/pythia-14m,step110000,110000
It was a desperate act.,1,3,0.2002064287662506,14067712,EleutherAI/pythia-14m,step110000,110000
It was a desperate act.,2,3,0.15646202862262726,14067712,EleutherAI/pythia-14m,step110000,110000
It was a desperate act.,3,3,0.16089163720607758,14067712,EleutherAI/pythia-14m,step110000,110000
It was a desperate act.,0,4,0.18228517472743988,14067712,EleutherAI/pythia-14m,step110000,110000
It was a desperate act.,1,4,0.1997503787279129,14067712,EleutherAI/pythia-14m,step110000,110000
It was a desperate act.,2,4,0.29555413126945496,14067712,EleutherAI/pythia-14m,step110000,110000
It was a desperate act.,3,4,0.13846814632415771,14067712,EleutherAI/pythia-14m,step110000,110000
It was a desperate act.,0,5,0.20000000298023224,14067712,EleutherAI/pythia-14m,step110000,110000
It was a desperate act.,1,5,0.20000000298023224,14067712,EleutherAI/pythia-14m,step110000,110000
It was a desperate act.,2,5,0.25459060072898865,14067712,EleutherAI/pythia-14m,step110000,110000
It was a desperate act.,3,5,0.20000021159648895,14067712,EleutherAI/pythia-14m,step110000,110000
It was a humane act.,0,0,0.2305973768234253,14067712,EleutherAI/pythia-14m,step110000,110000
It was a humane act.,1,0,0.286064088344574,14067712,EleutherAI/pythia-14m,step110000,110000
It was a humane act.,2,0,0.17386770248413086,14067712,EleutherAI/pythia-14m,step110000,110000
It was a humane act.,3,0,0.3531549870967865,14067712,EleutherAI/pythia-14m,step110000,110000
It was a humane act.,0,1,0.24389581382274628,14067712,EleutherAI/pythia-14m,step110000,110000
It was a humane act.,1,1,0.315772145986557,14067712,EleutherAI/pythia-14m,step110000,110000
It was a humane act.,2,1,0.3611970543861389,14067712,EleutherAI/pythia-14m,step110000,110000
It was a humane act.,3,1,0.10306792706251144,14067712,EleutherAI/pythia-14m,step110000,110000
It was a humane act.,0,2,0.3086923360824585,14067712,EleutherAI/pythia-14m,step110000,110000
It was a humane act.,1,2,0.7032827138900757,14067712,EleutherAI/pythia-14m,step110000,110000
It was a humane act.,2,2,0.3083014488220215,14067712,EleutherAI/pythia-14m,step110000,110000
It was a humane act.,3,2,0.1995270699262619,14067712,EleutherAI/pythia-14m,step110000,110000
It was a humane act.,0,3,0.15572482347488403,14067712,EleutherAI/pythia-14m,step110000,110000
It was a humane act.,1,3,0.265102744102478,14067712,EleutherAI/pythia-14m,step110000,110000
It was a humane act.,2,3,0.13042907416820526,14067712,EleutherAI/pythia-14m,step110000,110000
It was a humane act.,3,3,0.134201318025589,14067712,EleutherAI/pythia-14m,step110000,110000
It was a humane act.,0,4,0.1540633738040924,14067712,EleutherAI/pythia-14m,step110000,110000
It was a humane act.,1,4,0.16554604470729828,14067712,EleutherAI/pythia-14m,step110000,110000
It was a humane act.,2,4,0.2440629005432129,14067712,EleutherAI/pythia-14m,step110000,110000
It was a humane act.,3,4,0.15458601713180542,14067712,EleutherAI/pythia-14m,step110000,110000
It was a humane act.,0,5,0.3162825107574463,14067712,EleutherAI/pythia-14m,step110000,110000
It was a humane act.,1,5,0.22716152667999268,14067712,EleutherAI/pythia-14m,step110000,110000
It was a humane act.,2,5,0.32913869619369507,14067712,EleutherAI/pythia-14m,step110000,110000
It was a humane act.,3,5,0.16928306221961975,14067712,EleutherAI/pythia-14m,step110000,110000
It was a magic act.,0,0,0.2949938178062439,14067712,EleutherAI/pythia-14m,step110000,110000
It was a magic act.,1,0,0.29752904176712036,14067712,EleutherAI/pythia-14m,step110000,110000
It was a magic act.,2,0,0.18847426772117615,14067712,EleutherAI/pythia-14m,step110000,110000
It was a magic act.,3,0,0.34598585963249207,14067712,EleutherAI/pythia-14m,step110000,110000
It was a magic act.,0,1,0.27400875091552734,14067712,EleutherAI/pythia-14m,step110000,110000
It was a magic act.,1,1,0.38458070158958435,14067712,EleutherAI/pythia-14m,step110000,110000
It was a magic act.,2,1,0.3306638300418854,14067712,EleutherAI/pythia-14m,step110000,110000
It was a magic act.,3,1,0.1290019005537033,14067712,EleutherAI/pythia-14m,step110000,110000
It was a magic act.,0,2,0.27871912717819214,14067712,EleutherAI/pythia-14m,step110000,110000
It was a magic act.,1,2,0.6821632981300354,14067712,EleutherAI/pythia-14m,step110000,110000
It was a magic act.,2,2,0.36904117465019226,14067712,EleutherAI/pythia-14m,step110000,110000
It was a magic act.,3,2,0.24199099838733673,14067712,EleutherAI/pythia-14m,step110000,110000
It was a magic act.,0,3,0.1887715607881546,14067712,EleutherAI/pythia-14m,step110000,110000
It was a magic act.,1,3,0.20574115216732025,14067712,EleutherAI/pythia-14m,step110000,110000
It was a magic act.,2,3,0.15646128356456757,14067712,EleutherAI/pythia-14m,step110000,110000
It was a magic act.,3,3,0.16089428961277008,14067712,EleutherAI/pythia-14m,step110000,110000
It was a magic act.,0,4,0.21545346081256866,14067712,EleutherAI/pythia-14m,step110000,110000
It was a magic act.,1,4,0.2001691609621048,14067712,EleutherAI/pythia-14m,step110000,110000
It was a magic act.,2,4,0.281586229801178,14067712,EleutherAI/pythia-14m,step110000,110000
It was a magic act.,3,4,0.061951812356710434,14067712,EleutherAI/pythia-14m,step110000,110000
It was a magic act.,0,5,0.2000013142824173,14067712,EleutherAI/pythia-14m,step110000,110000
It was a magic act.,1,5,0.3999210000038147,14067712,EleutherAI/pythia-14m,step110000,110000
It was a magic act.,2,5,0.36693811416625977,14067712,EleutherAI/pythia-14m,step110000,110000
It was a magic act.,3,5,0.4000000059604645,14067712,EleutherAI/pythia-14m,step110000,110000
He had a universal appeal.,0,0,0.19326211512088776,14067712,EleutherAI/pythia-14m,step110000,110000
He had a universal appeal.,1,0,0.3276131749153137,14067712,EleutherAI/pythia-14m,step110000,110000
He had a universal appeal.,2,0,0.19564200937747955,14067712,EleutherAI/pythia-14m,step110000,110000
He had a universal appeal.,3,0,0.3270289897918701,14067712,EleutherAI/pythia-14m,step110000,110000
He had a universal appeal.,0,1,0.2494029551744461,14067712,EleutherAI/pythia-14m,step110000,110000
He had a universal appeal.,1,1,0.31741318106651306,14067712,EleutherAI/pythia-14m,step110000,110000
He had a universal appeal.,2,1,0.26462864875793457,14067712,EleutherAI/pythia-14m,step110000,110000
He had a universal appeal.,3,1,0.12404987961053848,14067712,EleutherAI/pythia-14m,step110000,110000
He had a universal appeal.,0,2,0.31035101413726807,14067712,EleutherAI/pythia-14m,step110000,110000
He had a universal appeal.,1,2,0.6764625906944275,14067712,EleutherAI/pythia-14m,step110000,110000
He had a universal appeal.,2,2,0.32605424523353577,14067712,EleutherAI/pythia-14m,step110000,110000
He had a universal appeal.,3,2,0.2237360030412674,14067712,EleutherAI/pythia-14m,step110000,110000
He had a universal appeal.,0,3,0.19768549501895905,14067712,EleutherAI/pythia-14m,step110000,110000
He had a universal appeal.,1,3,0.20190055668354034,14067712,EleutherAI/pythia-14m,step110000,110000
He had a universal appeal.,2,3,0.19958966970443726,14067712,EleutherAI/pythia-14m,step110000,110000
He had a universal appeal.,3,3,0.19725389778614044,14067712,EleutherAI/pythia-14m,step110000,110000
He had a universal appeal.,0,4,0.20219889283180237,14067712,EleutherAI/pythia-14m,step110000,110000
He had a universal appeal.,1,4,0.19999657571315765,14067712,EleutherAI/pythia-14m,step110000,110000
He had a universal appeal.,2,4,0.3030867278575897,14067712,EleutherAI/pythia-14m,step110000,110000
He had a universal appeal.,3,4,0.08774647861719131,14067712,EleutherAI/pythia-14m,step110000,110000
He had a universal appeal.,0,5,0.20000000298023224,14067712,EleutherAI/pythia-14m,step110000,110000
He had a universal appeal.,1,5,0.20000000298023224,14067712,EleutherAI/pythia-14m,step110000,110000
He had a universal appeal.,2,5,0.20850877463817596,14067712,EleutherAI/pythia-14m,step110000,110000
He had a universal appeal.,3,5,0.20002083480358124,14067712,EleutherAI/pythia-14m,step110000,110000
He had an undefinable appeal.,0,0,0.16510599851608276,14067712,EleutherAI/pythia-14m,step110000,110000
He had an undefinable appeal.,1,0,0.26424896717071533,14067712,EleutherAI/pythia-14m,step110000,110000
He had an undefinable appeal.,2,0,0.1595371812582016,14067712,EleutherAI/pythia-14m,step110000,110000
He had an undefinable appeal.,3,0,0.2383720576763153,14067712,EleutherAI/pythia-14m,step110000,110000
He had an undefinable appeal.,0,1,0.28857046365737915,14067712,EleutherAI/pythia-14m,step110000,110000
He had an undefinable appeal.,1,1,0.28286415338516235,14067712,EleutherAI/pythia-14m,step110000,110000
He had an undefinable appeal.,2,1,0.2384415864944458,14067712,EleutherAI/pythia-14m,step110000,110000
He had an undefinable appeal.,3,1,0.13844835758209229,14067712,EleutherAI/pythia-14m,step110000,110000
