sentence,Head,Layer,Attention,n_params,mpath,revision,step
It was a desperate act.,0,0,0.22484782338142395,14067712,EleutherAI/pythia-14m,step113000,113000
It was a desperate act.,1,0,0.33281341195106506,14067712,EleutherAI/pythia-14m,step113000,113000
It was a desperate act.,2,0,0.23356376588344574,14067712,EleutherAI/pythia-14m,step113000,113000
It was a desperate act.,3,0,0.3589983582496643,14067712,EleutherAI/pythia-14m,step113000,113000
It was a desperate act.,0,1,0.2622208893299103,14067712,EleutherAI/pythia-14m,step113000,113000
It was a desperate act.,1,1,0.35450559854507446,14067712,EleutherAI/pythia-14m,step113000,113000
It was a desperate act.,2,1,0.34768587350845337,14067712,EleutherAI/pythia-14m,step113000,113000
It was a desperate act.,3,1,0.17559319734573364,14067712,EleutherAI/pythia-14m,step113000,113000
It was a desperate act.,0,2,0.34769612550735474,14067712,EleutherAI/pythia-14m,step113000,113000
It was a desperate act.,1,2,0.6614653468132019,14067712,EleutherAI/pythia-14m,step113000,113000
It was a desperate act.,2,2,0.36207008361816406,14067712,EleutherAI/pythia-14m,step113000,113000
It was a desperate act.,3,2,0.24062708020210266,14067712,EleutherAI/pythia-14m,step113000,113000
It was a desperate act.,0,3,0.19780825078487396,14067712,EleutherAI/pythia-14m,step113000,113000
It was a desperate act.,1,3,0.20689080655574799,14067712,EleutherAI/pythia-14m,step113000,113000
It was a desperate act.,2,3,0.15291430056095123,14067712,EleutherAI/pythia-14m,step113000,113000
It was a desperate act.,3,3,0.17229150235652924,14067712,EleutherAI/pythia-14m,step113000,113000
It was a desperate act.,0,4,0.2449735403060913,14067712,EleutherAI/pythia-14m,step113000,113000
It was a desperate act.,1,4,0.20003251731395721,14067712,EleutherAI/pythia-14m,step113000,113000
It was a desperate act.,2,4,0.3075019419193268,14067712,EleutherAI/pythia-14m,step113000,113000
It was a desperate act.,3,4,0.3400779664516449,14067712,EleutherAI/pythia-14m,step113000,113000
It was a desperate act.,0,5,0.20000000298023224,14067712,EleutherAI/pythia-14m,step113000,113000
It was a desperate act.,1,5,0.20000000298023224,14067712,EleutherAI/pythia-14m,step113000,113000
It was a desperate act.,2,5,0.2289121001958847,14067712,EleutherAI/pythia-14m,step113000,113000
It was a desperate act.,3,5,0.2000020295381546,14067712,EleutherAI/pythia-14m,step113000,113000
It was a humane act.,0,0,0.21850445866584778,14067712,EleutherAI/pythia-14m,step113000,113000
It was a humane act.,1,0,0.2801363468170166,14067712,EleutherAI/pythia-14m,step113000,113000
It was a humane act.,2,0,0.17174725234508514,14067712,EleutherAI/pythia-14m,step113000,113000
It was a humane act.,3,0,0.351327121257782,14067712,EleutherAI/pythia-14m,step113000,113000
It was a humane act.,0,1,0.24303540587425232,14067712,EleutherAI/pythia-14m,step113000,113000
It was a humane act.,1,1,0.32345741987228394,14067712,EleutherAI/pythia-14m,step113000,113000
It was a humane act.,2,1,0.37022989988327026,14067712,EleutherAI/pythia-14m,step113000,113000
It was a humane act.,3,1,0.13254287838935852,14067712,EleutherAI/pythia-14m,step113000,113000
It was a humane act.,0,2,0.32984018325805664,14067712,EleutherAI/pythia-14m,step113000,113000
It was a humane act.,1,2,0.695166826248169,14067712,EleutherAI/pythia-14m,step113000,113000
It was a humane act.,2,2,0.2993162274360657,14067712,EleutherAI/pythia-14m,step113000,113000
It was a humane act.,3,2,0.19779416918754578,14067712,EleutherAI/pythia-14m,step113000,113000
It was a humane act.,0,3,0.16642603278160095,14067712,EleutherAI/pythia-14m,step113000,113000
It was a humane act.,1,3,0.2022937536239624,14067712,EleutherAI/pythia-14m,step113000,113000
It was a humane act.,2,3,0.1274903416633606,14067712,EleutherAI/pythia-14m,step113000,113000
It was a humane act.,3,3,0.14366421103477478,14067712,EleutherAI/pythia-14m,step113000,113000
It was a humane act.,0,4,0.19786933064460754,14067712,EleutherAI/pythia-14m,step113000,113000
It was a humane act.,1,4,0.1666530966758728,14067712,EleutherAI/pythia-14m,step113000,113000
It was a humane act.,2,4,0.24886123836040497,14067712,EleutherAI/pythia-14m,step113000,113000
It was a humane act.,3,4,0.2789873480796814,14067712,EleutherAI/pythia-14m,step113000,113000
It was a humane act.,0,5,0.1666666716337204,14067712,EleutherAI/pythia-14m,step113000,113000
It was a humane act.,1,5,0.16666673123836517,14067712,EleutherAI/pythia-14m,step113000,113000
It was a humane act.,2,5,0.32872360944747925,14067712,EleutherAI/pythia-14m,step113000,113000
It was a humane act.,3,5,0.1666860431432724,14067712,EleutherAI/pythia-14m,step113000,113000
It was a magic act.,0,0,0.2931074798107147,14067712,EleutherAI/pythia-14m,step113000,113000
It was a magic act.,1,0,0.29479309916496277,14067712,EleutherAI/pythia-14m,step113000,113000
It was a magic act.,2,0,0.18341854214668274,14067712,EleutherAI/pythia-14m,step113000,113000
It was a magic act.,3,0,0.3560520112514496,14067712,EleutherAI/pythia-14m,step113000,113000
It was a magic act.,0,1,0.26425787806510925,14067712,EleutherAI/pythia-14m,step113000,113000
It was a magic act.,1,1,0.37339887022972107,14067712,EleutherAI/pythia-14m,step113000,113000
It was a magic act.,2,1,0.3260122239589691,14067712,EleutherAI/pythia-14m,step113000,113000
It was a magic act.,3,1,0.16554592549800873,14067712,EleutherAI/pythia-14m,step113000,113000
It was a magic act.,0,2,0.29501113295555115,14067712,EleutherAI/pythia-14m,step113000,113000
It was a magic act.,1,2,0.6739321947097778,14067712,EleutherAI/pythia-14m,step113000,113000
It was a magic act.,2,2,0.3636988699436188,14067712,EleutherAI/pythia-14m,step113000,113000
It was a magic act.,3,2,0.23905892670154572,14067712,EleutherAI/pythia-14m,step113000,113000
It was a magic act.,0,3,0.2015468329191208,14067712,EleutherAI/pythia-14m,step113000,113000
It was a magic act.,1,3,0.2169712781906128,14067712,EleutherAI/pythia-14m,step113000,113000
It was a magic act.,2,3,0.15291449427604675,14067712,EleutherAI/pythia-14m,step113000,113000
It was a magic act.,3,3,0.17229843139648438,14067712,EleutherAI/pythia-14m,step113000,113000
It was a magic act.,0,4,0.2702063322067261,14067712,EleutherAI/pythia-14m,step113000,113000
It was a magic act.,1,4,0.20005598664283752,14067712,EleutherAI/pythia-14m,step113000,113000
It was a magic act.,2,4,0.2840632498264313,14067712,EleutherAI/pythia-14m,step113000,113000
It was a magic act.,3,4,0.20824582874774933,14067712,EleutherAI/pythia-14m,step113000,113000
It was a magic act.,0,5,0.20000000298023224,14067712,EleutherAI/pythia-14m,step113000,113000
It was a magic act.,1,5,0.20810814201831818,14067712,EleutherAI/pythia-14m,step113000,113000
It was a magic act.,2,5,0.3542249798774719,14067712,EleutherAI/pythia-14m,step113000,113000
It was a magic act.,3,5,0.3999999165534973,14067712,EleutherAI/pythia-14m,step113000,113000
He had a universal appeal.,0,0,0.19466811418533325,14067712,EleutherAI/pythia-14m,step113000,113000
He had a universal appeal.,1,0,0.319781631231308,14067712,EleutherAI/pythia-14m,step113000,113000
He had a universal appeal.,2,0,0.1862943470478058,14067712,EleutherAI/pythia-14m,step113000,113000
He had a universal appeal.,3,0,0.32026049494743347,14067712,EleutherAI/pythia-14m,step113000,113000
He had a universal appeal.,0,1,0.251666784286499,14067712,EleutherAI/pythia-14m,step113000,113000
He had a universal appeal.,1,1,0.31940320134162903,14067712,EleutherAI/pythia-14m,step113000,113000
He had a universal appeal.,2,1,0.2642381191253662,14067712,EleutherAI/pythia-14m,step113000,113000
He had a universal appeal.,3,1,0.15735092759132385,14067712,EleutherAI/pythia-14m,step113000,113000
He had a universal appeal.,0,2,0.3056996464729309,14067712,EleutherAI/pythia-14m,step113000,113000
He had a universal appeal.,1,2,0.6714031100273132,14067712,EleutherAI/pythia-14m,step113000,113000
He had a universal appeal.,2,2,0.32047271728515625,14067712,EleutherAI/pythia-14m,step113000,113000
He had a universal appeal.,3,2,0.22985687851905823,14067712,EleutherAI/pythia-14m,step113000,113000
He had a universal appeal.,0,3,0.2000160962343216,14067712,EleutherAI/pythia-14m,step113000,113000
He had a universal appeal.,1,3,0.20369164645671844,14067712,EleutherAI/pythia-14m,step113000,113000
He had a universal appeal.,2,3,0.19943106174468994,14067712,EleutherAI/pythia-14m,step113000,113000
He had a universal appeal.,3,3,0.19709788262844086,14067712,EleutherAI/pythia-14m,step113000,113000
He had a universal appeal.,0,4,0.20422866940498352,14067712,EleutherAI/pythia-14m,step113000,113000
He had a universal appeal.,1,4,0.20000259578227997,14067712,EleutherAI/pythia-14m,step113000,113000
He had a universal appeal.,2,4,0.3164239823818207,14067712,EleutherAI/pythia-14m,step113000,113000
He had a universal appeal.,3,4,0.24966655671596527,14067712,EleutherAI/pythia-14m,step113000,113000
He had a universal appeal.,0,5,0.20000000298023224,14067712,EleutherAI/pythia-14m,step113000,113000
He had a universal appeal.,1,5,0.20000000298023224,14067712,EleutherAI/pythia-14m,step113000,113000
He had a universal appeal.,2,5,0.21590779721736908,14067712,EleutherAI/pythia-14m,step113000,113000
He had a universal appeal.,3,5,0.20004060864448547,14067712,EleutherAI/pythia-14m,step113000,113000
He had an undefinable appeal.,0,0,0.1658007800579071,14067712,EleutherAI/pythia-14m,step113000,113000
He had an undefinable appeal.,1,0,0.266562819480896,14067712,EleutherAI/pythia-14m,step113000,113000
He had an undefinable appeal.,2,0,0.1497759222984314,14067712,EleutherAI/pythia-14m,step113000,113000
He had an undefinable appeal.,3,0,0.22263981401920319,14067712,EleutherAI/pythia-14m,step113000,113000
He had an undefinable appeal.,0,1,0.2922893166542053,14067712,EleutherAI/pythia-14m,step113000,113000
He had an undefinable appeal.,1,1,0.28829556703567505,14067712,EleutherAI/pythia-14m,step113000,113000
He had an undefinable appeal.,2,1,0.2258608490228653,14067712,EleutherAI/pythia-14m,step113000,113000
He had an undefinable appeal.,3,1,0.14218847453594208,14067712,EleutherAI/pythia-14m,step113000,113000
He had an undefinable appeal.,0,2,0.25999870896339417,14067712,EleutherAI/pythia-14m,step113000,113000
He had an undefinable appeal.,1,2,0.720229983329773,14067712,EleutherAI/pythia-14m,step113000,113000
He had an undefinable appeal.,2,2,0.26815590262413025,14067712,EleutherAI/pythia-14m,step113000,113000
He had an undefinable appeal.,3,2,0.18145380914211273,14067712,EleutherAI/pythia-14m,step113000,113000
He had an undefinable appeal.,0,3,0.17716838419437408,14067712,EleutherAI/pythia-14m,step113000,113000
He had an undefinable appeal.,1,3,0.27042779326438904,14067712,EleutherAI/pythia-14m,step113000,113000
He had an undefinable appeal.,2,3,0.14607995748519897,14067712,EleutherAI/pythia-14m,step113000,113000
He had an undefinable appeal.,3,3,0.14455685019493103,14067712,EleutherAI/pythia-14m,step113000,113000
He had an undefinable appeal.,0,4,0.150855153799057,14067712,EleutherAI/pythia-14m,step113000,113000
He had an undefinable appeal.,1,4,0.14352142810821533,14067712,EleutherAI/pythia-14m,step113000,113000
He had an undefinable appeal.,2,4,0.22642166912555695,14067712,EleutherAI/pythia-14m,step113000,113000
He had an undefinable appeal.,3,4,0.2111511379480362,14067712,EleutherAI/pythia-14m,step113000,113000
He had an undefinable appeal.,0,5,0.14304497838020325,14067712,EleutherAI/pythia-14m,step113000,113000
He had an undefinable appeal.,1,5,0.2692624628543854,14067712,EleutherAI/pythia-14m,step113000,113000
He had an undefinable appeal.,2,5,0.16099846363067627,14067712,EleutherAI/pythia-14m,step113000,113000
He had an undefinable appeal.,3,5,0.14309781789779663,14067712,EleutherAI/pythia-14m,step113000,113000
He had a legal appeal.,0,0,0.21930228173732758,14067712,EleutherAI/pythia-14m,step113000,113000
He had a legal appeal.,1,0,0.3315660059452057,14067712,EleutherAI/pythia-14m,step113000,113000
He had a legal appeal.,2,0,0.1568133533000946,14067712,EleutherAI/pythia-14m,step113000,113000
He had a legal appeal.,3,0,0.3938780725002289,14067712,EleutherAI/pythia-14m,step113000,113000
He had a legal appeal.,0,1,0.20005007088184357,14067712,EleutherAI/pythia-14m,step113000,113000
He had a legal appeal.,1,1,0.31738921999931335,14067712,EleutherAI/pythia-14m,step113000,113000
He had a legal appeal.,2,1,0.22384296357631683,14067712,EleutherAI/pythia-14m,step113000,113000
He had a legal appeal.,3,1,0.10024029016494751,14067712,EleutherAI/pythia-14m,step113000,113000
He had a legal appeal.,0,2,0.29005923867225647,14067712,EleutherAI/pythia-14m,step113000,113000
He had a legal appeal.,1,2,0.6587905287742615,14067712,EleutherAI/pythia-14m,step113000,113000
He had a legal appeal.,2,2,0.33533117175102234,14067712,EleutherAI/pythia-14m,step113000,113000
He had a legal appeal.,3,2,0.22574809193611145,14067712,EleutherAI/pythia-14m,step113000,113000
He had a legal appeal.,0,3,0.20107309520244598,14067712,EleutherAI/pythia-14m,step113000,113000
He had a legal appeal.,1,3,0.20474031567573547,14067712,EleutherAI/pythia-14m,step113000,113000
He had a legal appeal.,2,3,0.19942893087863922,14067712,EleutherAI/pythia-14m,step113000,113000
He had a legal appeal.,3,3,0.19708500802516937,14067712,EleutherAI/pythia-14m,step113000,113000
He had a legal appeal.,0,4,0.2321830838918686,14067712,EleutherAI/pythia-14m,step113000,113000
He had a legal appeal.,1,4,0.20000460743904114,14067712,EleutherAI/pythia-14m,step113000,113000
He had a legal appeal.,2,4,0.3361304700374603,14067712,EleutherAI/pythia-14m,step113000,113000
He had a legal appeal.,3,4,0.30261465907096863,14067712,EleutherAI/pythia-14m,step113000,113000
He had a legal appeal.,0,5,0.20000000298023224,14067712,EleutherAI/pythia-14m,step113000,113000
He had a legal appeal.,1,5,0.20000000298023224,14067712,EleutherAI/pythia-14m,step113000,113000
He had a legal appeal.,2,5,0.20265372097492218,14067712,EleutherAI/pythia-14m,step113000,113000
He had a legal appeal.,3,5,0.2000027894973755,14067712,EleutherAI/pythia-14m,step113000,113000
It was a tense atmosphere.,0,0,0.2617383599281311,14067712,EleutherAI/pythia-14m,step113000,113000
It was a tense atmosphere.,1,0,0.3439987003803253,14067712,EleutherAI/pythia-14m,step113000,113000
It was a tense atmosphere.,2,0,0.1636652797460556,14067712,EleutherAI/pythia-14m,step113000,113000
It was a tense atmosphere.,3,0,0.24606208503246307,14067712,EleutherAI/pythia-14m,step113000,113000
It was a tense atmosphere.,0,1,0.3136405050754547,14067712,EleutherAI/pythia-14m,step113000,113000
It was a tense atmosphere.,1,1,0.3239661455154419,14067712,EleutherAI/pythia-14m,step113000,113000
