sentence,Head,Layer,Attention,n_params,mpath,revision,step
It was a desperate act.,0,0,0.2789207398891449,14067712,EleutherAI/pythia-14m,step20000,20000
It was a desperate act.,1,0,0.311014860868454,14067712,EleutherAI/pythia-14m,step20000,20000
It was a desperate act.,2,0,0.20475907623767853,14067712,EleutherAI/pythia-14m,step20000,20000
It was a desperate act.,3,0,0.3693672716617584,14067712,EleutherAI/pythia-14m,step20000,20000
It was a desperate act.,0,1,0.29533812403678894,14067712,EleutherAI/pythia-14m,step20000,20000
It was a desperate act.,1,1,0.3425687253475189,14067712,EleutherAI/pythia-14m,step20000,20000
It was a desperate act.,2,1,0.3683464229106903,14067712,EleutherAI/pythia-14m,step20000,20000
It was a desperate act.,3,1,0.10458586364984512,14067712,EleutherAI/pythia-14m,step20000,20000
It was a desperate act.,0,2,0.35679665207862854,14067712,EleutherAI/pythia-14m,step20000,20000
It was a desperate act.,1,2,0.6655169725418091,14067712,EleutherAI/pythia-14m,step20000,20000
It was a desperate act.,2,2,0.32459378242492676,14067712,EleutherAI/pythia-14m,step20000,20000
It was a desperate act.,3,2,0.22957968711853027,14067712,EleutherAI/pythia-14m,step20000,20000
It was a desperate act.,0,3,0.21460619568824768,14067712,EleutherAI/pythia-14m,step20000,20000
It was a desperate act.,1,3,0.2566518783569336,14067712,EleutherAI/pythia-14m,step20000,20000
It was a desperate act.,2,3,0.1923023760318756,14067712,EleutherAI/pythia-14m,step20000,20000
It was a desperate act.,3,3,0.19476354122161865,14067712,EleutherAI/pythia-14m,step20000,20000
It was a desperate act.,0,4,0.22584973275661469,14067712,EleutherAI/pythia-14m,step20000,20000
It was a desperate act.,1,4,0.22266919910907745,14067712,EleutherAI/pythia-14m,step20000,20000
It was a desperate act.,2,4,0.33621641993522644,14067712,EleutherAI/pythia-14m,step20000,20000
It was a desperate act.,3,4,0.26327311992645264,14067712,EleutherAI/pythia-14m,step20000,20000
It was a desperate act.,0,5,0.1858786642551422,14067712,EleutherAI/pythia-14m,step20000,20000
It was a desperate act.,1,5,0.21469512581825256,14067712,EleutherAI/pythia-14m,step20000,20000
It was a desperate act.,2,5,0.3642866015434265,14067712,EleutherAI/pythia-14m,step20000,20000
It was a desperate act.,3,5,0.2754112184047699,14067712,EleutherAI/pythia-14m,step20000,20000
It was a humane act.,0,0,0.22838953137397766,14067712,EleutherAI/pythia-14m,step20000,20000
It was a humane act.,1,0,0.21375730633735657,14067712,EleutherAI/pythia-14m,step20000,20000
It was a humane act.,2,0,0.1458509862422943,14067712,EleutherAI/pythia-14m,step20000,20000
It was a humane act.,3,0,0.1644950956106186,14067712,EleutherAI/pythia-14m,step20000,20000
It was a humane act.,0,1,0.3637028932571411,14067712,EleutherAI/pythia-14m,step20000,20000
It was a humane act.,1,1,0.28855714201927185,14067712,EleutherAI/pythia-14m,step20000,20000
It was a humane act.,2,1,0.34597834944725037,14067712,EleutherAI/pythia-14m,step20000,20000
It was a humane act.,3,1,0.09089239686727524,14067712,EleutherAI/pythia-14m,step20000,20000
It was a humane act.,0,2,0.33241045475006104,14067712,EleutherAI/pythia-14m,step20000,20000
It was a humane act.,1,2,0.7127132415771484,14067712,EleutherAI/pythia-14m,step20000,20000
It was a humane act.,2,2,0.2833629250526428,14067712,EleutherAI/pythia-14m,step20000,20000
It was a humane act.,3,2,0.17498275637626648,14067712,EleutherAI/pythia-14m,step20000,20000
It was a humane act.,0,3,0.20934271812438965,14067712,EleutherAI/pythia-14m,step20000,20000
It was a humane act.,1,3,0.25709110498428345,14067712,EleutherAI/pythia-14m,step20000,20000
It was a humane act.,2,3,0.1613302230834961,14067712,EleutherAI/pythia-14m,step20000,20000
It was a humane act.,3,3,0.1628292053937912,14067712,EleutherAI/pythia-14m,step20000,20000
It was a humane act.,0,4,0.1947336196899414,14067712,EleutherAI/pythia-14m,step20000,20000
