sentence,Head,Layer,Attention,n_params,mpath,revision,step
It was a desperate act.,0,0,0.21548406779766083,14067712,EleutherAI/pythia-14m,step129000,129000
It was a desperate act.,1,0,0.3276846408843994,14067712,EleutherAI/pythia-14m,step129000,129000
It was a desperate act.,2,0,0.20033183693885803,14067712,EleutherAI/pythia-14m,step129000,129000
It was a desperate act.,3,0,0.35007691383361816,14067712,EleutherAI/pythia-14m,step129000,129000
It was a desperate act.,0,1,0.2647041976451874,14067712,EleutherAI/pythia-14m,step129000,129000
It was a desperate act.,1,1,0.34962600469589233,14067712,EleutherAI/pythia-14m,step129000,129000
It was a desperate act.,2,1,0.3407042920589447,14067712,EleutherAI/pythia-14m,step129000,129000
It was a desperate act.,3,1,0.1695243865251541,14067712,EleutherAI/pythia-14m,step129000,129000
It was a desperate act.,0,2,0.3607243001461029,14067712,EleutherAI/pythia-14m,step129000,129000
It was a desperate act.,1,2,0.6532566547393799,14067712,EleutherAI/pythia-14m,step129000,129000
It was a desperate act.,2,2,0.36545035243034363,14067712,EleutherAI/pythia-14m,step129000,129000
It was a desperate act.,3,2,0.24544301629066467,14067712,EleutherAI/pythia-14m,step129000,129000
It was a desperate act.,0,3,0.19991745054721832,14067712,EleutherAI/pythia-14m,step129000,129000
It was a desperate act.,1,3,0.2104785442352295,14067712,EleutherAI/pythia-14m,step129000,129000
It was a desperate act.,2,3,0.17193570733070374,14067712,EleutherAI/pythia-14m,step129000,129000
It was a desperate act.,3,3,0.19262491166591644,14067712,EleutherAI/pythia-14m,step129000,129000
It was a desperate act.,0,4,0.2141854614019394,14067712,EleutherAI/pythia-14m,step129000,129000
It was a desperate act.,1,4,0.20040805637836456,14067712,EleutherAI/pythia-14m,step129000,129000
It was a desperate act.,2,4,0.3122055232524872,14067712,EleutherAI/pythia-14m,step129000,129000
It was a desperate act.,3,4,0.2807784676551819,14067712,EleutherAI/pythia-14m,step129000,129000
It was a desperate act.,0,5,0.20000000298023224,14067712,EleutherAI/pythia-14m,step129000,129000
It was a desperate act.,1,5,0.20000000298023224,14067712,EleutherAI/pythia-14m,step129000,129000
It was a desperate act.,2,5,0.2442922443151474,14067712,EleutherAI/pythia-14m,step129000,129000
It was a desperate act.,3,5,0.20000000298023224,14067712,EleutherAI/pythia-14m,step129000,129000
It was a humane act.,0,0,0.21782462298870087,14067712,EleutherAI/pythia-14m,step129000,129000
It was a humane act.,1,0,0.2858785092830658,14067712,EleutherAI/pythia-14m,step129000,129000
It was a humane act.,2,0,0.15568949282169342,14067712,EleutherAI/pythia-14m,step129000,129000
It was a humane act.,3,0,0.35145074129104614,14067712,EleutherAI/pythia-14m,step129000,129000
It was a humane act.,0,1,0.2328948825597763,14067712,EleutherAI/pythia-14m,step129000,129000
It was a humane act.,1,1,0.31534695625305176,14067712,EleutherAI/pythia-14m,step129000,129000
It was a humane act.,2,1,0.3586324453353882,14067712,EleutherAI/pythia-14m,step129000,129000
It was a humane act.,3,1,0.13244260847568512,14067712,EleutherAI/pythia-14m,step129000,129000
It was a humane act.,0,2,0.32963865995407104,14067712,EleutherAI/pythia-14m,step129000,129000
It was a humane act.,1,2,0.6942564249038696,14067712,EleutherAI/pythia-14m,step129000,129000
It was a humane act.,2,2,0.30096733570098877,14067712,EleutherAI/pythia-14m,step129000,129000
It was a humane act.,3,2,0.20141999423503876,14067712,EleutherAI/pythia-14m,step129000,129000
It was a humane act.,0,3,0.1690654158592224,14067712,EleutherAI/pythia-14m,step129000,129000
It was a humane act.,1,3,0.2657833993434906,14067712,EleutherAI/pythia-14m,step129000,129000
It was a humane act.,2,3,0.14337721467018127,14067712,EleutherAI/pythia-14m,step129000,129000
It was a humane act.,3,3,0.16090503334999084,14067712,EleutherAI/pythia-14m,step129000,129000
It was a humane act.,0,4,0.1786823272705078,14067712,EleutherAI/pythia-14m,step129000,129000
It was a humane act.,1,4,0.1666555404663086,14067712,EleutherAI/pythia-14m,step129000,129000
It was a humane act.,2,4,0.2516545057296753,14067712,EleutherAI/pythia-14m,step129000,129000
It was a humane act.,3,4,0.2491617202758789,14067712,EleutherAI/pythia-14m,step129000,129000
It was a humane act.,0,5,0.1666666865348816,14067712,EleutherAI/pythia-14m,step129000,129000
It was a humane act.,1,5,0.16666671633720398,14067712,EleutherAI/pythia-14m,step129000,129000
It was a humane act.,2,5,0.3317168354988098,14067712,EleutherAI/pythia-14m,step129000,129000
It was a humane act.,3,5,0.16666673123836517,14067712,EleutherAI/pythia-14m,step129000,129000
It was a magic act.,0,0,0.28444454073905945,14067712,EleutherAI/pythia-14m,step129000,129000
It was a magic act.,1,0,0.2825862765312195,14067712,EleutherAI/pythia-14m,step129000,129000
It was a magic act.,2,0,0.17957882583141327,14067712,EleutherAI/pythia-14m,step129000,129000
It was a magic act.,3,0,0.36029550433158875,14067712,EleutherAI/pythia-14m,step129000,129000
It was a magic act.,0,1,0.2591332495212555,14067712,EleutherAI/pythia-14m,step129000,129000
It was a magic act.,1,1,0.3672149181365967,14067712,EleutherAI/pythia-14m,step129000,129000
It was a magic act.,2,1,0.32469961047172546,14067712,EleutherAI/pythia-14m,step129000,129000
It was a magic act.,3,1,0.12583385407924652,14067712,EleutherAI/pythia-14m,step129000,129000
It was a magic act.,0,2,0.293775737285614,14067712,EleutherAI/pythia-14m,step129000,129000
It was a magic act.,1,2,0.6728093028068542,14067712,EleutherAI/pythia-14m,step129000,129000
It was a magic act.,2,2,0.367258220911026,14067712,EleutherAI/pythia-14m,step129000,129000
It was a magic act.,3,2,0.23722469806671143,14067712,EleutherAI/pythia-14m,step129000,129000
It was a magic act.,0,3,0.20218662917613983,14067712,EleutherAI/pythia-14m,step129000,129000
It was a magic act.,1,3,0.2254096269607544,14067712,EleutherAI/pythia-14m,step129000,129000
It was a magic act.,2,3,0.17193259298801422,14067712,EleutherAI/pythia-14m,step129000,129000
It was a magic act.,3,3,0.1926305592060089,14067712,EleutherAI/pythia-14m,step129000,129000
It was a magic act.,0,4,0.25760379433631897,14067712,EleutherAI/pythia-14m,step129000,129000
It was a magic act.,1,4,0.20249874889850616,14067712,EleutherAI/pythia-14m,step129000,129000
It was a magic act.,2,4,0.2938423156738281,14067712,EleutherAI/pythia-14m,step129000,129000
It was a magic act.,3,4,0.21791382133960724,14067712,EleutherAI/pythia-14m,step129000,129000
It was a magic act.,0,5,0.20008747279644012,14067712,EleutherAI/pythia-14m,step129000,129000
It was a magic act.,1,5,0.39971792697906494,14067712,EleutherAI/pythia-14m,step129000,129000
It was a magic act.,2,5,0.3775269091129303,14067712,EleutherAI/pythia-14m,step129000,129000
It was a magic act.,3,5,0.3999883532524109,14067712,EleutherAI/pythia-14m,step129000,129000
He had a universal appeal.,0,0,0.19598887860774994,14067712,EleutherAI/pythia-14m,step129000,129000
He had a universal appeal.,1,0,0.29878154397010803,14067712,EleutherAI/pythia-14m,step129000,129000
He had a universal appeal.,2,0,0.19969692826271057,14067712,EleutherAI/pythia-14m,step129000,129000
He had a universal appeal.,3,0,0.29355502128601074,14067712,EleutherAI/pythia-14m,step129000,129000
He had a universal appeal.,0,1,0.2376275509595871,14067712,EleutherAI/pythia-14m,step129000,129000
He had a universal appeal.,1,1,0.3237137496471405,14067712,EleutherAI/pythia-14m,step129000,129000
He had a universal appeal.,2,1,0.2388363629579544,14067712,EleutherAI/pythia-14m,step129000,129000
He had a universal appeal.,3,1,0.15538685023784637,14067712,EleutherAI/pythia-14m,step129000,129000
He had a universal appeal.,0,2,0.28455543518066406,14067712,EleutherAI/pythia-14m,step129000,129000
He had a universal appeal.,1,2,0.6558866500854492,14067712,EleutherAI/pythia-14m,step129000,129000
He had a universal appeal.,2,2,0.32326218485832214,14067712,EleutherAI/pythia-14m,step129000,129000
He had a universal appeal.,3,2,0.22264733910560608,14067712,EleutherAI/pythia-14m,step129000,129000
He had a universal appeal.,0,3,0.19918861985206604,14067712,EleutherAI/pythia-14m,step129000,129000
He had a universal appeal.,1,3,0.20895452797412872,14067712,EleutherAI/pythia-14m,step129000,129000
He had a universal appeal.,2,3,0.19976018369197845,14067712,EleutherAI/pythia-14m,step129000,129000
He had a universal appeal.,3,3,0.19914381206035614,14067712,EleutherAI/pythia-14m,step129000,129000
He had a universal appeal.,0,4,0.2099471092224121,14067712,EleutherAI/pythia-14m,step129000,129000
He had a universal appeal.,1,4,0.20000655949115753,14067712,EleutherAI/pythia-14m,step129000,129000
He had a universal appeal.,2,4,0.3208540081977844,14067712,EleutherAI/pythia-14m,step129000,129000
He had a universal appeal.,3,4,0.24882625043392181,14067712,EleutherAI/pythia-14m,step129000,129000
He had a universal appeal.,0,5,0.20000000298023224,14067712,EleutherAI/pythia-14m,step129000,129000
