sentence,Head,Layer,Attention,n_params,mpath,revision,step
It was a desperate act.,0,0,0.274419367313385,14067712,EleutherAI/pythia-14m,step16,16
It was a desperate act.,1,0,0.30619779229164124,14067712,EleutherAI/pythia-14m,step16,16
It was a desperate act.,2,0,0.2681204378604889,14067712,EleutherAI/pythia-14m,step16,16
It was a desperate act.,3,0,0.2691611051559448,14067712,EleutherAI/pythia-14m,step16,16
It was a desperate act.,0,1,0.22257517278194427,14067712,EleutherAI/pythia-14m,step16,16
It was a desperate act.,1,1,0.2513466477394104,14067712,EleutherAI/pythia-14m,step16,16
It was a desperate act.,2,1,0.30219146609306335,14067712,EleutherAI/pythia-14m,step16,16
It was a desperate act.,3,1,0.2896435856819153,14067712,EleutherAI/pythia-14m,step16,16
It was a desperate act.,0,2,0.28185248374938965,14067712,EleutherAI/pythia-14m,step16,16
It was a desperate act.,1,2,0.277468740940094,14067712,EleutherAI/pythia-14m,step16,16
It was a desperate act.,2,2,0.3034012019634247,14067712,EleutherAI/pythia-14m,step16,16
It was a desperate act.,3,2,0.3132852613925934,14067712,EleutherAI/pythia-14m,step16,16
It was a desperate act.,0,3,0.270168274641037,14067712,EleutherAI/pythia-14m,step16,16
It was a desperate act.,1,3,0.29965338110923767,14067712,EleutherAI/pythia-14m,step16,16
It was a desperate act.,2,3,0.29306039214134216,14067712,EleutherAI/pythia-14m,step16,16
It was a desperate act.,3,3,0.2844102084636688,14067712,EleutherAI/pythia-14m,step16,16
It was a desperate act.,0,4,0.2636167109012604,14067712,EleutherAI/pythia-14m,step16,16
It was a desperate act.,1,4,0.27926862239837646,14067712,EleutherAI/pythia-14m,step16,16
It was a desperate act.,2,4,0.2710195481777191,14067712,EleutherAI/pythia-14m,step16,16
It was a desperate act.,3,4,0.30192819237709045,14067712,EleutherAI/pythia-14m,step16,16
It was a desperate act.,0,5,0.2914029657840729,14067712,EleutherAI/pythia-14m,step16,16
