sentence,Head,Layer,Attention,n_params,mpath,revision,step
It was a desperate act.,0,0,0.2008376121520996,14067712,EleutherAI/pythia-14m,step10000,10000
It was a desperate act.,1,0,0.2640591561794281,14067712,EleutherAI/pythia-14m,step10000,10000
It was a desperate act.,2,0,0.1578637957572937,14067712,EleutherAI/pythia-14m,step10000,10000
It was a desperate act.,3,0,0.260417103767395,14067712,EleutherAI/pythia-14m,step10000,10000
It was a desperate act.,0,1,0.3969903886318207,14067712,EleutherAI/pythia-14m,step10000,10000
It was a desperate act.,1,1,0.30296921730041504,14067712,EleutherAI/pythia-14m,step10000,10000
It was a desperate act.,2,1,0.39326006174087524,14067712,EleutherAI/pythia-14m,step10000,10000
It was a desperate act.,3,1,0.10172837227582932,14067712,EleutherAI/pythia-14m,step10000,10000
It was a desperate act.,0,2,0.35800647735595703,14067712,EleutherAI/pythia-14m,step10000,10000
It was a desperate act.,1,2,0.48118534684181213,14067712,EleutherAI/pythia-14m,step10000,10000
It was a desperate act.,2,2,0.31323161721229553,14067712,EleutherAI/pythia-14m,step10000,10000
It was a desperate act.,3,2,0.23853015899658203,14067712,EleutherAI/pythia-14m,step10000,10000
It was a desperate act.,0,3,0.23102541267871857,14067712,EleutherAI/pythia-14m,step10000,10000
It was a desperate act.,1,3,0.2963261306285858,14067712,EleutherAI/pythia-14m,step10000,10000
It was a desperate act.,2,3,0.2569544315338135,14067712,EleutherAI/pythia-14m,step10000,10000
It was a desperate act.,3,3,0.25833627581596375,14067712,EleutherAI/pythia-14m,step10000,10000
It was a desperate act.,0,4,0.18806280195713043,14067712,EleutherAI/pythia-14m,step10000,10000
It was a desperate act.,1,4,0.22135663032531738,14067712,EleutherAI/pythia-14m,step10000,10000
It was a desperate act.,2,4,0.3776201009750366,14067712,EleutherAI/pythia-14m,step10000,10000
It was a desperate act.,3,4,0.24460554122924805,14067712,EleutherAI/pythia-14m,step10000,10000
It was a desperate act.,0,5,0.3290863633155823,14067712,EleutherAI/pythia-14m,step10000,10000
It was a desperate act.,1,5,0.2551446855068207,14067712,EleutherAI/pythia-14m,step10000,10000
It was a desperate act.,2,5,0.3432946801185608,14067712,EleutherAI/pythia-14m,step10000,10000
It was a desperate act.,3,5,0.33284541964530945,14067712,EleutherAI/pythia-14m,step10000,10000
It was a humane act.,0,0,0.15355531871318817,14067712,EleutherAI/pythia-14m,step10000,10000
It was a humane act.,1,0,0.20860569179058075,14067712,EleutherAI/pythia-14m,step10000,10000
It was a humane act.,2,0,0.09660683572292328,14067712,EleutherAI/pythia-14m,step10000,10000
It was a humane act.,3,0,0.11411075294017792,14067712,EleutherAI/pythia-14m,step10000,10000
It was a humane act.,0,1,0.3998557925224304,14067712,EleutherAI/pythia-14m,step10000,10000
It was a humane act.,1,1,0.2802363634109497,14067712,EleutherAI/pythia-14m,step10000,10000
It was a humane act.,2,1,0.2678026854991913,14067712,EleutherAI/pythia-14m,step10000,10000
It was a humane act.,3,1,0.047671571373939514,14067712,EleutherAI/pythia-14m,step10000,10000
It was a humane act.,0,2,0.30375146865844727,14067712,EleutherAI/pythia-14m,step10000,10000
It was a humane act.,1,2,0.5643510818481445,14067712,EleutherAI/pythia-14m,step10000,10000
It was a humane act.,2,2,0.2570185363292694,14067712,EleutherAI/pythia-14m,step10000,10000
It was a humane act.,3,2,0.19547335803508759,14067712,EleutherAI/pythia-14m,step10000,10000
It was a humane act.,0,3,0.1974269598722458,14067712,EleutherAI/pythia-14m,step10000,10000
It was a humane act.,1,3,0.27342069149017334,14067712,EleutherAI/pythia-14m,step10000,10000
It was a humane act.,2,3,0.2036418318748474,14067712,EleutherAI/pythia-14m,step10000,10000
It was a humane act.,3,3,0.19497093558311462,14067712,EleutherAI/pythia-14m,step10000,10000
It was a humane act.,0,4,0.1622251719236374,14067712,EleutherAI/pythia-14m,step10000,10000
It was a humane act.,1,4,0.19127607345581055,14067712,EleutherAI/pythia-14m,step10000,10000
It was a humane act.,2,4,0.256801575422287,14067712,EleutherAI/pythia-14m,step10000,10000
It was a humane act.,3,4,0.25859737396240234,14067712,EleutherAI/pythia-14m,step10000,10000
It was a humane act.,0,5,0.27533137798309326,14067712,EleutherAI/pythia-14m,step10000,10000
It was a humane act.,1,5,0.1975143551826477,14067712,EleutherAI/pythia-14m,step10000,10000
It was a humane act.,2,5,0.23382358253002167,14067712,EleutherAI/pythia-14m,step10000,10000
It was a humane act.,3,5,0.31192487478256226,14067712,EleutherAI/pythia-14m,step10000,10000
It was a magic act.,0,0,0.19216768443584442,14067712,EleutherAI/pythia-14m,step10000,10000
It was a magic act.,1,0,0.2528713643550873,14067712,EleutherAI/pythia-14m,step10000,10000
It was a magic act.,2,0,0.11313195526599884,14067712,EleutherAI/pythia-14m,step10000,10000
It was a magic act.,3,0,0.18772642314434052,14067712,EleutherAI/pythia-14m,step10000,10000
It was a magic act.,0,1,0.4335009753704071,14067712,EleutherAI/pythia-14m,step10000,10000
It was a magic act.,1,1,0.28659287095069885,14067712,EleutherAI/pythia-14m,step10000,10000
It was a magic act.,2,1,0.2906782627105713,14067712,EleutherAI/pythia-14m,step10000,10000
It was a magic act.,3,1,0.08699868619441986,14067712,EleutherAI/pythia-14m,step10000,10000
It was a magic act.,0,2,0.3269626796245575,14067712,EleutherAI/pythia-14m,step10000,10000
It was a magic act.,1,2,0.4817783534526825,14067712,EleutherAI/pythia-14m,step10000,10000
It was a magic act.,2,2,0.3192565143108368,14067712,EleutherAI/pythia-14m,step10000,10000
It was a magic act.,3,2,0.2204730063676834,14067712,EleutherAI/pythia-14m,step10000,10000
It was a magic act.,0,3,0.24590793251991272,14067712,EleutherAI/pythia-14m,step10000,10000
It was a magic act.,1,3,0.28514501452445984,14067712,EleutherAI/pythia-14m,step10000,10000
It was a magic act.,2,3,0.2596973180770874,14067712,EleutherAI/pythia-14m,step10000,10000
It was a magic act.,3,3,0.2625841796398163,14067712,EleutherAI/pythia-14m,step10000,10000
It was a magic act.,0,4,0.19890010356903076,14067712,EleutherAI/pythia-14m,step10000,10000
It was a magic act.,1,4,0.2256820648908615,14067712,EleutherAI/pythia-14m,step10000,10000
It was a magic act.,2,4,0.3320632576942444,14067712,EleutherAI/pythia-14m,step10000,10000
It was a magic act.,3,4,0.29274794459342957,14067712,EleutherAI/pythia-14m,step10000,10000
It was a magic act.,0,5,0.27695202827453613,14067712,EleutherAI/pythia-14m,step10000,10000
It was a magic act.,1,5,0.24019978940486908,14067712,EleutherAI/pythia-14m,step10000,10000
It was a magic act.,2,5,0.2844237983226776,14067712,EleutherAI/pythia-14m,step10000,10000
It was a magic act.,3,5,0.33337315917015076,14067712,EleutherAI/pythia-14m,step10000,10000
He had a universal appeal.,0,0,0.22755637764930725,14067712,EleutherAI/pythia-14m,step10000,10000
He had a universal appeal.,1,0,0.35120877623558044,14067712,EleutherAI/pythia-14m,step10000,10000
He had a universal appeal.,2,0,0.2025565654039383,14067712,EleutherAI/pythia-14m,step10000,10000
He had a universal appeal.,3,0,0.18493837118148804,14067712,EleutherAI/pythia-14m,step10000,10000
He had a universal appeal.,0,1,0.3176890015602112,14067712,EleutherAI/pythia-14m,step10000,10000
He had a universal appeal.,1,1,0.29620519280433655,14067712,EleutherAI/pythia-14m,step10000,10000
He had a universal appeal.,2,1,0.18080726265907288,14067712,EleutherAI/pythia-14m,step10000,10000
He had a universal appeal.,3,1,0.05569737032055855,14067712,EleutherAI/pythia-14m,step10000,10000
He had a universal appeal.,0,2,0.24654924869537354,14067712,EleutherAI/pythia-14m,step10000,10000
He had a universal appeal.,1,2,0.5037727952003479,14067712,EleutherAI/pythia-14m,step10000,10000
He had a universal appeal.,2,2,0.24557431042194366,14067712,EleutherAI/pythia-14m,step10000,10000
He had a universal appeal.,3,2,0.22221003472805023,14067712,EleutherAI/pythia-14m,step10000,10000
He had a universal appeal.,0,3,0.24378319084644318,14067712,EleutherAI/pythia-14m,step10000,10000
He had a universal appeal.,1,3,0.2641777992248535,14067712,EleutherAI/pythia-14m,step10000,10000
He had a universal appeal.,2,3,0.28118881583213806,14067712,EleutherAI/pythia-14m,step10000,10000
He had a universal appeal.,3,3,0.30015453696250916,14067712,EleutherAI/pythia-14m,step10000,10000
He had a universal appeal.,0,4,0.2742688059806824,14067712,EleutherAI/pythia-14m,step10000,10000
He had a universal appeal.,1,4,0.23021256923675537,14067712,EleutherAI/pythia-14m,step10000,10000
He had a universal appeal.,2,4,0.22649602591991425,14067712,EleutherAI/pythia-14m,step10000,10000
He had a universal appeal.,3,4,0.23400473594665527,14067712,EleutherAI/pythia-14m,step10000,10000
He had a universal appeal.,0,5,0.27924808859825134,14067712,EleutherAI/pythia-14m,step10000,10000
He had a universal appeal.,1,5,0.3118274211883545,14067712,EleutherAI/pythia-14m,step10000,10000
He had a universal appeal.,2,5,0.2818233072757721,14067712,EleutherAI/pythia-14m,step10000,10000
He had a universal appeal.,3,5,0.26183775067329407,14067712,EleutherAI/pythia-14m,step10000,10000
He had an undefinable appeal.,0,0,0.1983802765607834,14067712,EleutherAI/pythia-14m,step10000,10000
He had an undefinable appeal.,1,0,0.2879461348056793,14067712,EleutherAI/pythia-14m,step10000,10000
He had an undefinable appeal.,2,0,0.20889833569526672,14067712,EleutherAI/pythia-14m,step10000,10000
He had an undefinable appeal.,3,0,0.16559059917926788,14067712,EleutherAI/pythia-14m,step10000,10000
He had an undefinable appeal.,0,1,0.34359467029571533,14067712,EleutherAI/pythia-14m,step10000,10000
He had an undefinable appeal.,1,1,0.22227123379707336,14067712,EleutherAI/pythia-14m,step10000,10000
He had an undefinable appeal.,2,1,0.17921586334705353,14067712,EleutherAI/pythia-14m,step10000,10000
He had an undefinable appeal.,3,1,0.022238506004214287,14067712,EleutherAI/pythia-14m,step10000,10000
