sentence,Head,Layer,Attention,n_params,mpath,revision,step
It was a desperate act.,0,0,0.2149694412946701,14067712,EleutherAI/pythia-14m,step134000,134000
It was a desperate act.,1,0,0.33034443855285645,14067712,EleutherAI/pythia-14m,step134000,134000
It was a desperate act.,2,0,0.21040892601013184,14067712,EleutherAI/pythia-14m,step134000,134000
It was a desperate act.,3,0,0.34670233726501465,14067712,EleutherAI/pythia-14m,step134000,134000
It was a desperate act.,0,1,0.2670845687389374,14067712,EleutherAI/pythia-14m,step134000,134000
It was a desperate act.,1,1,0.3456115424633026,14067712,EleutherAI/pythia-14m,step134000,134000
It was a desperate act.,2,1,0.33644935488700867,14067712,EleutherAI/pythia-14m,step134000,134000
It was a desperate act.,3,1,0.16860546171665192,14067712,EleutherAI/pythia-14m,step134000,134000
It was a desperate act.,0,2,0.3584878444671631,14067712,EleutherAI/pythia-14m,step134000,134000
It was a desperate act.,1,2,0.6622762084007263,14067712,EleutherAI/pythia-14m,step134000,134000
It was a desperate act.,2,2,0.36650726199150085,14067712,EleutherAI/pythia-14m,step134000,134000
It was a desperate act.,3,2,0.2413865625858307,14067712,EleutherAI/pythia-14m,step134000,134000
It was a desperate act.,0,3,0.1864238679409027,14067712,EleutherAI/pythia-14m,step134000,134000
It was a desperate act.,1,3,0.19750408828258514,14067712,EleutherAI/pythia-14m,step134000,134000
It was a desperate act.,2,3,0.15793339908123016,14067712,EleutherAI/pythia-14m,step134000,134000
It was a desperate act.,3,3,0.15709882974624634,14067712,EleutherAI/pythia-14m,step134000,134000
It was a desperate act.,0,4,0.2167559713125229,14067712,EleutherAI/pythia-14m,step134000,134000
It was a desperate act.,1,4,0.21178291738033295,14067712,EleutherAI/pythia-14m,step134000,134000
It was a desperate act.,2,4,0.31679973006248474,14067712,EleutherAI/pythia-14m,step134000,134000
It was a desperate act.,3,4,0.21307122707366943,14067712,EleutherAI/pythia-14m,step134000,134000
It was a desperate act.,0,5,0.20000000298023224,14067712,EleutherAI/pythia-14m,step134000,134000
It was a desperate act.,1,5,0.20000000298023224,14067712,EleutherAI/pythia-14m,step134000,134000
It was a desperate act.,2,5,0.22700205445289612,14067712,EleutherAI/pythia-14m,step134000,134000
It was a desperate act.,3,5,0.20000110566616058,14067712,EleutherAI/pythia-14m,step134000,134000
It was a humane act.,0,0,0.21528474986553192,14067712,EleutherAI/pythia-14m,step134000,134000
It was a humane act.,1,0,0.2913479506969452,14067712,EleutherAI/pythia-14m,step134000,134000
It was a humane act.,2,0,0.16321402788162231,14067712,EleutherAI/pythia-14m,step134000,134000
It was a humane act.,3,0,0.3472214937210083,14067712,EleutherAI/pythia-14m,step134000,134000
It was a humane act.,0,1,0.25177979469299316,14067712,EleutherAI/pythia-14m,step134000,134000
It was a humane act.,1,1,0.30896055698394775,14067712,EleutherAI/pythia-14m,step134000,134000
It was a humane act.,2,1,0.34372663497924805,14067712,EleutherAI/pythia-14m,step134000,134000
It was a humane act.,3,1,0.1039418876171112,14067712,EleutherAI/pythia-14m,step134000,134000
It was a humane act.,0,2,0.3284304141998291,14067712,EleutherAI/pythia-14m,step134000,134000
It was a humane act.,1,2,0.6986079216003418,14067712,EleutherAI/pythia-14m,step134000,134000
It was a humane act.,2,2,0.3040333390235901,14067712,EleutherAI/pythia-14m,step134000,134000
It was a humane act.,3,2,0.19631341099739075,14067712,EleutherAI/pythia-14m,step134000,134000
It was a humane act.,0,3,0.151019886136055,14067712,EleutherAI/pythia-14m,step134000,134000
It was a humane act.,1,3,0.2648487091064453,14067712,EleutherAI/pythia-14m,step134000,134000
It was a humane act.,2,3,0.13175414502620697,14067712,EleutherAI/pythia-14m,step134000,134000
It was a humane act.,3,3,0.13128694891929626,14067712,EleutherAI/pythia-14m,step134000,134000
It was a humane act.,0,4,0.16778706014156342,14067712,EleutherAI/pythia-14m,step134000,134000
It was a humane act.,1,4,0.16644015908241272,14067712,EleutherAI/pythia-14m,step134000,134000
It was a humane act.,2,4,0.26830410957336426,14067712,EleutherAI/pythia-14m,step134000,134000
It was a humane act.,3,4,0.1682232916355133,14067712,EleutherAI/pythia-14m,step134000,134000
It was a humane act.,0,5,0.16666702926158905,14067712,EleutherAI/pythia-14m,step134000,134000
It was a humane act.,1,5,0.1666666716337204,14067712,EleutherAI/pythia-14m,step134000,134000
It was a humane act.,2,5,0.328649640083313,14067712,EleutherAI/pythia-14m,step134000,134000
It was a humane act.,3,5,0.17122487723827362,14067712,EleutherAI/pythia-14m,step134000,134000
It was a magic act.,0,0,0.2834634780883789,14067712,EleutherAI/pythia-14m,step134000,134000
It was a magic act.,1,0,0.29395148158073425,14067712,EleutherAI/pythia-14m,step134000,134000
It was a magic act.,2,0,0.18770557641983032,14067712,EleutherAI/pythia-14m,step134000,134000
It was a magic act.,3,0,0.3724135160446167,14067712,EleutherAI/pythia-14m,step134000,134000
It was a magic act.,0,1,0.26629048585891724,14067712,EleutherAI/pythia-14m,step134000,134000
It was a magic act.,1,1,0.357756108045578,14067712,EleutherAI/pythia-14m,step134000,134000
It was a magic act.,2,1,0.3254469335079193,14067712,EleutherAI/pythia-14m,step134000,134000
It was a magic act.,3,1,0.15882378816604614,14067712,EleutherAI/pythia-14m,step134000,134000
It was a magic act.,0,2,0.3064136207103729,14067712,EleutherAI/pythia-14m,step134000,134000
It was a magic act.,1,2,0.6783163547515869,14067712,EleutherAI/pythia-14m,step134000,134000
It was a magic act.,2,2,0.3729584217071533,14067712,EleutherAI/pythia-14m,step134000,134000
It was a magic act.,3,2,0.23643894493579865,14067712,EleutherAI/pythia-14m,step134000,134000
It was a magic act.,0,3,0.18252834677696228,14067712,EleutherAI/pythia-14m,step134000,134000
It was a magic act.,1,3,0.19954504072666168,14067712,EleutherAI/pythia-14m,step134000,134000
It was a magic act.,2,3,0.15793518722057343,14067712,EleutherAI/pythia-14m,step134000,134000
It was a magic act.,3,3,0.1571287214756012,14067712,EleutherAI/pythia-14m,step134000,134000
It was a magic act.,0,4,0.22334598004817963,14067712,EleutherAI/pythia-14m,step134000,134000
It was a magic act.,1,4,0.20341885089874268,14067712,EleutherAI/pythia-14m,step134000,134000
It was a magic act.,2,4,0.2969065308570862,14067712,EleutherAI/pythia-14m,step134000,134000
It was a magic act.,3,4,0.11730555444955826,14067712,EleutherAI/pythia-14m,step134000,134000
It was a magic act.,0,5,0.20000028610229492,14067712,EleutherAI/pythia-14m,step134000,134000
It was a magic act.,1,5,0.20000691711902618,14067712,EleutherAI/pythia-14m,step134000,134000
It was a magic act.,2,5,0.35112425684928894,14067712,EleutherAI/pythia-14m,step134000,134000
It was a magic act.,3,5,0.3999999463558197,14067712,EleutherAI/pythia-14m,step134000,134000
He had a universal appeal.,0,0,0.1991996467113495,14067712,EleutherAI/pythia-14m,step134000,134000
He had a universal appeal.,1,0,0.2811054587364197,14067712,EleutherAI/pythia-14m,step134000,134000
He had a universal appeal.,2,0,0.1997988224029541,14067712,EleutherAI/pythia-14m,step134000,134000
He had a universal appeal.,3,0,0.2759566009044647,14067712,EleutherAI/pythia-14m,step134000,134000
He had a universal appeal.,0,1,0.25033947825431824,14067712,EleutherAI/pythia-14m,step134000,134000
He had a universal appeal.,1,1,0.3211803138256073,14067712,EleutherAI/pythia-14m,step134000,134000
He had a universal appeal.,2,1,0.26522397994995117,14067712,EleutherAI/pythia-14m,step134000,134000
He had a universal appeal.,3,1,0.11423972994089127,14067712,EleutherAI/pythia-14m,step134000,134000
He had a universal appeal.,0,2,0.3275415003299713,14067712,EleutherAI/pythia-14m,step134000,134000
He had a universal appeal.,1,2,0.7012113928794861,14067712,EleutherAI/pythia-14m,step134000,134000
He had a universal appeal.,2,2,0.3461671769618988,14067712,EleutherAI/pythia-14m,step134000,134000
He had a universal appeal.,3,2,0.225298210978508,14067712,EleutherAI/pythia-14m,step134000,134000
