sentence,Head,Layer,Attention,n_params,mpath,revision,step
It was a desperate act.,0,0,0.22107934951782227,14067712,EleutherAI/pythia-14m,step127000,127000
It was a desperate act.,1,0,0.33166298270225525,14067712,EleutherAI/pythia-14m,step127000,127000
It was a desperate act.,2,0,0.2128673642873764,14067712,EleutherAI/pythia-14m,step127000,127000
It was a desperate act.,3,0,0.3590974509716034,14067712,EleutherAI/pythia-14m,step127000,127000
It was a desperate act.,0,1,0.28505513072013855,14067712,EleutherAI/pythia-14m,step127000,127000
It was a desperate act.,1,1,0.34975525736808777,14067712,EleutherAI/pythia-14m,step127000,127000
It was a desperate act.,2,1,0.35480785369873047,14067712,EleutherAI/pythia-14m,step127000,127000
It was a desperate act.,3,1,0.1722923070192337,14067712,EleutherAI/pythia-14m,step127000,127000
It was a desperate act.,0,2,0.36139702796936035,14067712,EleutherAI/pythia-14m,step127000,127000
It was a desperate act.,1,2,0.6540307998657227,14067712,EleutherAI/pythia-14m,step127000,127000
It was a desperate act.,2,2,0.3610670268535614,14067712,EleutherAI/pythia-14m,step127000,127000
It was a desperate act.,3,2,0.24245572090148926,14067712,EleutherAI/pythia-14m,step127000,127000
It was a desperate act.,0,3,0.19540514051914215,14067712,EleutherAI/pythia-14m,step127000,127000
It was a desperate act.,1,3,0.20362591743469238,14067712,EleutherAI/pythia-14m,step127000,127000
It was a desperate act.,2,3,0.14821402728557587,14067712,EleutherAI/pythia-14m,step127000,127000
It was a desperate act.,3,3,0.18720324337482452,14067712,EleutherAI/pythia-14m,step127000,127000
It was a desperate act.,0,4,0.2379199117422104,14067712,EleutherAI/pythia-14m,step127000,127000
It was a desperate act.,1,4,0.20006895065307617,14067712,EleutherAI/pythia-14m,step127000,127000
It was a desperate act.,2,4,0.30787035822868347,14067712,EleutherAI/pythia-14m,step127000,127000
It was a desperate act.,3,4,0.24441814422607422,14067712,EleutherAI/pythia-14m,step127000,127000
It was a desperate act.,0,5,0.20000000298023224,14067712,EleutherAI/pythia-14m,step127000,127000
It was a desperate act.,1,5,0.20000000298023224,14067712,EleutherAI/pythia-14m,step127000,127000
It was a desperate act.,2,5,0.21278707683086395,14067712,EleutherAI/pythia-14m,step127000,127000
It was a desperate act.,3,5,0.20000159740447998,14067712,EleutherAI/pythia-14m,step127000,127000
It was a humane act.,0,0,0.2161363959312439,14067712,EleutherAI/pythia-14m,step127000,127000
It was a humane act.,1,0,0.29148638248443604,14067712,EleutherAI/pythia-14m,step127000,127000
It was a humane act.,2,0,0.15925392508506775,14067712,EleutherAI/pythia-14m,step127000,127000
It was a humane act.,3,0,0.3502013385295868,14067712,EleutherAI/pythia-14m,step127000,127000
It was a humane act.,0,1,0.2518100440502167,14067712,EleutherAI/pythia-14m,step127000,127000
It was a humane act.,1,1,0.32394811511039734,14067712,EleutherAI/pythia-14m,step127000,127000
It was a humane act.,2,1,0.3558650016784668,14067712,EleutherAI/pythia-14m,step127000,127000
It was a humane act.,3,1,0.09948074817657471,14067712,EleutherAI/pythia-14m,step127000,127000
It was a humane act.,0,2,0.3265984058380127,14067712,EleutherAI/pythia-14m,step127000,127000
It was a humane act.,1,2,0.7001013159751892,14067712,EleutherAI/pythia-14m,step127000,127000
It was a humane act.,2,2,0.3006538152694702,14067712,EleutherAI/pythia-14m,step127000,127000
It was a humane act.,3,2,0.19713127613067627,14067712,EleutherAI/pythia-14m,step127000,127000
It was a humane act.,0,3,0.16388368606567383,14067712,EleutherAI/pythia-14m,step127000,127000
It was a humane act.,1,3,0.2276911437511444,14067712,EleutherAI/pythia-14m,step127000,127000
It was a humane act.,2,3,0.12355835735797882,14067712,EleutherAI/pythia-14m,step127000,127000
It was a humane act.,3,3,0.1560993641614914,14067712,EleutherAI/pythia-14m,step127000,127000
It was a humane act.,0,4,0.18642976880073547,14067712,EleutherAI/pythia-14m,step127000,127000
It was a humane act.,1,4,0.166570246219635,14067712,EleutherAI/pythia-14m,step127000,127000
It was a humane act.,2,4,0.2525187134742737,14067712,EleutherAI/pythia-14m,step127000,127000
It was a humane act.,3,4,0.19755375385284424,14067712,EleutherAI/pythia-14m,step127000,127000
It was a humane act.,0,5,0.16668961942195892,14067712,EleutherAI/pythia-14m,step127000,127000
It was a humane act.,1,5,0.1666666716337204,14067712,EleutherAI/pythia-14m,step127000,127000
It was a humane act.,2,5,0.32906195521354675,14067712,EleutherAI/pythia-14m,step127000,127000
It was a humane act.,3,5,0.16670244932174683,14067712,EleutherAI/pythia-14m,step127000,127000
It was a magic act.,0,0,0.28527751564979553,14067712,EleutherAI/pythia-14m,step127000,127000
It was a magic act.,1,0,0.29469385743141174,14067712,EleutherAI/pythia-14m,step127000,127000
It was a magic act.,2,0,0.18372462689876556,14067712,EleutherAI/pythia-14m,step127000,127000
It was a magic act.,3,0,0.35963699221611023,14067712,EleutherAI/pythia-14m,step127000,127000
It was a magic act.,0,1,0.27686354517936707,14067712,EleutherAI/pythia-14m,step127000,127000
It was a magic act.,1,1,0.3720659911632538,14067712,EleutherAI/pythia-14m,step127000,127000
It was a magic act.,2,1,0.3296496570110321,14067712,EleutherAI/pythia-14m,step127000,127000
It was a magic act.,3,1,0.1551765650510788,14067712,EleutherAI/pythia-14m,step127000,127000
It was a magic act.,0,2,0.3084867596626282,14067712,EleutherAI/pythia-14m,step127000,127000
It was a magic act.,1,2,0.6721454858779907,14067712,EleutherAI/pythia-14m,step127000,127000
It was a magic act.,2,2,0.36414918303489685,14067712,EleutherAI/pythia-14m,step127000,127000
It was a magic act.,3,2,0.23826301097869873,14067712,EleutherAI/pythia-14m,step127000,127000
It was a magic act.,0,3,0.19887442886829376,14067712,EleutherAI/pythia-14m,step127000,127000
It was a magic act.,1,3,0.21955934166908264,14067712,EleutherAI/pythia-14m,step127000,127000
It was a magic act.,2,3,0.1482091099023819,14067712,EleutherAI/pythia-14m,step127000,127000
It was a magic act.,3,3,0.18720616400241852,14067712,EleutherAI/pythia-14m,step127000,127000
It was a magic act.,0,4,0.28034549951553345,14067712,EleutherAI/pythia-14m,step127000,127000
It was a magic act.,1,4,0.19989612698554993,14067712,EleutherAI/pythia-14m,step127000,127000
It was a magic act.,2,4,0.29435962438583374,14067712,EleutherAI/pythia-14m,step127000,127000
It was a magic act.,3,4,0.21360710263252258,14067712,EleutherAI/pythia-14m,step127000,127000
It was a magic act.,0,5,0.20001231133937836,14067712,EleutherAI/pythia-14m,step127000,127000
It was a magic act.,1,5,0.21006612479686737,14067712,EleutherAI/pythia-14m,step127000,127000
It was a magic act.,2,5,0.2973419725894928,14067712,EleutherAI/pythia-14m,step127000,127000
It was a magic act.,3,5,0.399890273809433,14067712,EleutherAI/pythia-14m,step127000,127000
He had a universal appeal.,0,0,0.19605600833892822,14067712,EleutherAI/pythia-14m,step127000,127000
He had a universal appeal.,1,0,0.3153247833251953,14067712,EleutherAI/pythia-14m,step127000,127000
He had a universal appeal.,2,0,0.19975972175598145,14067712,EleutherAI/pythia-14m,step127000,127000
He had a universal appeal.,3,0,0.2884923815727234,14067712,EleutherAI/pythia-14m,step127000,127000
He had a universal appeal.,0,1,0.25203070044517517,14067712,EleutherAI/pythia-14m,step127000,127000
He had a universal appeal.,1,1,0.31386345624923706,14067712,EleutherAI/pythia-14m,step127000,127000
He had a universal appeal.,2,1,0.2641821801662445,14067712,EleutherAI/pythia-14m,step127000,127000
He had a universal appeal.,3,1,0.1321386992931366,14067712,EleutherAI/pythia-14m,step127000,127000
He had a universal appeal.,0,2,0.29889389872550964,14067712,EleutherAI/pythia-14m,step127000,127000
He had a universal appeal.,1,2,0.6564558148384094,14067712,EleutherAI/pythia-14m,step127000,127000
