sentence,Head,Layer,Attention,n_params,mpath,revision,step
It was a desperate act.,0,0,0.3326109051704407,14067712,EleutherAI/pythia-14m,step56000,56000
It was a desperate act.,1,0,0.3738795816898346,14067712,EleutherAI/pythia-14m,step56000,56000
It was a desperate act.,2,0,0.17205779254436493,14067712,EleutherAI/pythia-14m,step56000,56000
It was a desperate act.,3,0,0.3374285399913788,14067712,EleutherAI/pythia-14m,step56000,56000
It was a desperate act.,0,1,0.311076283454895,14067712,EleutherAI/pythia-14m,step56000,56000
It was a desperate act.,1,1,0.4032859802246094,14067712,EleutherAI/pythia-14m,step56000,56000
It was a desperate act.,2,1,0.32904645800590515,14067712,EleutherAI/pythia-14m,step56000,56000
It was a desperate act.,3,1,0.10619200766086578,14067712,EleutherAI/pythia-14m,step56000,56000
It was a desperate act.,0,2,0.3542036712169647,14067712,EleutherAI/pythia-14m,step56000,56000
It was a desperate act.,1,2,0.7220179438591003,14067712,EleutherAI/pythia-14m,step56000,56000
It was a desperate act.,2,2,0.3722531497478485,14067712,EleutherAI/pythia-14m,step56000,56000
It was a desperate act.,3,2,0.24023881554603577,14067712,EleutherAI/pythia-14m,step56000,56000
It was a desperate act.,0,3,0.18051600456237793,14067712,EleutherAI/pythia-14m,step56000,56000
It was a desperate act.,1,3,0.2758669853210449,14067712,EleutherAI/pythia-14m,step56000,56000
It was a desperate act.,2,3,0.19783614575862885,14067712,EleutherAI/pythia-14m,step56000,56000
It was a desperate act.,3,3,0.1913766860961914,14067712,EleutherAI/pythia-14m,step56000,56000
It was a desperate act.,0,4,0.2503605782985687,14067712,EleutherAI/pythia-14m,step56000,56000
It was a desperate act.,1,4,0.20289333164691925,14067712,EleutherAI/pythia-14m,step56000,56000
It was a desperate act.,2,4,0.31746360659599304,14067712,EleutherAI/pythia-14m,step56000,56000
It was a desperate act.,3,4,0.25867030024528503,14067712,EleutherAI/pythia-14m,step56000,56000
It was a desperate act.,0,5,0.20000000298023224,14067712,EleutherAI/pythia-14m,step56000,56000
It was a desperate act.,1,5,0.20000000298023224,14067712,EleutherAI/pythia-14m,step56000,56000
It was a desperate act.,2,5,0.25037479400634766,14067712,EleutherAI/pythia-14m,step56000,56000
It was a desperate act.,3,5,0.20000047981739044,14067712,EleutherAI/pythia-14m,step56000,56000
It was a humane act.,0,0,0.2481682300567627,14067712,EleutherAI/pythia-14m,step56000,56000
It was a humane act.,1,0,0.2444775104522705,14067712,EleutherAI/pythia-14m,step56000,56000
It was a humane act.,2,0,0.1583343744277954,14067712,EleutherAI/pythia-14m,step56000,56000
It was a humane act.,3,0,0.33899521827697754,14067712,EleutherAI/pythia-14m,step56000,56000
It was a humane act.,0,1,0.30393728613853455,14067712,EleutherAI/pythia-14m,step56000,56000
It was a humane act.,1,1,0.33547765016555786,14067712,EleutherAI/pythia-14m,step56000,56000
