sentence,Head,Layer,Attention,n_params,mpath,revision,step
It was a desperate act.,0,0,0.2738649547100067,14067712,EleutherAI/pythia-14m,step32,32
It was a desperate act.,1,0,0.30613425374031067,14067712,EleutherAI/pythia-14m,step32,32
It was a desperate act.,2,0,0.26834598183631897,14067712,EleutherAI/pythia-14m,step32,32
It was a desperate act.,3,0,0.2689688205718994,14067712,EleutherAI/pythia-14m,step32,32
It was a desperate act.,0,1,0.22510814666748047,14067712,EleutherAI/pythia-14m,step32,32
It was a desperate act.,1,1,0.25312700867652893,14067712,EleutherAI/pythia-14m,step32,32
It was a desperate act.,2,1,0.30212241411209106,14067712,EleutherAI/pythia-14m,step32,32
It was a desperate act.,3,1,0.28799402713775635,14067712,EleutherAI/pythia-14m,step32,32
It was a desperate act.,0,2,0.28652846813201904,14067712,EleutherAI/pythia-14m,step32,32
It was a desperate act.,1,2,0.2761688232421875,14067712,EleutherAI/pythia-14m,step32,32
It was a desperate act.,2,2,0.301531046628952,14067712,EleutherAI/pythia-14m,step32,32
It was a desperate act.,3,2,0.3118886649608612,14067712,EleutherAI/pythia-14m,step32,32
It was a desperate act.,0,3,0.26724329590797424,14067712,EleutherAI/pythia-14m,step32,32
It was a desperate act.,1,3,0.29847365617752075,14067712,EleutherAI/pythia-14m,step32,32
It was a desperate act.,2,3,0.2974301874637604,14067712,EleutherAI/pythia-14m,step32,32
It was a desperate act.,3,3,0.2888108193874359,14067712,EleutherAI/pythia-14m,step32,32
It was a desperate act.,0,4,0.26624298095703125,14067712,EleutherAI/pythia-14m,step32,32
It was a desperate act.,1,4,0.29990196228027344,14067712,EleutherAI/pythia-14m,step32,32
It was a desperate act.,2,4,0.27553460001945496,14067712,EleutherAI/pythia-14m,step32,32
It was a desperate act.,3,4,0.29935213923454285,14067712,EleutherAI/pythia-14m,step32,32
It was a desperate act.,0,5,0.2936170995235443,14067712,EleutherAI/pythia-14m,step32,32
It was a desperate act.,1,5,0.3001870810985565,14067712,EleutherAI/pythia-14m,step32,32
It was a desperate act.,2,5,0.27008792757987976,14067712,EleutherAI/pythia-14m,step32,32
It was a desperate act.,3,5,0.30226609110832214,14067712,EleutherAI/pythia-14m,step32,32
It was a humane act.,0,0,0.2649323642253876,14067712,EleutherAI/pythia-14m,step32,32
It was a humane act.,1,0,0.253141850233078,14067712,EleutherAI/pythia-14m,step32,32
It was a humane act.,2,0,0.2704015374183655,14067712,EleutherAI/pythia-14m,step32,32
It was a humane act.,3,0,0.25876355171203613,14067712,EleutherAI/pythia-14m,step32,32
It was a humane act.,0,1,0.22085051238536835,14067712,EleutherAI/pythia-14m,step32,32
It was a humane act.,1,1,0.22312776744365692,14067712,EleutherAI/pythia-14m,step32,32
It was a humane act.,2,1,0.28096622228622437,14067712,EleutherAI/pythia-14m,step32,32
It was a humane act.,3,1,0.26971250772476196,14067712,EleutherAI/pythia-14m,step32,32
It was a humane act.,0,2,0.28081411123275757,14067712,EleutherAI/pythia-14m,step32,32
It was a humane act.,1,2,0.23003268241882324,14067712,EleutherAI/pythia-14m,step32,32
It was a humane act.,2,2,0.28965315222740173,14067712,EleutherAI/pythia-14m,step32,32
It was a humane act.,3,2,0.3280649185180664,14067712,EleutherAI/pythia-14m,step32,32
It was a humane act.,0,3,0.22402921319007874,14067712,EleutherAI/pythia-14m,step32,32
It was a humane act.,1,3,0.29013365507125854,14067712,EleutherAI/pythia-14m,step32,32
It was a humane act.,2,3,0.30605003237724304,14067712,EleutherAI/pythia-14m,step32,32
It was a humane act.,3,3,0.2616560161113739,14067712,EleutherAI/pythia-14m,step32,32
