sentence,Head,Layer,Attention,n_params,mpath,revision,step
It was a desperate act.,0,0,0.20751920342445374,14067712,EleutherAI/pythia-14m,step131000,131000
It was a desperate act.,1,0,0.3315386474132538,14067712,EleutherAI/pythia-14m,step131000,131000
It was a desperate act.,2,0,0.21642494201660156,14067712,EleutherAI/pythia-14m,step131000,131000
It was a desperate act.,3,0,0.3526016175746918,14067712,EleutherAI/pythia-14m,step131000,131000
It was a desperate act.,0,1,0.268024742603302,14067712,EleutherAI/pythia-14m,step131000,131000
It was a desperate act.,1,1,0.3501617908477783,14067712,EleutherAI/pythia-14m,step131000,131000
It was a desperate act.,2,1,0.34585440158843994,14067712,EleutherAI/pythia-14m,step131000,131000
It was a desperate act.,3,1,0.157975435256958,14067712,EleutherAI/pythia-14m,step131000,131000
It was a desperate act.,0,2,0.36327558755874634,14067712,EleutherAI/pythia-14m,step131000,131000
It was a desperate act.,1,2,0.660606861114502,14067712,EleutherAI/pythia-14m,step131000,131000
It was a desperate act.,2,2,0.363076388835907,14067712,EleutherAI/pythia-14m,step131000,131000
It was a desperate act.,3,2,0.23995840549468994,14067712,EleutherAI/pythia-14m,step131000,131000
It was a desperate act.,0,3,0.18707042932510376,14067712,EleutherAI/pythia-14m,step131000,131000
It was a desperate act.,1,3,0.2087765783071518,14067712,EleutherAI/pythia-14m,step131000,131000
It was a desperate act.,2,3,0.15109093487262726,14067712,EleutherAI/pythia-14m,step131000,131000
It was a desperate act.,3,3,0.18398770689964294,14067712,EleutherAI/pythia-14m,step131000,131000
It was a desperate act.,0,4,0.24025309085845947,14067712,EleutherAI/pythia-14m,step131000,131000
It was a desperate act.,1,4,0.1999438852071762,14067712,EleutherAI/pythia-14m,step131000,131000
It was a desperate act.,2,4,0.31597453355789185,14067712,EleutherAI/pythia-14m,step131000,131000
It was a desperate act.,3,4,0.266682505607605,14067712,EleutherAI/pythia-14m,step131000,131000
It was a desperate act.,0,5,0.20000000298023224,14067712,EleutherAI/pythia-14m,step131000,131000
It was a desperate act.,1,5,0.20000000298023224,14067712,EleutherAI/pythia-14m,step131000,131000
It was a desperate act.,2,5,0.21306179463863373,14067712,EleutherAI/pythia-14m,step131000,131000
It was a desperate act.,3,5,0.3959406912326813,14067712,EleutherAI/pythia-14m,step131000,131000
It was a humane act.,0,0,0.2147974669933319,14067712,EleutherAI/pythia-14m,step131000,131000
It was a humane act.,1,0,0.2848852872848511,14067712,EleutherAI/pythia-14m,step131000,131000
It was a humane act.,2,0,0.1649770736694336,14067712,EleutherAI/pythia-14m,step131000,131000
It was a humane act.,3,0,0.348031222820282,14067712,EleutherAI/pythia-14m,step131000,131000
It was a humane act.,0,1,0.24657544493675232,14067712,EleutherAI/pythia-14m,step131000,131000
It was a humane act.,1,1,0.31940019130706787,14067712,EleutherAI/pythia-14m,step131000,131000
It was a humane act.,2,1,0.3559685945510864,14067712,EleutherAI/pythia-14m,step131000,131000
It was a humane act.,3,1,0.12025707960128784,14067712,EleutherAI/pythia-14m,step131000,131000
It was a humane act.,0,2,0.33959662914276123,14067712,EleutherAI/pythia-14m,step131000,131000
It was a humane act.,1,2,0.6961244344711304,14067712,EleutherAI/pythia-14m,step131000,131000
It was a humane act.,2,2,0.29405587911605835,14067712,EleutherAI/pythia-14m,step131000,131000
It was a humane act.,3,2,0.19735506176948547,14067712,EleutherAI/pythia-14m,step131000,131000
It was a humane act.,0,3,0.1602187156677246,14067712,EleutherAI/pythia-14m,step131000,131000
It was a humane act.,1,3,0.2550007998943329,14067712,EleutherAI/pythia-14m,step131000,131000
It was a humane act.,2,3,0.12600913643836975,14067712,EleutherAI/pythia-14m,step131000,131000
It was a humane act.,3,3,0.15347811579704285,14067712,EleutherAI/pythia-14m,step131000,131000
It was a humane act.,0,4,0.18199066817760468,14067712,EleutherAI/pythia-14m,step131000,131000
