sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,step,model_modification,layers_modified,heads_modified
It was a desperate act.,It was a magic act.,act,act,Different Sense,1.2383241876356976e-08,0,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,[2],[3]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.034608166356557946,1,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,[2],[3]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.05148067234658127,2,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,[2],[3]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.2585396037601989,3,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,[2],[3]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.05907078095397167,4,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,[2],[3]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.05122383459758262,5,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,[2],[3]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0010548476154382813,6,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,[2],[3]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,1.2383241876356976e-08,0,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,[2],[3]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.05136488899791036,1,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,[2],[3]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.09075451346869778,2,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,[2],[3]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.2871834438311053,3,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,[2],[3]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.06912293075656706,4,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,[2],[3]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.06545418123779423,5,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,[2],[3]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0016831481712401564,6,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,[2],[3]
It was a humane act.,It was a magic act.,act,act,Different Sense,1.2383241876356976e-08,0,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,[2],[3]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.011654394512699229,1,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,[2],[3]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.03607385821782705,2,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,[2],[3]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.21459889079164762,3,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,[2],[3]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.03723230414971468,4,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,[2],[3]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.017311666434079775,5,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,[2],[3]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.00035616528862147945,6,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,[2],[3]
It was a humane act.,It was a comedic act.,act,act,Different Sense,1.2383241876356976e-08,0,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step118000,118000,ablate_zero,[2],[3]
