sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,step,model_modification,layers_modified,heads_modified
It was a desperate act.,It was a magic act.,act,act,Different Sense,1.8865004003387753e-09,0,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step104000,104000,ablate_zero,[2],[3]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.02707754012062702,1,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step104000,104000,ablate_zero,[2],[3]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.06637487677655585,2,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step104000,104000,ablate_zero,[2],[3]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.3860963176968102,3,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step104000,104000,ablate_zero,[2],[3]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.07132526459625266,4,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step104000,104000,ablate_zero,[2],[3]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.04692566694690514,5,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step104000,104000,ablate_zero,[2],[3]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0008349050627365351,6,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step104000,104000,ablate_zero,[2],[3]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,1.8865004003387753e-09,0,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step104000,104000,ablate_zero,[2],[3]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.036887946300160235,1,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step104000,104000,ablate_zero,[2],[3]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.09776513998419378,2,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step104000,104000,ablate_zero,[2],[3]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.40278523381418097,3,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step104000,104000,ablate_zero,[2],[3]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.08569128598581954,4,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step104000,104000,ablate_zero,[2],[3]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.07259448386691103,5,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step104000,104000,ablate_zero,[2],[3]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.001311757091461363,6,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step104000,104000,ablate_zero,[2],[3]
