sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,step,model_modification,layers_modified,heads_modified
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0,0,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step75000,75000,ablate_copy_step1,[6],[10]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.09176385402679443,1,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step75000,75000,ablate_copy_step1,[6],[10]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.10964393615722656,2,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step75000,75000,ablate_copy_step1,[6],[10]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.12352949380874634,3,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step75000,75000,ablate_copy_step1,[6],[10]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.1384243369102478,4,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step75000,75000,ablate_copy_step1,[6],[10]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.14287042617797852,5,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step75000,75000,ablate_copy_step1,[6],[10]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.18023920059204102,6,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step75000,75000,ablate_copy_step1,[6],[10]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.17756301164627075,7,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step75000,75000,ablate_copy_step1,[6],[10]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.16015583276748657,8,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step75000,75000,ablate_copy_step1,[6],[10]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.13163632154464722,9,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step75000,75000,ablate_copy_step1,[6],[10]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.12496381998062134,10,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step75000,75000,ablate_copy_step1,[6],[10]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.12434899806976318,11,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step75000,75000,ablate_copy_step1,[6],[10]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.09393399953842163,12,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step75000,75000,ablate_copy_step1,[6],[10]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.09404236078262329,13,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step75000,75000,ablate_copy_step1,[6],[10]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0952337384223938,14,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step75000,75000,ablate_copy_step1,[6],[10]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0858108401298523,15,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step75000,75000,ablate_copy_step1,[6],[10]
